날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,78900,78900,78500,78900,127,0.0
2024-05-03,78900,78900,78000,78700,783,-0.25348542458808615
2024-05-07,79200,79700,79000,79700,504,1.2706480304955527
2024-05-08,79700,80100,79500,80100,303,0.5018820577164366
2024-05-09,80400,80500,79900,80300,312,0.24968789013732834
2024-05-10,80400,80500,80200,80400,322,0.12453300124533001
2024-05-13,80400,80600,80000,80600,419,0.24875621890547264
2024-05-14,80500,82400,80500,81600,772,1.240694789081886
2024-05-16,81800,84900,81700,82400,1464,0.9803921568627451
2024-05-17,82400,83800,82400,83800,1390,1.6990291262135921
2024-05-20,83600,88000,83300,86600,1281,3.341288782816229
2024-05-21,86600,108000,86500,93400,12878,7.852193995381063
2024-05-22,95000,104100,94000,96000,6475,2.7837259100642395
2024-05-23,96000,101700,96000,99000,3101,3.125
2024-05-24,99600,104000,92500,93900,5329,-5.151515151515151
2024-05-27,93100,93900,92000,92500,1299,-1.4909478168264112
2024-05-28,92500,94000,91400,93700,752,1.2972972972972971
2024-05-29,93600,94200,92700,93800,1228,0.10672358591248667
2024-05-30,93800,99900,93000,94600,1809,0.8528784648187633
2024-05-31,98900,102000,94700,95900,1843,1.3742071881606766
