날짜,시가,고가,저가,종가,거래량,등락률
2020-08-03,5320,5350,5270,5340,22265,0.37593984962406013
2020-08-04,5350,5400,5320,5360,19014,0.37453183520599254
2020-08-05,5390,5450,5250,5300,88336,-1.1194029850746268
2020-08-06,5290,5330,5250,5270,61264,-0.5660377358490566
2020-08-07,5270,5270,5210,5250,56274,-0.3795066413662239
2020-08-10,5240,5340,5230,5270,25882,0.38095238095238093
2020-08-11,5300,5310,5260,5300,42514,0.5692599620493358
2020-08-12,5290,5380,5290,5340,57490,0.7547169811320755
2020-08-13,5350,5450,5350,5370,65771,0.5617977528089888
2020-08-14,5470,5480,5380,5400,29469,0.5586592178770949
2020-08-18,5330,5400,5210,5300,112544,-1.8518518518518516
2020-08-19,5220,5340,5220,5300,43477,0.0
2020-08-20,5300,5330,5190,5270,60184,-0.5660377358490566
2020-08-21,5270,5380,5230,5250,37393,-0.3795066413662239
2020-08-24,5370,5370,5100,5220,21596,-0.5714285714285714
2020-08-25,5320,5320,5240,5280,17818,1.1494252873563218
2020-08-26,5310,5330,5220,5300,30917,0.3787878787878788
2020-08-27,5250,5320,5200,5280,25749,-0.37735849056603776
2020-08-28,5290,5290,5120,5260,138116,-0.3787878787878788
2020-08-31,5260,5290,5210,5220,30562,-0.7604562737642585
