날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,151700,151700,146200,147900,2446,-0.3369272237196766
2024-03-05,147700,151500,146500,147900,2386,0.0
2024-03-06,147500,148300,144900,147200,1122,-0.47329276538201487
2024-03-07,147200,150000,145600,147800,1189,0.4076086956521739
2024-03-08,149500,149500,140200,147800,1397,0.0
2024-03-11,147800,150000,145100,146400,1300,-0.9472259810554804
2024-03-12,147700,147700,143700,144100,965,-1.5710382513661203
2024-03-13,146200,146200,142700,143500,1116,-0.4163775156141568
2024-03-14,142200,149600,142200,146600,1375,2.1602787456445993
2024-03-15,148400,148400,145500,146500,750,-0.06821282401091405
2024-03-18,147400,147400,144600,145200,827,-0.8873720136518772
2024-03-19,145200,146500,143800,144400,536,-0.5509641873278237
2024-03-20,147200,147200,144200,146200,1560,1.2465373961218837
2024-03-21,147500,149900,145100,147600,2882,0.957592339261286
2024-03-22,148000,151500,141000,148000,5145,0.27100271002710025
2024-03-25,148100,150000,145800,146200,1422,-1.2162162162162162
2024-03-26,146700,148000,145500,147700,373,1.0259917920656634
2024-03-27,147800,149900,146200,146500,767,-0.8124576844955992
2024-03-28,146500,149000,144900,145700,1191,-0.5460750853242321
2024-03-29,143500,143900,141000,141500,2601,-2.8826355525051475
