stock_code
267260
064350
079550
010120
003230
010620
001040
272210
005070
006260
039490
138930
001450
175330
112610
052690
000150
081660
002380
088350
004370
000120
012750
000880
030000
001440
051600
028670
009420
026960
023530
139480
006280
161890
000240
017800
111770
047040
007310
006360
103140
004170
069620
204320
185750
005850
192820
000080
003090
014680
457190
139130
010060
042670
011210
009240
073240
137310
280360
298020
298050
005300
004490
004000
375500
336260
014820
001120
069960
001740
009970
003620
192080
300720
001800
120110
002710
000210
004800
285130
145720
039130
271940
069260
005420
005250
032350
114090
093370
001680
003030
001430
006110
006650
178920
016380
009900
105630
000670
008730
