,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,1936.12,1947.24,1930.37,1940.97,23177532,1534519871436,1008202768956530,2017-01-02,,,,,,,
1,1949.96,1960.73,1944.01,1960.6,38363661,2406883599322,1018305657933055,2017-01-03,,,,,,,
2,1962.59,1962.72,1957.08,1962.26,41414130,2490249099627,1019035403557690,2017-01-04,,,,,,,
3,1961.06,1961.36,1952.07,1954.71,56585790,2885436665259,1015085481122085,2017-01-05,,,,,,,
4,1961.92,1965.4,1958.96,1962.11,35827360,2116569571434,1018935949179400,2017-01-06,,,,,,,
5,1966.39,1970.86,1962.78,1965.42,40009992,2469217626758,1020718786187110,2017-01-09,,,,,,,
6,1959.95,1964.54,1957.67,1963.19,40426770,2219194434473,1019519879220255,2017-01-10,,,,,,,
7,1966.67,2001.02,1965.9,1995.64,50445254,3048989021128,1036242457676000,2017-01-11,,,,,,,
8,1998.19,2008.73,1994.97,2008.73,42362219,2702530613705,1043002262340325,2017-01-12,,,,,,,
9,1997.11,2000.68,1992.41,1995.35,39757528,2598425624728,1036025678038660,2017-01-13,,,,,,,
10,1994.23,1999.76,1977.43,1982.92,39136725,2573665705234,1029610630276270,2017-01-16,,,,,,,
11,1986.42,1999.19,1983.95,1991.65,40705630,2197150105039,1035210145841755,2017-01-17,,,,,,,
12,1993.67,1996.09,1977.1,1988.83,36659663,2249778310123,1033753271284300,2017-01-18,,,,,,,
13,2006.12,2011.16,1984.6,1994.58,41666249,2579665499814,1036802009248790,2017-01-19,,,,,,,
14,1986.07,1993.83,1984.62,1986.85,36798188,2269935020021,1035727399990645,2017-01-20,,61.66855345095411,,,,,
15,1988.66,1996.11,1979.33,1989.8,34829651,2155984895531,1037369610078730,2017-01-23,,63.024244760670484,,,,,
16,1994.79,1997.88,1984.12,1991.71,38429463,2404638884397,1038362162794215,2017-01-24,,63.914139628636704,,,,,
17,2001.28,2003.76,1991.4,1997.78,43327481,2878553767575,1041526673001475,2017-01-25,,66.66028509063766,,,,,
18,2005.27,2019.54,1999.93,2014.07,49140157,3141399102165,1050020867773870,2017-01-26,,72.67101317240652,,,,,
19,2007.43,2010.93,1995.73,1995.73,52883630,3259538437940,1040379072898940,2017-01-31,1982.145,59.635380241078124,1943.8774453355063,1982.145,2020.4125546644937,3.8612265666228933,0.6775002364157436
20,2004.03,2008.86,2001.77,2005.51,43839682,2875052065664,1045477531060180,2017-02-01,1985.372,63.4051520426826,1950.834192542085,1985.372,2019.9098074579151,3.4792278180527427,0.7915355878415045
21,2006.43,2019.28,1993.6,1996.99,51028588,3384067667126,1041038818540435,2017-02-02,1987.1915000000001,58.29719454711128,1954.2691214255408,1987.1915000000001,2020.1138785744595,3.3134580712990513,0.6488121518595469
22,2002.21,2005.81,1990.55,2001.31,48128812,3090597739752,1043293096221455,2017-02-03,1989.1439999999998,60.05439212635066,1957.772285733801,1989.1439999999998,2020.5157142661985,3.1542929286365142,0.6939007842664873
23,2014.61,2017.34,2001.14,2005.68,49192740,2575904348547,1045557791528330,2017-02-06,1991.6924999999999,61.80752757574176,1963.840160152152,1991.6924999999999,2019.5448398478477,2.7968514063137575,0.7511009860645697
24,2005.61,2007.07,1998.41,2001.08,45522587,2816595630204,1043156404547110,2017-02-07,1993.641,58.878237911279086,1969.0815538336058,1993.641,2018.2004461663944,2.463778199424501,0.6514488549456571
25,1997.59,1997.59,1976.44,1990.5,44325978,3066342463754,1037641175252660,2017-02-08,1994.895,52.69261782426848,1973.9292054765383,1994.895,2015.8607945234617,2.1019446661064047,0.3951864191199199
26,1992.67,1998.31,1986.57,1989.4,49177412,3003663285777,1037062193610840,2017-02-09,1996.2055,52.07999792765603,1980.7882207653224,1996.2055,2011.6227792346776,1.5446585268578419,0.2792898508093264
27,1999.53,2005.23,1995.75,1997.4,53182467,3202891969394,1041231994572760,2017-02-10,1996.2934999999998,56.07937049800418,1980.8700460742405,1996.2934999999998,2011.716953925759,1.54520905125016,0.5358706942467768
28,1995.82,1998.39,1991.37,1998.31,42501171,2526836852581,1041707725554170,2017-02-13,1995.7725000000003,56.52386060238365,1981.3962308386351,1995.7725000000003,2010.1487691613654,1.4406721368658144,0.5882530777463103
29,1997.71,2001.2,1984.94,1991.25,45741976,2889185708927,1038023281670365,2017-02-14,1995.5674999999999,52.11707832648462,1981.056679382267,1995.5674999999999,2010.0783206177327,1.4543051655965396,0.35123170791858227
30,1989.19,2003.4,1985.09,1998.62,52646768,3076236834147,1041398517251120,2017-02-15,1996.3524999999997,55.975679638785536,1983.0119334827928,1996.3524999999997,2009.6930665172067,1.3364940828042124,0.5849851465106628
31,2003.41,2009.22,1995.75,2000.01,42248924,2738115368077,1042130364339310,2017-02-16,1996.7704999999999,56.68464198489695,1983.5219310584114,1996.7704999999999,2010.0190689415883,1.3269996668709272,0.6222584874744866
32,1989.52,1999.06,1989.52,1997.95,40751141,3361320050966,1041043551653940,2017-02-17,1997.2265,55.26423826338385,1984.4844133969343,1997.2265,2009.9685866030657,1.275978122968594,0.5283901696220613
33,2002.19,2006.27,1996.09,2005.03,34278509,2086668842137,1044756928682210,2017-02-20,1997.7490000000003,59.06116801311097,1984.6323359423968,1997.7490000000003,2010.8656640576037,1.3131443497259594,0.7775477045087197
34,2006.26,2029.41,2005.07,2022.52,39596635,2477136514419,1053867700718790,2017-02-21,1999.5325,66.60228551892656,1983.4612139593612,1999.5325,2015.6037860406389,1.6075043582076134,1.2151730092374802
35,2025.52,2029.18,2020.99,2026.77,40914724,2755244521359,1056083676350550,2017-02-22,2001.381,68.13815727408395,1982.0406174805141,2001.381,2020.721382519486,1.9327037200299149,1.1563727468787082
36,2025.48,2028.91,2022.28,2027.73,49385947,3074714505470,1056580217859215,2017-02-23,2003.182,68.49064556735202,1981.2451747055313,2003.182,2025.1188252944687,2.1901979245489116,1.0595157838584262
37,2026.14,2027.41,2007.92,2012.2,52091497,3392404226416,1048465529953090,2017-02-24,2003.9029999999998,57.423227554937355,1981.7766924906107,2003.9029999999998,2026.029307509389,2.2083212120935105,0.6874917447585751
38,2012.42,2014.37,2000.41,2002.15,44347315,2770603050809,1043218063113865,2017-02-27,2003.307,51.611072075354166,1981.6715281077568,2003.307,2024.9424718922432,2.1599756694548793,0.47326150301314357
39,2004.07,2013.32,2003.01,2010.33,56490451,3393557885862,1047485466696305,2017-02-28,2004.0369999999998,55.554295159882535,1982.4883489053245,2004.0369999999998,2025.585651094675,2.150524276215986,0.6460184206508206
40,2024.43,2032.41,2017.78,2026.44,64208329,4442002181242,1055896587095320,2017-03-02,2005.0835,62.104050279118646,1981.4211110462181,2005.0835,2028.7458889537818,2.3602397559784247,0.9512752292618114
41,2014.09,2015.71,1996.49,2003.2,49132255,3464288377658,1043800285025760,2017-03-03,2005.3939999999998,50.534672828064586,1982.003156150321,2005.3939999999998,2028.7848438496785,2.3327928426711892,0.4531013072016667
42,1997.7,2009.47,1992.47,2007.02,45148836,3101111878699,1045799919477590,2017-03-06,2005.6795000000002,52.113783303161824,1982.3557245980621,2005.6795000000002,2029.0032754019383,2.3257729265257048,0.5287367713180862
43,2005.99,2021.2,2003.64,2016.89,41317052,2496460301608,1051412619195010,2017-03-07,2006.2400000000002,56.02040474905682,1982.40983172531,2006.2400000000002,2030.0701682746906,2.375604940056057,0.7234562483411222
44,2015.24,2026.46,2012.69,2019.48,44579304,2974423824556,1052764555267500,2017-03-08,2007.1599999999999,57.01148883463277,1982.7832545240333,2007.1599999999999,2031.5367454759664,2.4289788034801982,0.7526998530658379
45,2022.9,2025.21,2015.02,2015.38,44240485,2992425549187,1050626896970710,2017-03-09,2008.404,54.90228538365518,1985.0365410880845,2008.404,2031.7714589119155,2.3269679717741543,0.6492674070016856
46,2012.31,2026.15,2006.3,2020.66,51643283,2896198659705,1075708641617660,2017-03-10,2009.9669999999999,57.10326045563796,1987.739139914061,2009.9669999999999,2032.1948600859387,2.211763684273304,0.7405314762342897
47,2025.66,2049.87,2024.25,2043.87,54903639,2885282747882,1088064108938100,2017-03-13,2012.2905000000003,65.15405491372017,1986.391080334686,2012.2905000000003,2038.1899196653146,2.57412333510637,1.1096565175607447
48,2054.3,2067.53,2052.89,2065.61,63343149,3548987312801,1099619709976630,2017-03-14,2015.6555,70.70081173388634,1981.6703564958148,2015.6555,2049.6406435041854,3.372118251773214,1.2349461389481566
49,2059.08,2067.94,2058.98,2067.24,54187736,3013655244977,1100487530847290,2017-03-15,2019.455,71.07261128212338,1980.5922720978047,2019.455,2058.317727902195,3.8488332646377637,1.1147921489229862
50,2090.65,2092.65,2076.93,2083.49,72308473,3507029820337,1109127364925880,2017-03-16,2023.6985,74.54112152704286,1977.0985080364806,2023.6985,2070.298491963519,4.605428324774595,1.1415398102086323
51,2083.18,2098.83,2081.56,2098.83,66072349,3561152253551,1117520389210870,2017-03-17,2028.6395,77.30727957454869,1973.046112092803,2028.6395,2084.232887907197,5.480854326971055,1.1312846063381687
52,2093.64,2093.89,2085.99,2091.96,46859212,2753072793948,1113870260991080,2017-03-20,2033.3399999999997,73.45788690913669,1973.2086933453122,2033.3399999999997,2093.4713066546874,5.914535361000876,0.9874332794448801
53,2097.82,2120.6,2095.79,2116.41,61650677,4090514728976,1126866518043770,2017-03-21,2038.909,77.71151226551459,1970.268248576374,2038.909,2107.5497514236263,6.733086314654177,1.064540731217315
54,2096.05,2106.7,2095.05,2106.6,70555725,4012428207829,1121668066387170,2017-03-22,2043.113,72.67875431855154,1968.9270665354945,2043.113,2117.298933464506,7.262048987452542,0.9278910909059005
55,2112.05,2121.66,2107.87,2109.64,60107795,3600792566317,1123271332317180,2017-03-23,2047.2565,73.25674939178143,1968.0944638273493,2047.2565,2126.4185361726504,7.733475133443276,0.8940240992787443
56,2106.69,2116.21,2096.96,2101.97,53173538,3413042395689,1119178321636600,2017-03-24,2050.9685,69.27471634576237,1968.9077373237974,2050.9685,2133.0292626762025,8.002147539194537,0.8107544844619765
57,2092.76,2097.29,2084.94,2086.06,53665324,3267104394796,1111126888918250,2017-03-27,2054.6614999999997,61.77369664573628,1973.2667880648867,2054.6614999999997,2136.056211935113,7.922931532528659,0.6928780092313037
58,2097.7,2100.51,2087.55,2093.0,46759669,2837169210270,1115521292184220,2017-03-28,2059.204,63.62396565720926,1979.925765307242,2059.204,2138.4822346927585,7.699891287386606,0.7131480357186033
59,2102.27,2102.27,2092.95,2097.53,53150187,3551869064479,1117935054407640,2017-03-29,2063.564,64.82092767938445,1985.9428496864414,2063.564,2141.1851503135586,7.5230184587014115,0.7187934594037263
60,2100.92,2106.2,2090.19,2095.82,46722673,2911053457190,1117022965753330,2017-03-30,2067.033,63.965285949007175,1990.1606462959533,2067.033,2143.9053537040463,7.437941600743339,0.6872389657199025
61,2097.62,2097.83,2087.6,2087.65,43343051,2842081582800,1112671454943120,2017-03-31,2071.2555,59.897167144266405,1999.784369471653,2071.2555,2142.7266305283474,6.9012374888899215,0.6146931626714469
62,2093.74,2098.73,2089.02,2093.39,43995294,2455204222290,1115730707064760,2017-04-03,2075.5739999999996,61.73831187143247,2009.951808204845,2075.5739999999996,2141.1961917951544,6.323281347247044,0.635746761214669
63,2090.69,2093.8,2083.65,2087.85,41764837,2564349851026,1112776809770270,2017-04-04,2079.122,58.92637752875518,2019.1445333646036,2079.122,2139.099466635396,5.7694994940552915,0.5727606590409846
64,2088.27,2090.72,2072.5,2087.36,55957181,2955359737453,1112512540199805,2017-04-05,2082.516,58.67184040309453,2029.0991594344998,2082.516,2135.9328405655,5.130029307385886,0.5453415060561324
65,2078.53,2079.95,2069.06,2078.08,42250411,2479072701791,1107568866370750,2017-04-06,2085.651,53.92134715452772,2041.8727739509686,2085.651,2129.429226049031,4.198039465762126,0.41353007324325497
66,2079.71,2080.51,2065.46,2074.87,47435110,2585620566831,1105855036769370,2017-04-07,2088.3615,52.34262313399589,2055.717575435082,2088.3615,2121.005424564918,3.1262714395872604,0.29335358447526855
67,2072.16,2072.16,2055.65,2060.53,43664694,2287979408745,1098213477081110,2017-04-10,2089.1945,45.88014525623642,2060.5262245199497,2089.1945,2117.8627754800505,2.7444333670273777,6.58477007653055e-05
68,2056.3,2062.59,2044.86,2048.78,44163968,2475659167140,1091954192008190,2017-04-11,2088.353,41.37269636934211,2056.1900062960544,2088.353,2120.5159937039457,3.0802257763841294,-0.11519459855419496
