날짜,시가,고가,저가,종가,거래량,등락률
2024-04-01,19000,19750,18950,19740,22766,4.555084745762712
2024-04-02,19700,19990,19600,19990,13320,1.266464032421479
2024-04-03,19890,20350,19810,20300,8066,1.5507753876938468
2024-04-04,20500,20500,19790,19850,10370,-2.2167487684729066
2024-04-05,19740,19960,18620,19750,10774,-0.5037783375314862
2024-04-08,20150,20150,19590,19750,7312,0.0
2024-04-09,19780,19780,19100,19100,7659,-3.2911392405063293
2024-04-11,19330,19330,18890,18900,4480,-1.0471204188481675
2024-04-12,18910,19530,18910,19510,8249,3.2275132275132274
2024-04-15,19340,19620,19290,19620,5869,0.5638134290107637
2024-04-16,19600,19660,19310,19610,6712,-0.05096839959225281
2024-04-17,19680,20250,19500,19990,23041,1.9377868434472207
2024-04-18,19940,20700,19890,20450,9612,2.301150575287644
2024-04-19,20400,20450,19900,20200,4922,-1.2224938875305624
2024-04-22,20300,20500,20000,20500,2219,1.4851485148514851
2024-04-23,20500,20500,20000,20200,3419,-1.4634146341463417
2024-04-24,20350,20750,20050,20650,4264,2.2277227722772275
2024-04-25,20700,20700,20350,20450,1688,-0.9685230024213075
2024-04-26,20450,21300,20450,21250,10190,3.9119804400977993
2024-04-29,21400,21900,21400,21650,8946,1.8823529411764703
2024-04-30,21750,22900,21750,22750,15012,5.080831408775981
