날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,67000,68300,66900,68100,20959,0.7396449704142012
2024-05-03,68100,68100,64800,64800,46290,-4.845814977973569
2024-05-07,66100,66100,64600,65300,20719,0.7716049382716049
2024-05-08,65500,66200,64800,66000,22754,1.0719754977029097
2024-05-09,66000,66000,65000,65600,15670,-0.6060606060606061
2024-05-10,65800,65900,65000,65200,10436,-0.6097560975609756
2024-05-13,65000,65400,64100,64200,10797,-1.5337423312883436
2024-05-14,64200,65000,64100,64900,7065,1.0903426791277258
2024-05-16,65000,66400,64900,65300,13408,0.6163328197226503
2024-05-17,65000,65900,64300,65700,10729,0.6125574272588056
2024-05-20,66000,66000,64600,64700,8143,-1.5220700152207
2024-05-21,64700,64700,63000,63200,18874,-2.3183925811437405
2024-05-22,63300,63600,61500,61500,26597,-2.689873417721519
2024-05-23,61700,61700,60700,61100,13201,-0.6504065040650406
2024-05-24,61100,61100,60200,60800,11539,-0.4909983633387889
2024-05-27,60800,61100,60100,60900,8276,0.1644736842105263
2024-05-28,60900,62900,60500,62700,11501,2.955665024630542
2024-05-29,62800,62800,61200,61600,7991,-1.7543859649122806
2024-05-30,61600,61600,60000,60100,15291,-2.4350649350649354
2024-05-31,60500,61800,60100,60400,10971,0.49916805324459235
