날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,226000,228000,225000,226000,2957,0.0
2024-01-03,226000,227000,224500,224500,2303,-0.6637168141592921
2024-01-04,226000,227500,225500,227500,2672,1.3363028953229399
2024-01-05,229000,229000,226000,226500,1491,-0.43956043956043955
2024-01-08,226500,227500,226000,227000,961,0.22075055187637968
2024-01-09,227000,227500,226000,227000,1364,0.0
2024-01-10,227000,227000,226000,226000,821,-0.4405286343612335
2024-01-11,227000,227000,226000,227000,517,0.4424778761061947
2024-01-12,227000,227000,226000,226500,2047,-0.22026431718061676
2024-01-15,226500,227500,226000,226500,713,0.0
2024-01-16,226500,227000,225500,226500,1060,0.0
2024-01-17,226000,226500,223500,225500,1591,-0.44150110375275936
2024-01-18,226000,226000,224500,225000,1015,-0.22172949002217296
2024-01-19,226000,226000,224000,224500,1526,-0.2222222222222222
2024-01-22,225000,225000,223500,223500,1381,-0.4454342984409799
2024-01-23,223000,225000,223000,223500,1216,0.0
2024-01-24,223500,225500,223000,224500,2097,0.44742729306487694
2024-01-25,224500,227000,224000,225500,1193,0.4454342984409799
2024-01-26,226500,226500,225500,226000,783,0.22172949002217296
2024-01-29,227000,227000,225500,226500,1597,0.22123893805309736
2024-01-30,227000,227500,226500,226500,1351,0.0
2024-01-31,227500,227500,226500,227000,955,0.22075055187637968
