rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 28 기 반기말,4167147491350,제 27 기말,4393800423903,7,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 28 기 반기말,2001831879991,제 27 기말,2336838507769,8,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 28 기 반기말,139805272579,제 27 기말,132702586712,9,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,-표준계정코드 미사용-,기타유동수취채권,-,제 28 기 반기말,37908204411,제 27 기말,39636599808,10,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 28 기 반기말,254990833615,제 27 기말,365199572306,11,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_CurrentFinanceLeaseReceivables,단기금융리스채권,-,제 28 기 반기말,2328886679,제 27 기말,1312428130,12,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 28 기 반기말,3345230402,제 27 기말,10668336464,13,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_Inventories,유동재고자산,-,제 28 기 반기말,589685310,제 27 기말,741514802,14,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 28 기 반기말,37859484386,제 27 기말,33709118988,15,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,단기투자자산,-,제 28 기 반기말,589543183829,제 27 기말,585401489679,16,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 28 기 반기말,935461098780,제 27 기말,1167466860880,17,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 28 기 반기말,2165315611359,제 27 기말,2056961916134,18,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,dart_LongTermLoansGross,장기대여금,-,제 28 기 반기말,7746000014,제 27 기말,7347000013,19,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,기타비유동수취채권,-,제 28 기 반기말,22135929974,제 27 기말,21281055814,20,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,-표준계정코드 미사용-,비유동 순확정급여자산,-,제 28 기 반기말,41784376485,제 27 기말,61586275205,21,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 28 기 반기말,69242750136,제 27 기말,84056341397,22,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 28 기 반기말,100396779229,제 27 기말,96108809691,23,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 28 기 반기말,88162347598,제 27 기말,88900074267,24,KRW,제 26 기,90226907000,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_InvestmentsInSubsidiariesJointVenturesAndAssociates,관계기업투자주식,-,제 28 기 반기말,22575735135,제 27 기말,24886751625,25,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_NoncurrentFinanceLeaseReceivables,장기금융리스채권,-,제 28 기 반기말,7001545119,제 27 기말,5441298970,26,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 28 기 반기말,22984443617,제 27 기말,26452977407,27,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,장기투자자산,-,제 28 기 반기말,787881765161,제 27 기말,640388098384,28,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 28 기 반기말,995403938891,제 27 기말,1000513233361,29,KRW,제 26 기,930207342000,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 28 기 반기말,3215764780221,제 27 기말,3253028540550,31,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 28 기 반기말,3211489327171,제 27 기말,3249696959036,32,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 28 기 반기말,-71154684828,제 27 기말,-44503270011,33,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,-표준계정코드 미사용-,기타불입자본,-,제 28 기 반기말,-258127762286,제 27 기말,-189423745346,34,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 28 기 반기말,10977011000,제 27 기말,10977011000,35,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 28 기 반기말,3529794763285,제 27 기말,3472646963393,36,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 28 기 반기말,4275453050,제 27 기말,3331581514,37,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 28 기 반기말,4167147491350,제 27 기말,4393800423903,38,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 28 기 반기말,447190841014,제 27 기말,614287467808,40,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채 및 차입금,-,제 28 기 반기말,129998963251,제 27 기말,239954388772,41,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동 리스부채,-,제 28 기 반기말,48323966813,제 27 기말,39957634450,42,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 28 기 반기말,969842521,제 27 기말,1537083090,43,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 28 기 반기말,191863889110,제 27 기말,254754338188,44,KRW,,,,,,,연결
20240814004455,11012,2024,00261443,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,기타유동지급채무,-,제 28 기 반기말,76034179319,제 27 기말,78084023308,45,KRW,,,,,,,연결
