news_title,news_category,news_date
"[개장 시황] 코스피 2762.60.. 개인과 외국인의 순매수에 상승 출발 (▲2.78, +0.10%)",증권News봇,2020.12.24
"LG에너지솔루션-솔루스첨단소재, 배터리동맹 맺는다",산업기업,2020.12.23
토종PEF 약진…한앤컴 '투자'-IMM '회수' 빛났다,증권IB&Deal,2020.12.03
코스피 한달간 16%↑…금융위기 이후 가장 많이 올랐다,증권국내증시,2020.11.27
"<유>두산솔루스2우B, 전일 대비 18.47% 상승.. 일일회전율은 14.10% 기록",증권News봇,2020.11.27
"<유>두산솔루스2우B, 매도잔량 534% 급증",증권News봇,2020.11.27
"[특징주] 테슬라와 전지박 계약 눈앞…두산솔루스 강세, 배터리주 약세",증권국내증시,2020.11.27
"[개장 시황] 코스피 2624.80.. 기관의 '팔자' 기조에 하락 출발 (▼1.11, -0.04%)",증권News봇,2020.11.27
"<유>두산솔루스2우B, 상한가 진입.. +29.97% ↑",증권News봇,2020.11.27
"[단독]테슬라, 자체 배터리 생산 가시화…두산솔루스 전지박 공급 유력",산업기업,2020.11.26
[증시 이틀째 사상 최고]이달만 연고점 10번 깨…덜 오른 종목은?,증권국내증시,2020.11.24
"두산솔루스, 헝가리서 전기차 배터리용 전지박 첫 출하",산업기업,2020.11.20
"[SEN]두산솔루스, 헝가리 공장 전지박 초도양산품 출하 성공",증권종목·투자전략,2020.11.20
"[SEN]두산솔루스, 헝가리 전지박공장 1.5만톤 추가 증설… 2,700억원 투자",증권종목·투자전략,2020.10.30
"[기업공시 10월 23일]마이크로디지탈, 코로나 진단키트 ’170억 규모 공급계약 등",증권종목·투자전략,2020.10.24
장 마감 후 기업공시[10월 23일],증권,2020.10.23
"[SEN]하나금투 “두산솔루스, 전지박 업체 중 유일한 유럽 제조 라인 보유”",증권종목·투자전략,2020.10.20
"두산솔루스, 日 독점 깨고 시스템반도체용 초극박 시장 진출",증권국내증시,2020.10.16
"<유>두산솔루스2우B, 매도잔량 645% 급증",증권News봇,2020.10.16
"[SEN]두산솔루스, 日독점 시스템 반도체용 ‘하이엔드 초극박’ 수주 성공",증권종목·투자전략,2020.10.16
