날짜,시가,고가,저가,종가,거래량,등락률
2020-12-01,4675,4790,4655,4775,938448,2.6881720430107525
2020-12-02,4800,4810,4730,4770,592176,-0.10471204188481677
2020-12-03,4810,4810,4720,4785,430227,0.3144654088050315
2020-12-04,4785,4920,4785,4860,1342611,1.5673981191222568
2020-12-07,4890,4895,4730,4755,643690,-2.1604938271604937
2020-12-08,4765,4765,4710,4720,315477,-0.7360672975814931
2020-12-09,4735,4760,4730,4760,333028,0.847457627118644
2020-12-10,4730,4770,4700,4750,367766,-0.21008403361344538
2020-12-11,4780,4810,4765,4800,480305,1.0526315789473684
2020-12-14,4800,4810,4760,4775,336251,-0.5208333333333333
2020-12-15,4760,4780,4740,4770,282204,-0.10471204188481677
2020-12-16,4780,4805,4765,4800,542871,0.628930817610063
2020-12-17,4800,4800,4760,4780,332686,-0.4166666666666667
2020-12-18,4780,4785,4760,4775,307604,-0.10460251046025104
2020-12-21,4775,4795,4750,4780,498399,0.10471204188481677
2020-12-22,4770,4800,4745,4750,736328,-0.6276150627615062
2020-12-23,4760,4835,4740,4820,860692,1.4736842105263157
2020-12-24,4820,4890,4810,4860,790585,0.8298755186721992
2020-12-28,4875,4885,4835,4850,1338258,-0.205761316872428
2020-12-29,4590,4630,4525,4555,1412931,-6.082474226804123
2020-12-30,4560,4600,4540,4560,623830,0.10976948408342481
