날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,4435,4440,4375,4440,286161,1.1389521640091116
2020-10-06,4440,4495,4410,4450,300893,0.22522522522522523
2020-10-07,4430,4480,4370,4445,271485,-0.11235955056179776
2020-10-08,4485,4540,4445,4540,443390,2.1372328458942635
2020-10-12,4595,4595,4535,4555,285766,0.3303964757709251
2020-10-13,4565,4585,4530,4560,285553,0.10976948408342481
2020-10-14,4560,4565,4455,4470,244876,-1.9736842105263157
2020-10-15,4430,4485,4415,4445,263429,-0.5592841163310962
2020-10-16,4450,4495,4420,4455,240060,0.22497187851518563
2020-10-19,4455,4510,4435,4480,187976,0.5611672278338945
2020-10-20,4460,4470,4400,4455,221759,-0.5580357142857143
2020-10-21,4440,4490,4430,4485,207314,0.6734006734006733
2020-10-22,4490,4580,4445,4560,553343,1.6722408026755853
2020-10-23,4570,4615,4560,4600,495291,0.8771929824561403
2020-10-26,4620,4650,4550,4575,458035,-0.5434782608695652
2020-10-27,4550,4580,4495,4545,267158,-0.6557377049180327
2020-10-28,4545,4675,4500,4605,561465,1.3201320132013201
2020-10-29,4530,4585,4510,4585,272553,-0.43431053203040176
2020-10-30,4585,4600,4515,4515,246472,-1.5267175572519083
