날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2020-04-21,692.19,696.56,649.24,677.61,8680716,160712540505,18137323335160,615.507,61.68741296197585,546.5615960632715,615.507,684.4524039367284,22.4028009224033,0.9503780995829129
2020-04-22,679.11,697.07,679.11,695.44,17457966,183478200345,18614601579620,621.7885,65.20844191107493,547.9247504945852,621.7885,695.6522495054148,23.758480417510082,0.9985632363179775
2020-04-23,704.2,718.0,703.01,717.93,5695812,113177306665,19216502921280,628.6775,69.06974911766044,546.4102229391987,628.6775,710.9447770608014,26.17153534548361,1.0424544435452507
2020-04-24,712.13,725.37,698.61,701.86,5273081,107932166395,18786543079770,635.183,63.635136856060434,551.3879741094457,635.183,718.9780258905542,26.38453040794677,0.897857744486455
2020-04-27,713.8,738.72,711.23,734.95,5595805,129188148585,19672095080510,643.0260000000001,69.03748416881501,552.9464546192719,643.0260000000001,733.1055453807282,28.01738821781022,1.0102379214475166
2020-04-28,747.23,757.75,729.41,733.69,5133182,120254881025,19638311720540,650.251,68.61945530339707,555.5417016391808,650.251,744.9602983608191,29.13007388249127,0.9405005709266158
2020-04-29,742.9,743.07,727.19,736.85,3666978,85603656630,19723108951990,657.1859999999999,69.12439328075504,558.5226896156495,657.1859999999999,755.8493103843504,30.025992758321223,0.9037164356723028
2020-05-04,723.56,726.3,711.46,711.5,3702981,85566462430,19044524325580,663.2284999999999,60.68801482039704,566.828314051016,663.2284999999999,759.6286859489838,29.069976923182256,0.7503703676751511
2020-05-06,721.0,722.4,696.08,701.76,4189851,89851400895,18783639943360,668.5115,57.770605808886515,575.8991698759896,668.5115,761.1238301240103,27.707026767381066,0.6795036360465146
2020-05-07,700.13,711.44,691.6,704.26,2868469,64061446865,18850532657050,673.932,58.32439193208254,586.4153230521252,673.932,761.4486769478748,25.971960657121123,0.6732698330060192
2020-05-08,710.94,711.11,701.69,703.17,2844890,62629792840,18821594669690,678.8755,57.96746223930365,596.6400756440773,678.8755,761.1109243559226,24.22695305867501,0.647713106549138
2020-05-11,704.96,706.16,689.66,694.08,3394471,72690832900,18578098923100,683.0645000000001,54.94749372422245,606.9186553399093,683.0645000000001,759.2103446600909,22.295360001900494,0.57233158978781
2020-05-12,689.79,692.36,674.46,681.28,3388915,71726724880,18235655224250,686.7965,50.9242740717193,619.1579428672618,686.7965,754.4350571327383,19.696826391147376,0.4592207445438692
