날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,16430,16940,16250,16890,143299,2.799756542909312
2024-03-05,16990,17450,16920,17400,219579,3.019538188277087
2024-03-06,17400,17500,17220,17360,134712,-0.22988505747126436
2024-03-07,17360,17420,17210,17410,93971,0.28801843317972353
2024-03-08,17450,17450,17250,17340,88674,-0.402067777139575
2024-03-11,17340,17500,17050,17130,129475,-1.2110726643598615
2024-03-12,17130,17230,16500,17120,88113,-0.05837711617046118
2024-03-13,17100,17550,17040,17440,103536,1.8691588785046727
2024-03-14,17500,17830,17380,17770,186552,1.8922018348623855
2024-03-15,17770,18100,17640,17920,260318,0.8441193021947102
2024-03-18,17920,18000,17410,17730,200882,-1.0602678571428572
2024-03-19,17740,17870,17610,17680,208542,-0.2820078962210942
2024-03-20,17650,17930,17610,17690,168541,0.056561085972850686
2024-03-21,17730,17830,17690,17750,202936,0.3391746749576032
2024-03-22,17730,17800,17670,17750,344934,0.0
2024-03-25,16400,16920,16350,16840,386143,-5.126760563380282
2024-03-26,16950,16950,16510,16540,179591,-1.7814726840855106
2024-03-27,16400,16490,15900,15980,294051,-3.3857315598548974
2024-03-28,16120,16170,15620,15740,314151,-1.5018773466833542
2024-03-29,15740,15920,15630,15640,106254,-0.6353240152477764
