날짜,시가,고가,저가,종가,거래량,등락률
2024-12-02,117600,117600,114000,114300,3284,-2.9711375212224107
2024-12-03,112600,115700,112600,115600,2688,1.1373578302712162
2024-12-04,113500,115600,112900,113700,4396,-1.6435986159169549
2024-12-05,114000,114000,112100,113600,1831,-0.08795074758135445
2024-12-06,112400,113900,110200,111900,3336,-1.4964788732394365
2024-12-09,111000,115000,108500,108500,3592,-3.038427167113494
2024-12-10,108000,112400,108000,112400,1604,3.5944700460829497
2024-12-11,110600,113900,110600,113800,736,1.2455516014234875
2024-12-12,113800,116500,113600,115200,2812,1.2302284710017575
2024-12-13,114500,117100,114500,116500,1193,1.128472222222222
2024-12-16,117500,117600,116000,116900,1879,0.34334763948497854
2024-12-17,116900,118800,116200,117100,3706,0.1710863986313088
2024-12-18,117200,117900,116800,117200,637,0.08539709649871904
2024-12-19,114200,116500,113500,113900,4599,-2.8156996587030716
2024-12-20,114000,114000,112200,112900,1842,-0.877963125548727
2024-12-23,112900,115700,112900,114900,2104,1.771479185119575
2024-12-24,114900,115300,114200,114300,1245,-0.5221932114882507
2024-12-26,115800,115800,114200,114400,1128,0.08748906386701663
2024-12-27,111700,115000,111700,113400,2055,-0.8741258741258742
2024-12-30,111600,113900,111600,113000,3097,-0.3527336860670194
