Date,SMB
2022-10-04,0.0
2022-10-05,-0.013971736795268419
2022-10-06,0.012832189582887121
2022-10-07,-0.0021217149017508374
2022-10-11,-0.022877200833621103
2022-10-12,-0.009165977014952698
2022-10-13,-0.015380534535272217
2022-10-14,0.009304410319048051
2022-10-17,0.002933225647739457
2022-10-18,0.005272302365261439
2022-10-19,0.0026329932959353597
2022-10-20,0.0016288526826235827
2022-10-21,-0.016011449660152333
2022-10-24,0.000669788605761612
2022-10-25,-0.005151537328404787
2022-10-26,-0.01690637904397141
2022-10-27,-0.0014628056473720008
2022-10-28,0.010974669137866488
2022-10-31,-0.0011724729125670574
2022-11-01,-0.0016625896142721253
2022-11-02,-0.001327991047120336
2022-11-03,0.008425062162934704
2022-11-04,-0.009363896040648134
2022-11-07,-6.242118305888056e-05
2022-11-08,-0.0017207528164939756
2022-11-09,0.00018195207318760787
2022-11-10,0.004246874164238301
2022-11-11,-0.020850419544792942
2022-11-14,0.012455168177373466
2022-11-15,0.007649859730259445
2022-11-16,0.006792001192835295
2022-11-17,0.006821082620486862
2022-11-18,-0.007167345771594835
2022-11-21,0.0014763231424258505
2022-11-22,0.010118674096254998
2022-11-23,0.007411037319557279
2022-11-24,-0.000642740799088326
2022-11-25,0.0053564715746051705
2022-11-28,-0.002536233564958912
2022-11-29,0.0005849129617068183
2022-11-30,-0.008468859334634926
2022-12-01,0.01209121377840705
2022-12-02,0.014997397929421119
2022-12-05,0.005972266868077392
2022-12-06,-0.006390936545372594
2022-12-07,0.0026723885654138524
2022-12-08,-0.009315049598466962
2022-12-09,0.001040678566890385
2022-12-12,0.007219484898170814
2022-12-13,0.0020955891845716446
2022-12-14,-0.005336470386702485
2022-12-15,0.01607812738895753
2022-12-16,-0.008841121692247267
2022-12-19,-0.0009120548197049105
2022-12-20,-0.009543588360105937
2022-12-21,0.009475820777679278
2022-12-22,-0.005869523736248272
2022-12-23,-0.00021961683879090366
2022-12-26,-0.005558334921995534
2022-12-27,0.006252718088801235
2022-12-28,0.012256900135082516
2022-12-29,0.00012017786231599548
