Date,SMB
2022-01-03,0.0
2022-01-04,0.012448779345496042
2022-01-05,0.009187134855127788
2022-01-06,0.0024303685530728814
2022-01-07,-0.0032856712225806106
2022-01-10,-0.0018765793893544824
2022-01-11,-0.017508918620306124
2022-01-12,-0.0033868039374236325
2022-01-13,0.0067546636387055825
2022-01-14,0.009622275385135604
2022-01-17,-0.0047403121166862405
2022-01-18,-0.008022928748773639
2022-01-19,-0.005149930259380375
2022-01-20,0.0075407663127395885
2022-01-21,0.0003796853599360439
2022-01-24,-0.012171087194595809
2022-01-25,-0.004803479421821577
2022-01-26,0.009153424545239486
2022-01-27,0.0017421398966813717
2022-01-28,0.0021234589824745687
2022-02-03,0.01793579592371697
2022-02-04,0.003567089460669637
2022-02-07,0.016935737631998626
2022-02-08,-0.010114871400986769
2022-02-09,0.0033022226249592723
2022-02-10,-0.010046267859954772
2022-02-11,-0.006662603488382102
2022-02-14,-0.00671214555655375
2022-02-15,-0.008898079083931365
2022-02-16,0.008641501072290891
2022-02-17,-0.0019547337668930354
2022-02-18,0.013487101121410938
2022-02-21,0.003701299206644415
2022-02-22,0.0003384930887957438
2022-02-23,0.012762966775735407
2022-02-24,0.00933773438527008
2022-02-25,0.0063982238728095275
2022-02-28,-0.0013110759884182865
2022-03-02,0.015997143647644152
2022-03-03,-0.008717719712267202
2022-03-04,0.014583911960483031
2022-03-07,0.008988064875935953
2022-03-08,-0.010313805572249035
2022-03-10,-0.015226053895504688
2022-03-11,0.02367258054773813
2022-03-14,-0.003448443671454693
2022-03-15,0.002447659505917188
2022-03-16,0.0005808996423275481
2022-03-17,-0.007729463678873172
2022-03-18,0.0014925445165447915
2022-03-21,0.012583037787782914
2022-03-22,-0.001642555942361179
2022-03-23,-0.0008505614529996652
2022-03-24,0.009098255696267765
2022-03-25,-0.0038868899700841286
2022-03-28,0.0018619325657255326
2022-03-29,-0.007379321279301632
2022-03-30,-0.0036588305023171896
2022-03-31,0.004823383599530162
