날짜,시가,고가,저가,종가,거래량,등락률
2024-06-03,25000,25300,23600,23700,14804,-4.048582995951417
2024-06-04,24050,24050,22550,22700,22350,-4.219409282700422
2024-06-05,23200,23200,22550,22750,13914,0.22026431718061676
2024-06-07,23450,23450,22650,23000,8662,1.098901098901099
2024-06-10,23050,23300,22550,22600,3261,-1.7391304347826086
2024-06-11,23050,23300,22700,23050,6646,1.991150442477876
2024-06-12,23300,24000,23050,24000,10661,4.121475054229935
2024-06-13,24200,24800,23800,24000,5621,0.0
2024-06-14,24350,24650,23650,23750,4192,-1.0416666666666665
2024-06-17,24150,24150,23300,23600,5677,-0.631578947368421
2024-06-18,24000,24000,23000,23550,6722,-0.211864406779661
2024-06-19,23700,23700,22700,22900,10970,-2.7600849256900215
2024-06-20,22850,23000,22250,22500,15546,-1.7467248908296942
2024-06-21,22450,23000,22350,22750,5793,1.1111111111111112
2024-06-24,22950,22950,22450,22750,4778,0.0
2024-06-25,22900,22900,22350,22900,7056,0.6593406593406593
2024-06-26,22900,23250,22750,23150,7009,1.0917030567685588
2024-06-27,23200,23200,22650,22850,2523,-1.2958963282937366
2024-06-28,22900,22900,22100,22350,5789,-2.1881838074398248
