날짜,시가,고가,저가,종가,거래량,등락률
2020-07-01,3420,3430,3345,3425,6556,2.6986506746626686
2020-07-02,3450,3465,3330,3460,1033,1.0218978102189782
2020-07-03,3495,3500,3440,3495,911,1.0115606936416186
2020-07-06,3500,3635,3455,3580,36265,2.432045779685265
2020-07-07,3640,3665,3530,3655,8571,2.094972067039106
2020-07-08,3695,3695,3630,3650,4791,-0.13679890560875513
2020-07-09,3650,3650,3570,3570,4831,-2.191780821917808
2020-07-10,3680,3680,3475,3520,15326,-1.400560224089636
2020-07-13,3640,3640,3510,3555,16406,0.9943181818181818
2020-07-14,3520,3615,3520,3560,25223,0.14064697609001406
2020-07-15,3580,3605,3565,3605,9005,1.2640449438202246
2020-07-16,3550,3750,3505,3660,40629,1.5256588072122053
2020-07-17,3750,3750,3580,3595,23679,-1.7759562841530054
2020-07-20,3665,3670,3550,3625,11465,0.8344923504867872
2020-07-21,3625,4700,3615,4070,1415726,12.275862068965518
2020-07-22,4030,4030,3890,4010,99333,-1.4742014742014742
2020-07-23,3985,3985,3870,3895,57555,-2.8678304239401498
2020-07-24,3865,4475,3700,3995,285307,2.5673940949935816
2020-07-27,3995,4130,3810,4020,38399,0.6257822277847309
2020-07-28,4050,4180,4050,4065,29488,1.1194029850746268
2020-07-29,4065,4125,3975,4020,6806,-1.107011070110701
2020-07-30,3960,4170,3930,4050,18639,0.7462686567164178
2020-07-31,4050,4190,4030,4170,23246,2.9629629629629632
