날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,16200,16200,15650,15800,80944,0.0
2020-11-03,15800,15950,15300,15400,2122179,-2.5316455696202533
2020-11-04,15750,15750,14500,14850,243713,-3.571428571428571
2020-11-05,15300,15400,14750,14950,229406,0.6734006734006733
2020-11-06,15250,15300,14550,14700,186934,-1.6722408026755853
2020-11-09,14800,15100,14600,14750,214126,0.3401360544217687
2020-11-10,14900,15600,14400,14900,343664,1.0169491525423728
2020-11-11,14950,15000,14600,14750,130725,-1.006711409395973
2020-11-12,14850,14850,14300,14600,96946,-1.0169491525423728
2020-11-13,14500,14500,14100,14350,103905,-1.7123287671232876
2020-11-16,14500,14550,13850,14050,111461,-2.0905923344947737
2020-11-17,14350,14350,13850,14100,94523,0.3558718861209964
2020-11-18,14100,14150,13900,14100,60292,0.0
2020-11-19,14150,14150,13750,13800,93814,-2.127659574468085
2020-11-20,13800,14100,13800,14100,88562,2.1739130434782608
2020-11-23,13950,14150,13800,13950,121779,-1.0638297872340425
2020-11-24,14000,15500,13950,14650,1358491,5.017921146953405
2020-11-25,14550,14700,13900,14150,321750,-3.4129692832764507
2020-11-26,14200,14650,13900,14150,241474,0.0
2020-11-27,14400,15800,14300,14500,681115,2.4734982332155475
2020-11-30,14700,14750,14300,14450,161085,-0.3448275862068966
