날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,7100,7130,6950,7110,8805,-0.1404494382022472
2024-01-03,7000,7450,7000,7240,36916,1.8284106891701828
2024-01-04,7220,7230,7000,7200,15050,-0.5524861878453038
2024-01-05,7160,7180,7060,7080,7211,-1.6666666666666667
2024-01-08,7080,7100,7020,7060,3728,-0.2824858757062147
2024-01-09,7400,7400,7010,7100,7275,0.56657223796034
2024-01-10,7180,7320,7090,7160,10855,0.8450704225352111
2024-01-11,7160,7250,7110,7110,5589,-0.6983240223463687
2024-01-12,7110,7110,6980,7030,6617,-1.1251758087201125
2024-01-15,7030,7250,7000,7070,7890,0.5689900426742532
2024-01-16,7070,7100,6970,7060,6765,-0.14144271570014144
2024-01-17,6980,7010,6710,6820,17650,-3.39943342776204
2024-01-18,6810,6880,6750,6870,8400,0.7331378299120235
2024-01-19,6880,7090,6810,6830,15468,-0.5822416302765648
2024-01-22,6810,6850,6750,6780,8967,-0.7320644216691069
2024-01-23,6700,6780,6690,6740,5282,-0.5899705014749262
2024-01-24,6750,6870,6750,6810,9808,1.0385756676557862
2024-01-25,6850,6850,6720,6740,3259,-1.0279001468428781
2024-01-26,6820,6820,6690,6760,3043,0.2967359050445104
2024-01-29,6760,6760,6690,6740,4638,-0.2958579881656805
2024-01-30,6750,6800,6710,6770,5258,0.44510385756676557
2024-01-31,6770,6770,6670,6720,3809,-0.7385524372230428
