날짜,시가,고가,저가,종가,거래량,등락률
2024-04-01,90600,90600,87500,88700,36284,-2.5274725274725274
2024-04-02,88000,90300,84800,86200,32609,-2.818489289740699
2024-04-03,85200,88300,82800,87800,49126,1.8561484918793503
2024-04-04,86000,89900,85400,88800,22245,1.1389521640091116
2024-04-05,88100,88800,85500,85600,16585,-3.6036036036036037
2024-04-08,86000,86100,82500,84100,31243,-1.7523364485981308
2024-04-09,84100,84300,80800,82500,19137,-1.9024970273483945
2024-04-11,81000,82000,78000,80100,22558,-2.909090909090909
2024-04-12,80000,80000,76500,78000,29562,-2.6217228464419478
2024-04-15,77800,79300,76400,79000,9784,1.282051282051282
2024-04-16,78000,78300,77000,78000,12811,-1.2658227848101267
2024-04-17,78000,79200,77500,78200,6202,0.2564102564102564
2024-04-18,78400,83400,78300,82500,18254,5.498721227621484
2024-04-19,82000,82000,78900,81200,10189,-1.575757575757576
2024-04-22,80200,85500,80200,85500,16103,5.295566502463054
2024-04-23,85500,86000,84200,85800,5308,0.3508771929824561
2024-04-24,86000,86900,84600,86100,4959,0.34965034965034963
2024-04-25,85900,86100,84800,85800,3088,-0.34843205574912894
2024-04-26,85300,86100,84800,85700,3189,-0.11655011655011654
2024-04-29,86100,90000,86100,89000,15966,3.8506417736289387
2024-04-30,88800,89900,88000,89000,12461,0.0
