날짜,시가총액,거래량,거래대금,상장주식수
2021-04-01,130115023470,471586,708230920,85042499
2021-04-02,131815873450,1120181,1719136585,85042499
2021-04-05,133091510935,843726,1317349905,85042499
2021-04-06,133091510935,673480,1042205200,85042499
2021-04-07,134367148420,743823,1162969625,85042499
2021-04-08,132666298440,911647,1420103365,85042499
2021-04-09,133516723430,477781,745389250,85042499
2021-04-12,134792360915,785858,1242754885,85042499
2021-04-13,133941935925,571277,898978680,85042499
2021-04-14,133941935925,821925,1282298050,85042499
2021-04-15,133516723430,312743,489062415,85042499
2021-04-16,133516723430,493899,772872960,85042499
2021-04-19,133091510935,461886,717936510,85042499
2021-04-20,133941935925,539139,842682640,85042499
2021-04-21,131815873450,473156,737247955,85042499
2021-04-22,130965448460,473847,729974640,85042499
2021-04-23,130115023470,440933,673389150,85042499
2021-04-26,130965448460,503679,771677890,85042499
2021-04-27,134367148420,808883,1263605600,85042499
2021-04-28,133516723430,654222,1029184965,85042499
2021-04-29,145847885785,6293976,10494367605,85042499
2021-04-30,142020973330,2116822,3564302570,85042499
2021-05-03,144572248300,2535669,4311510170,85042499
2021-05-04,145422673290,1048705,1777207485,85042499
2021-05-06,147548735765,2388497,4192860765,85042499
2021-05-07,147973948260,1113814,1935547630,85042499
2021-05-10,148399160755,1133465,1967457065,85042499
2021-05-11,153076498200,2714081,4845501420,85042499
2021-05-12,146698310775,1363762,2384554710,85042499
2021-05-13,150950435725,5967012,10866525315,85042499
2021-05-14,150525223230,1044052,1841160335,85042499
2021-05-17,150950435725,693396,1223390690,85042499
2021-05-18,155627773170,1084019,1952758305,85042499
2021-05-20,155627773170,1469225,2712467205,85042499
2021-05-21,173061485465,56879054,119105849690,85042499
2021-05-24,156903410655,6872581,12985550710,85042499
2021-05-25,153501710695,4425998,7987331330,85042499
2021-05-26,163281598080,11353029,21489656960,85042499
2021-05-27,162856385585,2933903,5595116935,85042499
2021-05-28,161155535605,1461181,2777040695,85042499
2021-05-31,170935422990,5999079,11809418980,85042499
2021-06-01,171785847980,2875848,5709026520,85042499
2021-06-02,171785847980,2255470,4559613855,85042499
2021-06-03,172636272970,2840453,5797855225,85042499
2021-06-04,170935422990,1494380,3000325420,85042499
2021-06-07,170084998000,1847310,3699172660,85042499
2021-06-08,167958935525,1342720,2663985630,85042499
2021-06-09,170084998000,3610049,7309147740,85042499
2021-06-10,168809360515,2193970,4401138895,85042499
2021-06-11,168809360515,964857,1909740740,85042499
2021-06-14,169234573010,1142830,2264021330,85042499
2021-06-15,170084998000,1008115,2002381955,85042499
2021-06-16,171785847980,1767582,3583859985,85042499
2021-06-17,180290097880,6515059,13720067185,85042499
2021-06-18,182416160355,15810898,34473809740,85042499
2021-06-21,181140522870,4372242,9520346535,85042499
2021-06-22,174337122950,2576202,5381466115,85042499
2021-06-23,163281598080,2795556,5503516525,85042499
2021-06-24,163281598080,1313879,2508491240,85042499
2021-06-25,164557235565,712859,1384573845,85042499
2021-06-28,162431173090,627080,1198744895,85042499
2021-06-29,162856385585,1092094,2122979380,85042499
2021-06-30,164982448060,636945,1237398500,85042499
