rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 9 기,177390000000,제 8 기,185164000000,제 7 기,143750000000,1,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 9 기,28090000000,제 8 기,20894000000,제 7 기,46113000000,2,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,제 9 기,67358000000,제 8 기,65878000000,제 7 기,63972000000,3,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산,-,제 9 기,1000000,제 8 기,2000000,제 7 기,0,4,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,제 9 기,52560000000,제 8 기,72800000000,제 7 기,13572000000,5,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 9 기,28154000000,제 8 기,23922000000,제 7 기,15203000000,6,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,-표준계정코드 미사용-,미수법인세환급액,-,제 9 기,807000000,제 8 기,0,제 7 기,0,7,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 9 기,420000000,제 8 기,1668000000,제 7 기,863000000,8,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,-표준계정코드 미사용-,매각예정비유동자산,-,제 9 기,0,제 8 기,0,제 7 기,4027000000,9,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 9 기,465171000000,제 8 기,427323000000,제 7 기,420755000000,10,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 9 기,268352000000,제 8 기,234063000000,제 7 기,243290000000,11,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,dart_GoodwillGross,영업권,-,제 9 기,164590000000,제 8 기,164590000000,제 7 기,164590000000,12,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,기타의무형자산,-,제 9 기,12308000000,제 8 기,13267000000,제 7 기,10455000000,13,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 9 기,12908000000,제 8 기,12992000000,제 7 기,96000000,14,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,-표준계정코드 미사용-,장기기타채권,-,제 9 기,2722000000,제 8 기,2403000000,제 7 기,2313000000,15,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치 측정 금융자산,-,제 9 기,897000000,제 8 기,8000000,제 7 기,11000000,16,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,-표준계정코드 미사용-,퇴직급여자산,-,제 9 기,3364000000,제 8 기,0,제 7 기,0,17,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 9 기,30000000,제 8 기,0,제 7 기,0,18,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 9 기,642561000000,제 8 기,612487000000,제 7 기,564505000000,19,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 9 기,81119000000,제 8 기,179585000000,제 7 기,128486000000,21,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,-,제 9 기,41220000000,제 8 기,39936000000,제 7 기,29539000000,22,KRW,,연결
20230314000865,11011,2022,01060814,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 9 기,9659000000,제 8 기,9750000000,제 7 기,6365000000,23,KRW,,연결
