rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 7 기 반기말,2994047850696,제 6 기말,2867925364376,7,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 7 기 반기말,905517498603,제 6 기말,856337708561,8,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 7 기 반기말,204187123706,제 6 기말,195623239952,9,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 7 기 반기말,23482270,제 6 기말,0,10,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_CurrentTradeReceivables,매출채권,-,제 7 기 반기말,457991049897,제 6 기말,412287790894,11,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 7 기 반기말,133702377829,제 6 기말,129931964910,12,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산,-,제 7 기 반기말,0,제 6 기말,11141603875,13,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 7 기 반기말,50619465037,제 6 기말,51712917193,14,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_OtherCurrentReceivables,기타수취채권,-,제 7 기 반기말,7326799393,제 6 기말,5649081283,15,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 7 기 반기말,51667200471,제 6 기말,49991110454,16,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 7 기 반기말,2088530352093,제 6 기말,2011587655815,17,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 7 기 반기말,118985347045,제 6 기말,108099936076,18,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 7 기 반기말,1345375818,제 6 기말,304790363,19,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 7 기 반기말,488983156601,제 6 기말,490527236315,20,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 7 기 반기말,32735501739,제 6 기말,30101484816,21,KRW,제 5 기,7970944000,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_NoncurrentReceivables,장기매출채권 및 기타수취채권,-,제 7 기 반기말,12905672190,제 6 기말,2623193236,22,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_NoncurrentRecognisedAssetsDefinedBenefitPlan,종업원급여자산,-,제 7 기 반기말,10494474325,제 6 기말,12089659165,23,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 7 기 반기말,25764004363,제 6 기말,22891880966,24,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 7 기 반기말,18675846967,제 6 기말,17495186307,25,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 7 기 반기말,1318120379460,제 6 기말,1278098001227,26,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 7 기 반기말,60520593585,제 6 기말,49356287344,27,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 7 기 반기말,1786980769612,제 6 기말,1719218535647,29,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유지분,-,제 7 기 반기말,1650711444850,제 6 기말,1587044591775,30,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,dart_CapitalSurplus,자본잉여금,-,제 7 기 반기말,752194576847,제 6 기말,752194576847,31,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,제 7 기 반기말,15682807524,제 6 기말,18088809860,32,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 7 기 반기말,34630770000,제 6 기말,34630770000,33,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 7 기 반기말,848203290479,제 6 기말,782130435068,34,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 7 기 반기말,136269324762,제 6 기말,132173943872,35,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 7 기 반기말,2994047850696,제 6 기말,2867925364376,36,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 7 기 반기말,616826674645,제 6 기말,535736987386,38,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,dart_CurrentPortionOfBonds,유동성사채,-,제 7 기 반기말,89945420280,제 6 기말,29995104314,39,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,dart_ShortTermTradePayables,매입채무,-,제 7 기 반기말,148391742726,제 6 기말,139121709742,40,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,-표준계정코드 미사용-,기타채무,-,제 7 기 반기말,122447762136,제 6 기말,124622541973,41,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,리스부채,-,제 7 기 반기말,8121613920,제 6 기말,5834187570,42,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기차입금,-,제 7 기 반기말,90703996000,제 6 기말,76273087000,43,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 7 기 반기말,38707730415,제 6 기말,44473346152,44,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_OtherCurrentLiabilities,기타 유동부채,-,제 7 기 반기말,50941409168,제 6 기말,48700010635,45,KRW,,,,,,,연결
20240814004012,11012,2024,01319808,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 7 기 반기말,67567000000,제 6 기말,66717000000,46,KRW,,,,,,,연결
