날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,33650,34550,33200,33900,4935,1.4970059880239521
2024-03-05,33900,34400,33600,33850,2176,-0.14749262536873156
2024-03-06,34500,34500,33400,33450,1863,-1.1816838995568686
2024-03-07,33850,34650,33550,34650,1940,3.587443946188341
2024-03-08,34800,35950,34800,35600,3999,2.7417027417027415
2024-03-11,35600,36000,34250,34300,2766,-3.651685393258427
2024-03-12,34300,34900,34300,34700,1834,1.1661807580174928
2024-03-13,34900,35400,34350,34400,3340,-0.8645533141210375
2024-03-14,34150,35600,34100,34400,2197,0.0
2024-03-15,34400,35600,34200,34400,1010,0.0
2024-03-18,34200,35500,34100,34750,2673,1.0174418604651163
2024-03-19,34750,35150,34450,34500,1034,-0.7194244604316548
2024-03-20,34500,35200,34150,34700,2022,0.5797101449275363
2024-03-21,34750,35650,34600,35400,6397,2.0172910662824206
2024-03-22,35350,35900,35000,35400,3230,0.0
2024-03-25,35550,35650,35450,35450,658,0.14124293785310735
2024-03-26,35450,35900,35250,35500,1325,0.14104372355430184
2024-03-27,35550,35850,35350,35750,1144,0.7042253521126761
2024-03-28,35750,35950,35700,35850,1424,0.27972027972027974
2024-03-29,35550,36400,35550,36000,2638,0.41841004184100417
