날짜,시가,고가,저가,종가,거래량,등락률
2024-04-01,13120,13300,12940,13190,29555,0.5335365853658537
2024-04-02,13190,13190,12890,12930,21786,-1.9711902956785443
2024-04-03,12890,13140,12800,13050,22458,0.9280742459396751
2024-04-04,13000,13180,12900,13100,17422,0.38314176245210724
2024-04-05,12970,13230,12960,13150,12630,0.38167938931297707
2024-04-08,13250,13250,12930,12980,15832,-1.2927756653992395
2024-04-09,12880,13240,12880,13130,26978,1.155624036979969
2024-04-11,13130,13320,12950,13290,24795,1.2185833968012185
2024-04-12,13290,13580,13170,13480,33667,1.4296463506395787
2024-04-15,13440,13480,13100,13350,25057,-0.9643916913946587
2024-04-16,13300,13530,13170,13360,45595,0.0749063670411985
2024-04-17,13490,13790,13390,13660,37793,2.245508982035928
2024-04-18,13620,14180,13620,13840,84244,1.3177159590043925
2024-04-19,13840,13840,13550,13740,24471,-0.7225433526011561
2024-04-22,13720,13970,13450,13920,38256,1.3100436681222707
2024-04-23,13920,14130,13850,13900,34178,-0.14367816091954022
2024-04-24,14010,14130,13740,13840,22925,-0.4316546762589928
2024-04-25,14100,14100,13620,13900,39509,0.4335260115606936
2024-04-26,13900,14100,13720,14020,22409,0.8633093525179856
2024-04-29,14020,14050,13830,14010,23564,-0.07132667617689016
2024-04-30,14010,14100,13870,14000,22145,-0.07137758743754462
