rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 4 기,358736567454,제 3 기,177419641949,제 2 기,170558644294,1,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 4 기,64899714262,제 3 기,31127604252,제 2 기,92821559204,2,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융자산,-,제 4 기,38815712114,제 3 기,,제 2 기,,3,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 4 기,116831630282,제 3 기,92864005358,제 2 기,52254815118,4,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_CurrentContractAssets,계약자산,-,제 4 기,168482,제 3 기,626397558,제 2 기,,5,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 4 기,121684549679,제 3 기,51492566537,제 2 기,24987525224,6,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 4 기,,제 3 기,163283530,제 2 기,153235402,7,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 4 기,16504792635,제 3 기,1145784714,제 2 기,341509346,8,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 4 기,122414360081,제 3 기,98975273275,제 2 기,84889616249,9,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융자산,-,제 4 기,560971386,제 3 기,,제 2 기,,10,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권및기타채권,-,제 4 기,313630400,제 3 기,455265400,제 2 기,235330400,11,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 4 기,94997347565,제 3 기,84626544364,제 2 기,78549767651,12,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 4 기,1009697618,제 3 기,,제 2 기,,13,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 4 기,6557500697,제 3 기,4624853736,제 2 기,1945817465,14,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 4 기,1423580400,제 3 기,,제 2 기,,15,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 4 기,17551632015,제 3 기,9268609775,제 2 기,4158700733,16,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 4 기,481150927535,제 3 기,276394915224,제 2 기,255448260543,17,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 4 기,157517853904,제 3 기,34633532588,제 2 기,31705588021,19,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_OtherCurrentFinancialLiabilities,단기금융부채,-,제 4 기,23567793922,제 3 기,,제 2 기,,20,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 4 기,69155667001,제 3 기,31270491032,제 2 기,27850827973,21,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,유동리스부채,-,제 4 기,360184844,제 3 기,,제 2 기,,22,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_CurrentContractLiabilities,계약부채,-,제 4 기,61050175646,제 3 기,1631695186,제 2 기,,23,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 4 기,996991500,제 3 기,1731346370,제 2 기,3854760048,24,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 4 기,840757031,제 3 기,,제 2 기,,25,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_CurrentProvisions,유동충당부채,-,제 4 기,1546283960,제 3 기,,제 2 기,,26,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 4 기,5778932748,제 3 기,4169967392,제 2 기,4334305802,27,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,-,제 4 기,660066046,제 3 기,,제 2 기,,28,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,dart_PostemploymentBenefitObligations,확정급여부채,-,제 4 기,1326030861,제 3 기,1447036591,제 2 기,946983021,29,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_NoncurrentProvisions,비유동충당부채,-,제 4 기,3792835841,제 3 기,2722930801,제 2 기,3387322781,30,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 4 기,163296786652,제 3 기,38803499980,제 2 기,36039893823,31,KRW,,연결
20200514001143,11011,2019,01199550,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 4 기,317854140883,제 3 기,237591415244,제 2 기,219408366720,33,KRW,,연결
