,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,2022.23,2031.79,2015.68,2026.16,229874996,2616791314513,1308042051339912,,,,,,,
1,2017-01-03,2034.31,2044.07,2028.47,2043.97,268127309,3725113184536,1319218838777034,,,,,,,
2,2017-01-04,2046.29,2046.29,2040.61,2045.64,371488189,4098879501997,1320293636045898,,,,,,,
3,2017-01-05,2045.52,2046.5,2039.49,2041.95,541343551,4479782006027,1317577589321794,,,,,,,
4,2017-01-06,2048.11,2051.84,2045.66,2049.12,455350704,3511655038362,1322374577851837,,,,,,,
5,2017-01-09,2053.18,2053.18,2046.47,2048.78,398291164,3878372766848,1322945086625522,,,,,,,
6,2017-01-10,2043.3,2046.78,2039.5,2045.12,512663445,3869789673144,1320784087468393,,,,,,,
7,2017-01-11,2048.08,2079.7,2047.56,2075.17,335531782,4534399203436,1340531932529349,,,,,,,
8,2017-01-12,2077.69,2087.14,2073.89,2087.14,555841928,4727251484660,1347878920724751,,,,,,,
9,2017-01-13,2077.12,2080.94,2073.44,2076.79,518284304,4727082615161,1340353348332899,,,,,,,
10,2017-01-16,2077.03,2080.05,2058.93,2064.17,683931707,4769155406938,1331939879035718,,,,,,,
11,2017-01-17,2067.52,2078.8,2065.53,2071.87,601435035,4215228599369,1336913330089661,,,,,,,
12,2017-01-18,2073.77,2075.23,2058.35,2070.54,530133477,4054751042486,1338084297380493,,,,,,,
13,2017-01-19,2085.61,2091.02,2065.03,2072.79,415668980,4136854006996,1339900119470779,,,,,,,
14,2017-01-20,2065.54,2072.32,2064.0,2065.61,392647176,4082436058378,1335497553025401,,60.919459787154615,,,,,
15,2017-01-23,2067.62,2073.8,2058.91,2065.99,444862533,3774412875082,1336676441393868,,61.136139210005226,,,,,
16,2017-01-24,2070.22,2072.66,2058.59,2065.76,312411107,3789739890884,1336601475604751,,60.91598989399019,,,,,
17,2017-01-25,2075.33,2077.72,2062.96,2066.94,310238861,4220571053240,1338421914916464,,61.67842267789069,,,,,
18,2017-01-26,2074.77,2088.6,2068.5,2083.59,257921529,4425645331275,1349672534695962,,70.44064569008887,,,,,
19,2017-01-31,2077.66,2079.97,2067.57,2067.57,288275478,4596318068161,1338409356638313,2061.7335,56.94837063451581,2030.8021054145627,2061.7335,2092.6648945854367,3.0005230632801996,0.5943458915807884
20,2017-02-01,2075.31,2082.7,2073.97,2080.48,452528495,4532425198444,1346350614179972,2064.4494999999997,63.084797067792074,2037.1651451606417,2064.4494999999997,2091.7338548393577,2.643257182058268,0.7937672540615862
21,2017-02-02,2080.23,2092.45,2067.76,2071.01,825477498,5707493707155,1340777644632212,2065.8015000000005,56.70039216979529,2040.075045697085,2065.8015000000005,2091.527954302916,2.490699547165155,0.6012284852524249
22,2017-02-03,2075.9,2079.85,2064.05,2073.16,392584058,4913325358388,1341966582067738,2067.1775000000002,57.74592453123767,2043.015355331118,2067.1775000000002,2091.3396446688826,2.3376942395011864,0.6237990269900232
23,2017-02-06,2085.73,2088.37,2073.03,2077.66,315315420,3900502160950,1345054595412590,2068.963,59.9269686475052,2047.3817951216809,2068.963,2090.5442048783193,2.086185676430098,0.701494774018315
24,2017-02-07,2077.8,2079.23,2071.05,2075.21,271809004,4170985157212,1343105536230549,2070.2675,58.16658365584007,2050.569845444191,2070.2675,2089.965154555809,1.9029091222085162,0.6254590993561338
