,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,1761.72,1801.58,1752.78,1795.64,19788528,286712277061,122245263274653,2017-01-02,,,,,,,
1,1800.71,1833.5,1798.25,1828.97,20220411,470831262629,124431190980947,2017-01-03,,,,,,,
2,1830.93,1845.49,1822.86,1827.35,20720005,510840393437,124368281152236,2017-01-04,,,,,,,
3,1828.23,1838.16,1817.33,1836.37,23610434,394164533628,125024241613042,2017-01-05,,,,,,,
4,1827.17,1828.1,1809.88,1815.13,18236670,316919385310,123561156372188,2017-01-06,,,,,,,
5,1818.52,1819.32,1803.25,1811.22,16304970,315041396922,123220770110365,2017-01-09,,,,,,,
6,1803.0,1823.39,1802.28,1819.9,16295106,293492599535,123826954667670,2017-01-10,,,,,,,
7,1803.51,1819.89,1796.4,1809.28,13636590,366614105180,123065746148801,2017-01-11,,,,,,,
8,1814.13,1830.28,1805.97,1817.16,16864324,317761697598,123519390083678,2017-01-12,,,,,,,
9,1819.31,1826.22,1810.94,1820.98,16009629,266566630699,123709876266904,2017-01-13,,,,,,,
10,1824.95,1826.89,1805.1,1820.09,12667403,247908348799,123432118075943,2017-01-16,,,,,,,
11,1818.95,1837.83,1815.56,1832.46,20804600,374049950407,124297594973286,2017-01-17,,,,,,,
12,1830.55,1849.02,1820.43,1842.36,18416892,346938900722,127065712077675,2017-01-18,,,,,,,
13,1834.56,1842.46,1810.08,1819.77,15220167,294510667734,125664980563092,2017-01-19,,,,,,,
14,1812.49,1824.85,1804.13,1814.73,44984092,360921573787,125172000363771,2017-01-20,,50.98562354580379,,,,,
15,1812.87,1817.77,1785.95,1787.85,19282003,279101016218,123464412753932,2017-01-23,,38.92552709863273,,,,,
16,1786.11,1788.58,1757.24,1767.46,19313139,377663648561,122093441995840,2017-01-24,,32.6219677665568,,,,,
17,1767.85,1770.65,1722.41,1722.41,18232740,440033132403,119078721275091,2017-01-25,,23.548446558783347,,,,,
18,1723.82,1732.49,1711.15,1728.52,13118204,347950095301,119489564131048,2017-01-26,,26.533064381378896,,,,,
19,1705.43,1705.76,1663.14,1663.14,21623262,589872538042,115110367057836,2017-01-31,1799.0395,18.300256513055196,1710.2607123365049,1799.0395,1887.8182876634953,9.869576255940485,-0.2653827202231566
20,1668.01,1687.4,1668.01,1681.54,17039433,384518844015,116261574176290,2017-02-01,1793.3345000000002,25.3229736411162,1690.8142570281852,1793.3345000000002,1895.854742971815,11.433476908163525,-0.0452313453389638
21,1677.8,1689.01,1658.24,1662.9,28557360,476651840147,114972861461354,2017-02-02,1785.0310000000002,23.15185733744954,1669.3449517659976,1785.0310000000002,1900.7170482340027,12.961797104252256,-0.027855354489078412
22,1666.05,1680.74,1656.7,1664.04,23760074,437091863263,115095860838499,2017-02-03,1776.8654999999999,23.583376273156826,1651.6211585749281,1776.8654999999999,1902.1098414250716,14.097222488148008,0.049578453141140455
23,1671.49,1679.57,1655.0,1656.98,16250939,313805014390,114668951876018,2017-02-06,1767.896,22.73206212741857,1635.4924998347856,1767.896,1900.2995001652143,14.978652609114382,0.08114400351351032
