rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,금융업자산,-,제 41 기 3분기말,9793151500215,제 40 기말,0,7,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,dart_LoansAtAmortisedCost,상각후원가측정대출채권,-,제 41 기 3분기말,1034946447164,제 40 기말,0,8,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,현금및현금성자산,-,제 41 기 3분기말,144110783907,제 40 기말,0,9,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,당기법인세자산,-,제 41 기 3분기말,12338048831,제 40 기말,0,10,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,이연법인세자산,-,제 41 기 3분기말,17767480044,제 40 기말,0,11,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,예치금,-,제 41 기 3분기말,522325136846,제 40 기말,0,12,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,파생상품자산,-,제 41 기 3분기말,4435523236,제 40 기말,0,13,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,무형자산,-,제 41 기 3분기말,36258686716,제 40 기말,0,14,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,관계기업투자,-,제 41 기 3분기말,46637094263,제 40 기말,0,15,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,기타자산,-,제 41 기 3분기말,32698472024,제 40 기말,0,16,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,기타금융자산,-,제 41 기 3분기말,1638270611546,제 40 기말,0,17,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,유형자산,-,제 41 기 3분기말,15738176051,제 40 기말,0,18,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,사용권자산,-,제 41 기 3분기말,21282675274,제 40 기말,0,19,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_FinancialAssetsAtFairValueThroughProfitOrLoss,당기손익-공정가치측정유가증권,-,제 41 기 3분기말,6266342364313,제 40 기말,0,20,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 41 기 3분기말,15383479515480,제 40 기말,4597407646185,21,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 41 기 3분기말,2471589547400,제 40 기말,1953815462310,22,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,dart_CurrentNontradeReceivables,기타수취채권,-,제 41 기 3분기말,348226796428,제 40 기말,280912270357,23,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 41 기 3분기말,1071619764544,제 40 기말,708116230542,24,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,현금및현금성자산,-,제 41 기 3분기말,255162202045,제 40 기말,181784017226,25,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,파생상품자산,-,제 41 기 3분기말,62894412553,제 40 기말,70806398226,26,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,당기법인세자산,-,제 41 기 3분기말,181171500,제 40 기말,349822662,27,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,금융기관예치금,-,제 41 기 3분기말,15205170047,제 40 기말,8339550737,28,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,기타유동자산,-,제 41 기 3분기말,45328627838,제 40 기말,44679461445,29,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,기타금융자산,-,제 41 기 3분기말,65031086658,제 40 기말,43854971085,30,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 41 기 3분기말,607940315787,제 40 기말,614972740030,31,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 41 기 3분기말,3118738467865,제 40 기말,2643592183875,32,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,금융기관예치금,-,제 41 기 3분기말,16822520742,제 40 기말,3062826500,33,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,dart_NoncurrentNontradeReceivables,기타장기수취채권,-,제 41 기 3분기말,203330239595,제 40 기말,256439913535,34,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,이연법인세자산,-,제 41 기 3분기말,976253703,제 40 기말,858543353,35,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,확정급여자산,-,제 41 기 3분기말,5739443877,제 40 기말,9162072906,36,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,무형자산,-,제 41 기 3분기말,369240808665,제 40 기말,28415534486,37,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,관계기업투자주식,-,제 41 기 3분기말,112645864483,제 40 기말,609513420841,38,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,파생상품자산,-,제 41 기 3분기말,15636947451,제 40 기말,13974348858,39,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,기타비유동자산,-,제 41 기 3분기말,4354596625,제 40 기말,5505798141,40,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,기타금융자산,-,제 41 기 3분기말,71983347573,제 40 기말,66022532499,41,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,유형자산,-,제 41 기 3분기말,1512220140099,제 40 기말,900680557143,42,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,사용권자산,-,제 41 기 3분기말,381298501171,제 40 기말,327429481847,43,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 41 기 3분기말,378237333135,제 40 기말,374739880705,44,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_InvestmentsInJointVentures,공동기업투자주식,-,제 41 기 3분기말,46252470746,제 40 기말,47787273061,45,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 41 기 3분기말,2252529658788,제 40 기말,1698150469926,47,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주지분,-,제 41 기 3분기말,1719551734863,제 40 기말,1624345042700,48,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 41 기 3분기말,-31084611689,제 40 기말,-33066890854,49,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_AdditionalPaidinCapital,기타불입자본,-,제 41 기 3분기말,6376546084,제 40 기말,6341862601,50,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 41 기 3분기말,34300000000,제 40 기말,34300000000,51,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 41 기 3분기말,1709959800468,제 40 기말,1616770070953,52,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 41 기 3분기말,532977923925,제 40 기말,73805427226,53,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_EquityAndLiabilities,부채와자본총계,-,제 41 기 3분기말,15383479515480,제 40 기말,4597407646185,54,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,금융업부채,-,제 41 기 3분기말,8898126913910,제 40 기말,0,56,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,파생상품부채,-,제 41 기 3분기말,4675348602,제 40 기말,0,57,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,리스부채,-,제 41 기 3분기말,21199571377,제 40 기말,0,58,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,차입부채,-,제 41 기 3분기말,4832480800064,제 40 기말,0,59,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,기타부채,-,제 41 기 3분기말,13360432275,제 40 기말,0,60,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_DepositsFromCustomers,예수부채,-,제 41 기 3분기말,2168493610682,제 40 기말,0,61,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_FinancialLiabilitiesAtFairValueThroughProfitOrLoss,당기손익-공정가치측정유가증권,-,제 41 기 3분기말,267990852659,제 40 기말,0,62,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_OtherFinancialLiabilities,기타금융부채,-,제 41 기 3분기말,1577285199492,제 40 기말,0,63,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_Provisions,충당부채,-,제 41 기 3분기말,12641098759,제 40 기말,0,64,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 41 기 3분기말,2019304451416,제 40 기말,2138857009424,65,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,dart_CurrentNontradePayables,기타지급채무,-,제 41 기 3분기말,268126201267,제 40 기말,224372654322,66,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,dart_ShortTermTradePayables,매입채무,-,제 41 기 3분기말,752366799747,제 40 기말,411743973243,67,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,파생상품부채,-,제 41 기 3분기말,9331872613,제 40 기말,24510681139,68,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,리스부채,-,제 41 기 3분기말,136212596967,제 40 기말,118806223022,69,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,단기차입금,-,제 41 기 3분기말,516767048715,제 40 기말,472923990472,70,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,유동성장기부채,-,제 41 기 3분기말,202070131222,제 40 기말,817614723679,71,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,당기법인세부채,-,제 41 기 3분기말,56797672817,제 40 기말,15133206360,72,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,기타유동부채,-,제 41 기 3분기말,77632128068,제 40 기말,53751557187,73,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 41 기 3분기말,13130949856692,제 40 기말,2899257176259,74,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 41 기 3분기말,2213518491366,제 40 기말,760400166835,75,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,dart_NoncurrentNontradePayables,기타장기지급채무,-,제 41 기 3분기말,33681025324,제 40 기말,34920536091,76,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,파생상품부채,-,제 41 기 3분기말,8311776029,제 40 기말,2268360223,77,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,리스부채,-,제 41 기 3분기말,383201139633,제 40 기말,352533291537,78,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,사채,-,제 41 기 3분기말,877696724357,제 40 기말,217480163270,79,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,장기차입금,-,제 41 기 3분기말,727295694483,제 40 기말,18315000000,80,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,기타비유동부채,-,제 41 기 3분기말,72961251497,제 40 기말,12132420237,81,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,-표준계정코드 미사용-,확정급여부채,-,제 41 기 3분기말,2132706501,제 40 기말,1172515254,82,KRW,,,,,연결
20241114003023,11014,2024,00165583,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 41 기 3분기말,108238173542,제 40 기말,121577880223,83,KRW,,,,,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,dart_LossesOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법손실,-,제 41 기 3분기,2575715072,,,6,KRW,10078356245,제 40 기 3분기,-348227987,876587804,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 41 기 3분기,7424857840,,,7,KRW,216539543714,제 40 기 3분기,-14436170829,154866771757,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,dart_OtherGains,기타영업외수익,-,제 41 기 3분기,136741899776,,,8,KRW,1028153298635,제 40 기 3분기,419974924397,1276104002344,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,dart_OtherLosses,기타영업외비용,-,제 41 기 3분기,83885600134,,,9,KRW,1014575608447,제 40 기 3분기,356869257722,1135112753138,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,dart_ProfitsOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익,-,제 41 기 3분기,9614818068,,,10,KRW,16730192085,제 40 기 3분기,2407637434,14878298667,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 41 기 3분기,112558379504,,,11,KRW,305575881882,제 40 기 3분기,65329388392,203156563895,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,분기총포괄이익,-,제 41 기 3분기,12840604993,,,12,KRW,130616652607,제 40 기 3분기,29689955162,220718761697,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 41 기 3분기,-3888279014,,,14,KRW,7114064027,제 40 기 3분기,-509461686,1731777205,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업소유주지분,-,제 41 기 3분기,16728884007,,,15,KRW,123502588580,제 40 기 3분기,30199416848,218986984492,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 41 기 3분기,2664756435022,,,16,KRW,7689505794145,제 40 기 3분기,1788589792169,5365879610227,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,-표준계정코드 미사용-,금융업,-,제 41 기 3분기,395988113477,,,17,KRW,1002906923388,제 40 기 3분기,0,0,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,-표준계정코드 미사용-,비금융업,-,제 41 기 3분기,2268768321545,,,18,KRW,6686598870757,제 40 기 3분기,1788589792169,5365879610227,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(단위: 원),-,제 41 기 3분기,3670,,,20,KRW,21013,제 40 기 3분기,4835,36999,연결
20241114003023,11014,2024,00165583,CIS,포괄손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익,-,제 41 기 3분기,3670,,,21,KRW,21013,제 40 기 3분기,4835,36999,연결
