,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,703.04,705.14,697.8,698.96,6714978,127158265420,130349839592700,2017-01-02,,,,,,,
1,700.4,708.24,695.29,708.06,12567160,247010405742,131624418213630,2017-01-03,,,,,,,
2,709.12,719.45,706.14,719.45,16772286,293519548010,133712243335170,2017-01-04,,,,,,,
3,712.81,714.86,706.01,708.14,27302762,739816246035,131884656562520,2017-01-05,,,,,,,
4,704.14,709.12,702.89,709.1,11931701,287788324815,132027419350280,2017-01-06,,,,,,,
5,707.37,707.37,702.19,703.98,10728960,222033254390,131078138015480,2017-01-09,,,,,,,
6,701.92,705.86,700.6,703.68,11516155,246369882745,130853022297470,2017-01-10,,,,,,,
7,701.55,712.88,700.44,711.0,21301075,353792848480,132364657866350,2017-01-11,,,,,,,
8,712.31,716.07,710.57,714.94,17073070,317170070635,132777816525980,2017-01-12,,,,,,,
9,712.59,715.52,709.21,712.63,17543768,290686220695,132452906000050,2017-01-13,,,,,,,
10,716.7,728.02,715.74,723.29,16658551,372052880561,134237675292940,2017-01-16,,,,,,,
11,725.91,737.26,722.89,735.7,22567868,396387250026,136524329896400,2017-01-17,,,,,,,
12,732.67,741.23,731.21,738.14,15843496,330058691983,137016421037920,2017-01-18,,,,,,,
13,734.88,739.84,730.64,731.71,14184796,272684929838,135910525237350,2017-01-19,,,,,,,
14,729.21,736.49,729.21,730.65,15311682,247492692805,138729911382930,2017-01-20,,68.34359134486337,,,,,
15,730.95,732.39,721.78,721.78,11889191,252465616445,136913051904230,2017-01-23,,57.717244561079205,,,,,
16,722.16,723.78,718.4,719.88,11311241,238600122950,136466930898550,2017-01-24,,55.71875334567204,,,,,
17,724.27,728.53,720.34,725.31,14373397,327544533467,137222464097530,2017-01-25,,59.983264216633984,,,,,
18,727.19,736.64,723.75,732.86,20611483,387198575490,138406644040280,2017-01-26,,65.02661180255522,,,,,
