날짜,시가총액,거래량,거래대금,상장주식수
2023-10-04,13627150500,2424,22278530,1465285
2023-10-05,13407357750,980,9018430,1465285
2023-10-06,13495274850,2472,22470480,1465285
2023-10-10,13509927700,1239,11387410,1465285
2023-10-11,13597844800,177,1633090,1465285
2023-10-12,13685761900,424,3940600,1465285
2023-10-13,13465969150,196,1805840,1465285
2023-10-16,13451316300,504,4602110,1465285
2023-10-17,13451316300,1183,10940630,1465285
2023-10-18,13480622000,427,3914270,1465285
2023-10-19,13436663450,502,4587800,1465285
2023-10-20,13407357750,1853,16840060,1465285
2023-10-23,13172912150,3251,29437490,1465285
2023-10-24,13084995050,4078,36520240,1465285
2023-10-25,13275482100,870,7794730,1465285
2023-10-26,13070342200,1319,11769110,1465285
2023-10-27,13070342200,2949,26541500,1465285
2023-10-30,13246176400,702,6426040,1465285
2023-10-31,13260829250,1430,12977940,1465285
2023-11-01,13290134950,1232,11088220,1465285
2023-11-02,13290134950,772,6991650,1465285
2023-11-03,13685761900,1532,14096520,1465285
2023-11-06,13802984700,2215,20813660,1465285
2023-11-07,13275482100,1227,11257710,1465285
2023-11-08,13260829250,856,7779540,1465285
2023-11-09,13304787800,4068,36851470,1465285
2023-11-10,13275482100,1548,14011060,1465285
2023-11-13,13055689350,4025,35941720,1465285
2023-11-14,13260829250,343,3099260,1465285
2023-11-15,13260829250,2409,21755460,1465285
2023-11-16,13275482100,1544,13989700,1465285
2023-11-17,13334093500,4608,41799850,1465285
2023-11-20,13509927700,1375,12464930,1465285
2023-11-21,13319440650,2143,19528370,1465285
2023-11-22,13495274850,4678,43033370,1465285
2023-11-23,13583191950,2367,21706260,1465285
2023-11-24,13553886250,1434,13245190,1465285
2023-11-27,13480622000,2014,18402300,1465285
2023-11-28,13553886250,2620,24259490,1465285
2023-11-29,13612497650,1005,9285530,1465285
2023-11-30,13656456200,2657,24589340,1465285
2023-12-01,13627150500,3731,34516790,1465285
2023-12-04,14081388850,13408,128663480,1465285
2023-12-05,13993471750,5108,48982140,1465285
2023-12-06,14359793000,14951,144789560,1465285
2023-12-07,14931254150,30164,302995760,1465285
2023-12-08,14345140150,12072,119081070,1465285
2023-12-11,15019171250,20887,211753160,1465285
2023-12-12,14799378500,850982,9667246510,1465285
2023-12-13,14213264500,64405,631016490,1465285
2023-12-14,14096041700,25679,245994540,1465285
2023-12-15,14169305950,29698,283105610,1465285
2023-12-18,14183958800,7977,76441030,1465285
2023-12-19,13934860350,7885,74994340,1465285
2023-12-20,14052083150,6693,63749210,1465285
2023-12-21,13964166050,2706,25675690,1465285
2023-12-22,13934860350,5374,50971310,1465285
2023-12-26,13759026150,3592,33959830,1465285
2023-12-27,13964166050,6014,56481180,1465285
2023-12-28,14140000250,2259,21671760,1465285
