rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분,bfefrmtrm_nm,bfefrmtrm_amount
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 36 기 3분기말,1577549324841,제 35 기말,1446394636511,1,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 36 기 3분기말,197294198419,제 35 기말,99477933375,2,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,금융기관예치금,-,제 36 기 3분기말,27496463001,제 35 기말,48570316538,3,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 36 기 3분기말,567895107866,제 35 기말,479283510485,4,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_ShortTermOtherReceivables,기타수취채권,-,제 36 기 3분기말,119695076120,제 35 기말,111945763491,5,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익공정가치측정금융자산,-,제 36 기 3분기말,5016719658,제 35 기말,0,6,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_CurrentFinancialAssetsAtAmortisedCost,상각후원가측정금융자산,-,제 36 기 3분기말,595120000,제 35 기말,1106300000,7,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_CurrentDerivativeAsset,파생상품자산,-,제 36 기 3분기말,209776964226,제 35 기말,323000589565,8,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 36 기 3분기말,424105032382,제 35 기말,348374661664,9,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 36 기 3분기말,25530165491,제 35 기말,34565403220,10,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 36 기 3분기말,144477678,제 35 기말,70158173,11,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 36 기 3분기말,2180188608227,제 35 기말,2118994304973,12,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,금융기관예치금,-,제 36 기 3분기말,3024505500,제 35 기말,3024505500,13,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_LongTermOtherReceivablesGross,기타장기수취채권,-,제 36 기 3분기말,150434125841,제 35 기말,156644270702,14,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtFairValueThroughProfitOrLossMandatorilyMeasuredAtFairValue,당기손익공정가치측정금융자산,-,제 36 기 3분기말,43795842184,제 35 기말,38621685582,15,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_NoncurrentFinancialAssetsAtAmortisedCost,상각후원가측정금융자산,-,제 36 기 3분기말,803870000,제 35 기말,1188630000,16,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 36 기 3분기말,926873657761,제 35 기말,934349824372,17,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 36 기 3분기말,400058933144,제 35 기말,405275422453,18,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 36 기 3분기말,21034364456,제 35 기말,20414922984,19,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 36 기 3분기말,207532837260,제 35 기말,0,20,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업투자주식,-,제 36 기 3분기말,410745132937,제 35 기말,530705048378,21,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,공동기업투자주식,-,제 36 기 3분기말,370907935,제 35 기말,488940267,22,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 36 기 3분기말,2758142410,제 35 기말,2874808804,23,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 36 기 3분기말,12756288799,제 35 기말,25406245931,24,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 36 기 3분기말,3757737933068,제 35 기말,3565388941484,25,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 36 기 3분기말,1267171763425,제 35 기말,1362518502695,27,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_ShortTermTradePayables,매입채무,-,제 36 기 3분기말,314416101318,제 35 기말,253366975439,28,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_ShortTermOtherPayables,기타지급채무,-,제 36 기 3분기말,148775683471,제 35 기말,151607471236,29,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 36 기 3분기말,259669421082,제 35 기말,307305541078,30,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_CurrentPortionOfLongtermBorrowings,유동성장기부채,-,제 36 기 3분기말,231407322950,제 35 기말,321969992799,31,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_CurrentDerivativeLiabilities,파생상품부채,-,제 36 기 3분기말,196457062333,제 35 기말,277933615967,32,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 36 기 3분기말,8966227965,제 35 기말,16083746081,33,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 36 기 3분기말,39363789769,제 35 기말,34251160095,34,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,리스부채,-,제 36 기 3분기말,68116154537,제 35 기말,0,35,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 36 기 3분기말,1301795744371,제 35 기말,886968963321,36,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_LongTermOtherPayablesGross,기타장기지급채무,-,제 36 기 3분기말,24099047682,제 35 기말,24264551350,37,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 36 기 3분기말,319276826000,제 35 기말,350399106253,38,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_BondsIssued,사채,-,제 36 기 3분기말,752673589139,제 35 기말,423314825343,39,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_PresentValueOfDefinedBenefitObligation,순확정급여부채,-,제 36 기 3분기말,10944567737,제 35 기말,8993601525,40,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 36 기 3분기말,49945475687,제 35 기말,76757544221,41,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 36 기 3분기말,7276052973,제 35 기말,3239334629,42,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,리스부채,-,제 36 기 3분기말,137580185153,제 35 기말,0,43,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 36 기 3분기말,2568967507796,제 35 기말,2249487466016,44,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업소유주지분,-,제 36 기 3분기말,1124012540921,제 35 기말,1238112978055,46,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 36 기 3분기말,34300000000,제 35 기말,34300000000,47,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_CapitalSurplus,기타불입자본,-,제 36 기 3분기말,9468537763,제 35 기말,9468537763,48,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금,-,제 36 기 3분기말,1115743345737,제 35 기말,1189819062878,49,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 36 기 3분기말,-35499342579,제 35 기말,4525377414,50,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 36 기 3분기말,64757884351,제 35 기말,77788497413,51,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 36 기 3분기말,1188770425272,제 35 기말,1315901475468,52,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 36 기 3분기말,3757737933068,제 35 기말,3565388941484,53,KRW,,,,,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 36 기 3분기,1120227521692,,,0,KRW,3292457998816,제 35 기 3분기,1169159733361,3410379733352,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 36 기 3분기,999215428802,,,1,KRW,3006597656192,제 35 기 3분기,1114826126620,3176272146964,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 36 기 3분기,121012092890,,,2,KRW,285860342624,제 35 기 3분기,54333606741,234107586388,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 36 기 3분기,60746916026,,,3,KRW,192363822685,제 35 기 3분기,68351300086,212342958249,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익,-,제 36 기 3분기,60265176864,,,4,KRW,93496519939,제 35 기 3분기,-14017693345,21764628139,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 36 기 3분기,4494903364,,,5,KRW,20230689812,제 35 기 3분기,2526611375,14678275780,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 36 기 3분기,13399313609,,,6,KRW,39691447733,제 35 기 3분기,11230939147,33022437542,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 36 기 3분기,162105515927,,,7,KRW,517662130734,제 35 기 3분기,196190299612,460486228894,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 36 기 3분기,209152077564,,,8,KRW,592252122475,제 35 기 3분기,167035062592,367808438767,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,-표준계정코드 미사용-,지분법이익,-,제 36 기 3분기,-27150938656,,,9,KRW,2154309354,제 35 기 3분기,6991267518,34616257991,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,-표준계정코드 미사용-,지분법손실,-,제 36 기 3분기,42471925144,,,10,KRW,42633974480,제 35 기 3분기,46436782,315932208,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전분기순이익(손실),-,제 36 기 3분기,-65308658818,,,11,KRW,-41033894849,제 35 기 3분기,13378046639,130398582287,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 36 기 3분기,-14111033489,,,12,KRW,28320129005,제 35 기 3분기,-58656724,28442808627,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_ProfitLoss,분기순이익(손실),-,제 36 기 3분기,-51197625329,,,13,KRW,-69354023854,제 35 기 3분기,13436703363,101955773660,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 36 기 3분기,1725225295,,,14,KRW,-46155700813,제 35 기 3분기,-229697318,874094361,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossBeforeTax,후속적으로 당기손익으로 재분류될 수 있는 항목,-,제 36 기 3분기,1725225295,,,15,KRW,-46067487728,제 35 기 3분기,-229102208,1616758173,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossBeforeTax,(부의)지분법자본변동,-,제 36 기 3분기,47872962,,,16,KRW,-65102601623,제 35 기 3분기,7138026,-4344576,연결,,
20191114002349,11014,2019,00165583,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationBeforeTax,해외사업환산차이,-,제 36 기 3분기,2235562837,,,17,KRW,4311438046,제 35 기 3분기,-351973541,2133688798,연결,,
