날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,6140,6200,5870,6030,108612,-2.898550724637681
2024-01-03,5970,6000,5950,5980,51300,-0.8291873963515755
2024-01-04,5980,6030,5940,5970,35816,-0.16722408026755853
2024-01-05,5970,5990,5870,5870,55229,-1.675041876046901
2024-01-08,5870,5880,5700,5820,109288,-0.8517887563884157
2024-01-09,5820,5860,5790,5860,30494,0.6872852233676976
2024-01-10,5860,5890,5800,5840,39619,-0.3412969283276451
2024-01-11,5820,5990,5800,5940,56914,1.7123287671232876
2024-01-12,5900,5980,5850,5940,26118,0.0
2024-01-15,5920,5950,5870,5910,20070,-0.5050505050505051
2024-01-16,5910,5920,5790,5800,37175,-1.8612521150592216
2024-01-17,5800,5950,5670,5710,57740,-1.5517241379310345
2024-01-18,5700,5740,5660,5720,17404,0.17513134851138354
2024-01-19,5770,5790,5680,5710,21804,-0.17482517482517482
2024-01-22,5690,5730,5670,5710,16106,0.0
2024-01-23,5710,5740,5670,5710,18633,0.0
2024-01-24,5690,5720,5660,5710,15310,0.0
2024-01-25,5710,5710,5650,5670,31751,-0.7005253940455342
2024-01-26,5670,5780,5670,5770,36935,1.763668430335097
2024-01-29,5740,5790,5730,5740,28287,-0.5199306759098787
2024-01-30,5770,5770,5710,5740,38832,0.0
2024-01-31,5720,5750,5680,5720,25089,-0.34843205574912894
