news_title,news_category,news_date
[한진그룹株 동반상승]체질개선 기대에 강세...지속 여부는 미지수,증권종목·투자전략,2019.03.28
"조양호 회장 ""한진칼 통해 제한적 경영권 행사""",산업기업,2019.03.27
"[한진그룹株 동반상승]""경영체질 개선 기대"" 주가는 웃었다",증권국내증시,2019.03.27
[조양호 대한항공 경영권 박탈] '오너家 일탈' 단죄 필요하지만...기업들 '연금사회주의'에 휘청,산업기업,2019.03.27
엄격한 이사선임 '특별결의' 부메랑으로,산업기업,2019.03.27
"<유>한진칼우, 전일 대비 13.41% 상승.. 일일회전율은 18.91% 기록",증권News봇,2019.03.27
"오전 10:00 현재 코스피는 46:54으로 매수우위, 매수강세 업종은 전기가스업(0.88%↓)",증권News봇,2019.03.27
조양호 회장 27년 만에 대한항공 등기임원 내려놓나…폭풍전야 대한항공 주총,산업기업,2019.03.27
기업공시[3월 25일],증권종목·투자전략,2019.03.26
"국민연금, 조양호 재선임안 '갑론을박'… ""중립 지킬 것"" 전망도",산업기업,2019.03.25
[장 중 기업공시] 3월 25일,증권정책,2019.03.25
"한진칼 ""법원 KCGI측 제기 주총 적법성 검사인 신청 인용""",증권,2019.03.25
[SEN] 한진칼 “법원 KCGI 검사인 선임 신청 인용”,산업기업,2019.03.25
"KCGS, 석태수 한진칼 대표 재선임 찬성",산업기업,2019.03.24
한진에 칼 뽑아보지도 못한 KCGI...앞으로 행보는,증권종목·투자전략,2019.03.22
[단독] 한진칼 손 들어준 법원…KCGI 제안 안건 주총에서 논의 못한다,산업기업,2019.03.21
"[단독] 한진칼에 손 들어준 ISS...""KCGI 주주제안 모두 '반대'""",산업기업,2019.03.20
기업공시[3월14일],증권,2019.03.15
장 마감 후 기업공시[3월14일],증권,2019.03.14
"한진칼, KCGI 주주제안 조건부 주총 상정…석태수 대표 사내이사 재추천",산업기업,2019.03.14
한진칼 지분율 12%까지 끌어올린 KCGI...27일 주총서 표 대결 '전운',증권,2019.03.09
