,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,1259.86,1261.19,1242.99,1245.53,3531126,272098911440,168932640126250,,,,,,,
1,2017-01-03,1247.32,1250.7,1238.02,1242.46,5383668,371533417196,168998143786600,,,,,,,
2,2017-01-04,1244.09,1244.09,1232.55,1241.34,5897303,380815526122,168824870219200,,,,,,,
3,2017-01-05,1244.48,1255.83,1242.23,1255.49,5566430,372437361471,170552407230000,,,,,,,
4,2017-01-06,1252.44,1257.84,1250.43,1253.92,4771451,302283125307,170342848050600,,,,,,,
5,2017-01-09,1249.76,1249.94,1231.33,1234.68,6034467,385625039830,167629429134450,,,,,,,
6,2017-01-10,1227.64,1228.9,1222.04,1228.48,6840540,390007822366,166733015595000,,,,,,,
7,2017-01-11,1229.32,1242.99,1227.49,1239.41,6478979,437643535029,168509693166950,,,,,,,
8,2017-01-12,1241.4,1248.97,1239.88,1246.33,5602931,370475846205,169542034799950,,,,,,,
9,2017-01-13,1245.94,1264.88,1243.91,1264.08,5331183,408643947540,171898848734400,,,,,,,
10,2017-01-16,1266.38,1270.08,1256.33,1266.95,4589146,346335059755,172539883985500,,,,,,,
11,2017-01-17,1268.91,1270.29,1258.03,1264.77,3679614,281227768591,172135777813300,,,,,,,
12,2017-01-18,1263.79,1264.0,1255.31,1257.48,4637791,290632474995,171223735962750,,,,,,,
13,2017-01-19,1258.33,1265.56,1254.81,1259.56,4394584,337750891144,171413147992850,,,,,,,
14,2017-01-20,1261.71,1275.62,1259.45,1266.56,4652663,358051562420,172704545808650,,63.084539492110935,,,,,
15,2017-01-23,1268.43,1272.07,1260.06,1260.8,5285020,338280776427,171857582037050,,57.5291934633278,,,,,
16,2017-01-24,1263.53,1272.92,1262.42,1272.11,4723129,366667625905,173345447932700,,64.19634526421015,,,,,
17,2017-01-25,1276.77,1277.59,1256.59,1260.41,4937002,399605770546,171670702484350,,54.640437612093095,,,,,
18,2017-01-26,1266.55,1268.08,1256.95,1260.17,5242616,374220698424,171631720972400,,54.46135223585641,,,,,
19,2017-01-31,1257.87,1272.96,1257.53,1264.74,8338165,434516729706,172121337418400,1254.2635,57.32926365846489,1230.5272330020075,1254.2635,1277.9997669979925,3.7848932059320095,0.720685502081815
20,2017-02-01,1266.89,1270.12,1252.3,1256.7,6063945,446441900676,171074034398200,1254.8220000000001,51.21797824794656,1231.4105672373523,1254.8220000000001,1278.233432762648,3.7314348589119075,0.540108608880107
21,2017-02-02,1254.91,1259.85,1236.08,1237.4,8931779,692803586958,168272636579900,1254.569,40.15280863075118,1230.5277738249483,1254.569,1278.6102261750516,3.8325873148550036,0.14292586669691787
22,2017-02-03,1240.83,1249.37,1235.17,1247.35,8975740,603041503740,169524062042050,1254.8695000000002,46.56243559785094,1231.3526792327286,1254.8695000000002,1278.3863207672719,3.748090262337495,0.34012507314625556
23,2017-02-06,1256.73,1264.86,1250.84,1258.13,7757194,557749404373,170813099995600,1255.0014999999999,52.498233488621125,1231.4426305237287,1255.0014999999999,1278.560369476271,3.75439702283562,0.5663974984697658
24,2017-02-07,1257.06,1267.75,1256.77,1265.62,7096233,431012260650,171563480783850,1255.5865,56.14338278109729,1231.5871664467534,1255.5865,1279.5858335532464,3.822808472892392,0.7090370546694352
25,2017-02-08,1262.31,1262.65,1242.64,1248.43,8341993,549745420652,169134779660750,1256.2740000000001,47.19264869882019,1233.982653338123,1256.2740000000001,1278.5653466618771,3.5488033123151497,0.3240572873640027
26,2017-02-09,1249.78,1250.18,1241.35,1241.35,6714728,424767517142,168200548076800,1256.9175,44.07588964436101,1237.288652988523,1256.9175,1276.546347011477,3.1233310080378534,0.10345352962153842
27,2017-02-10,1249.47,1254.26,1246.21,1253.84,9510159,551474876443,170114272400600,1257.639,50.310475140982405,1239.6445265150664,1257.639,1275.6334734849333,2.861627777912971,0.39443981222399105
28,2017-02-13,1259.84,1265.76,1255.61,1264.83,6968491,408741324609,171633471150450,1258.5639999999999,55.05813433058904,1241.0956865152937,1258.5639999999999,1276.032313484706,2.775911830420414,0.6793533189533744
29,2017-02-14,1266.34,1266.7,1255.6,1265.02,7038472,447961676503,171597264448000,1258.6109999999999,55.137940137685256,1241.0786334740578,1258.6109999999999,1276.143366525942,2.7859865400734707,0.6827762381797381
30,2017-02-15,1265.08,1276.73,1261.63,1269.02,6506892,451024515518,172379487672150,1258.7144999999998,56.87418812228128,1240.963367669921,1258.7144999999998,1276.4656323300787,2.8205176519502904,0.7902772569200477
31,2017-02-16,1270.92,1273.58,1258.13,1260.33,5714585,367419844473,171007266452800,1258.4925,52.15195317732506,1240.9399014744263,1258.4925,1276.0450985255738,2.789464144692763,0.5523426772771753
32,2017-02-17,1264.23,1266.85,1255.58,1259.79,5514123,357287278279,171053407389950,1258.608,51.86377890546619,1241.0531709207987,1258.608,1276.1628290792012,2.789562608723483,0.5336659501117114
33,2017-02-20,1262.82,1270.58,1257.39,1270.06,6997404,399650853500,172501874856550,1259.133,56.757677892179814,1240.881481597413,1259.133,1277.384518402587,2.8990612433455327,0.7993449574708021
34,2017-02-21,1273.32,1278.31,1269.57,1272.51,6034100,365327184052,172785959218750,1259.4305,57.85839175798362,1240.5222832940287,1259.4305,1278.3387167059711,3.0026613943319935,0.8458681536019618
35,2017-02-22,1271.87,1276.41,1268.83,1273.55,6733204,388679471436,172697529234700,1260.068,58.34312638079781,1240.183534103226,1260.068,1279.952465896774,3.1560940991714603,0.8390083512926366
36,2017-02-23,1276.3,1278.23,1271.32,1277.61,8278404,530720079994,173348283112600,1260.343,60.26465687361754,1239.6637378274766,1260.343,1281.0222621725236,3.2815292618792697,0.9174955531765161
37,2017-02-24,1279.14,1299.98,1276.98,1298.05,8815813,853864565835,176563730484600,1262.225,68.21407006273435,1235.808587298803,1262.225,1288.6414127011967,4.185689984146536,1.178082228749723
38,2017-02-27,1303.76,1305.89,1296.83,1300.1,6509487,456832272726,176818497837100,1264.2215,68.88637510419339,1233.1097444886193,1264.2215,1295.333255511381,4.921883627415101,1.0766068068205812
39,2017-02-28,1297.25,1298.77,1285.46,1293.69,14220652,571471361043,175886679149850,1265.6689999999999,64.30628798337175,1232.0061861544532,1265.6689999999999,1299.3318138455465,5.31937083795948,0.9162010954961678
40,2017-03-02,1293.02,1296.65,1271.59,1273.25,9773044,643855808362,172748385123600,1266.4964999999997,52.352951989245256,1232.9427858836768,1266.4964999999997,1300.0502141163226,5.298666694510867,0.6006371452141996
41,2017-03-03,1262.75,1262.75,1240.44,1242.79,8512462,835582341026,168025791449050,1266.766,40.323889244373376,1234.0759468339386,1266.766,1299.4560531660616,5.161182596637657,0.13328294576021407
42,2017-03-06,1239.27,1244.41,1229.35,1240.5,7459859,653253156726,167770676578450,1266.4234999999999,39.58744752602345,1232.7968038940794,1266.4234999999999,1300.0501961059203,5.310497808343019,0.11453988940299634
43,2017-03-07,1243.89,1250.51,1235.86,1243.18,5416516,440431394856,168197692818750,1265.676,40.94671225021559,1230.7072239848185,1265.676,1300.6447760151814,5.52570737142546,0.1783416155281874
44,2017-03-08,1244.12,1257.34,1241.68,1255.27,8883679,605008140840,169396900404000,1265.1585,46.765665646869124,1229.8966167405947,1265.1585,1300.4203832594053,5.574302865515316,0.3597848571039879
45,2017-03-09,1265.75,1279.22,1263.15,1265.34,7825666,556265045815,170666054629850,1266.004,51.088783864836145,1231.5862868859663,1266.004,1300.4217131140335,5.437220279562092,0.49035380419088265
46,2017-03-10,1270.36,1276.19,1261.69,1265.76,7669832,588257694308,170719326939450,1267.2244999999998,51.266545071015194,1234.7119107613692,1267.2244999999998,1299.7370892386305,5.131306921327777,0.4774779549353803
47,2017-03-13,1272.87,1287.59,1271.04,1276.92,7003893,480175441642,172358160326000,1268.3785,55.85732775675834,1236.211542248296,1268.3785,1300.5454577517041,5.072138600852049,0.6327682285954994
48,2017-03-14,1286.49,1287.83,1272.98,1276.03,6771814,496192635037,172225582097600,1268.9385,55.40904637218942,1236.6484165222523,1268.9385,1301.2285834777476,5.089306294630931,0.6098092546723675
49,2017-03-15,1280.9,1292.03,1277.47,1291.56,8570994,529084628487,174006854442700,1270.2655,61.25262588816134,1236.577500667895,1270.2655,1303.953499332105,5.30408789849129,0.8160546844897694
50,2017-03-16,1298.24,1301.79,1276.52,1279.26,8854249,593745707094,172663654524600,1270.7775,55.09436965141514,1236.870234185725,1270.7775,1304.684765814275,5.33645989392714,0.6250838101553582
51,2017-03-17,1281.08,1293.07,1279.89,1286.1,11470782,682949971291,173991423281700,1272.066,57.64458945050313,1237.8872420354412,1272.066,1306.2447579645589,5.373739721768969,0.7053029547555858
