날짜,시가,고가,저가,종가,거래량,등락률
2020-07-01,3585,3615,3565,3575,237747,0.2805049088359046
2020-07-02,3585,3630,3550,3560,233151,-0.4195804195804196
2020-07-03,3575,3585,3560,3570,149837,0.2808988764044944
2020-07-06,3600,3615,3550,3610,213298,1.1204481792717087
2020-07-07,3620,3680,3600,3600,359664,-0.2770083102493075
2020-07-08,3590,3625,3585,3610,157506,0.2777777777777778
2020-07-09,3610,3630,3590,3610,210292,0.0
2020-07-10,3620,3620,3555,3560,284606,-1.3850415512465373
2020-07-13,3600,3715,3560,3675,520433,3.2303370786516856
2020-07-14,3650,3670,3630,3670,235740,-0.13605442176870747
2020-07-15,3720,3820,3710,3820,604014,4.087193460490464
2020-07-16,3850,3945,3830,3900,571535,2.094240837696335
2020-07-17,3925,3995,3925,3970,577076,1.7948717948717947
2020-07-20,4000,4040,3920,4040,1368379,1.7632241813602016
2020-07-21,4080,4150,4075,4150,1071796,2.722772277227723
2020-07-22,4165,4235,4165,4185,700388,0.8433734939759037
2020-07-23,4200,4215,4080,4150,1156917,-0.8363201911589008
2020-07-24,4125,4275,4085,4205,1424970,1.3253012048192772
2020-07-27,4205,4285,4190,4200,939484,-0.11890606420927466
2020-07-28,4180,4250,4180,4200,720818,0.0
2020-07-29,4200,4210,4150,4190,569264,-0.2380952380952381
2020-07-30,4190,4205,4150,4165,486246,-0.5966587112171837
2020-07-31,4200,4330,4195,4280,1501235,2.7611044417767108
