날짜,시가,고가,저가,종가,거래량,등락률
2024-02-01,325000,331000,321500,329000,16880,0.7656967840735069
2024-02-02,330500,339000,327000,337000,15418,2.43161094224924
2024-02-05,337000,339000,330000,333500,12035,-1.0385756676557862
2024-02-06,329500,337000,325000,334000,18300,0.14992503748125938
2024-02-07,336500,340500,333000,334000,12394,0.0
2024-02-08,333000,339500,333000,334000,11583,0.0
2024-02-13,334000,339000,333500,335000,16520,0.29940119760479045
2024-02-14,330500,331500,325500,328000,24678,-2.0895522388059704
2024-02-15,330000,333000,328000,329500,13924,0.45731707317073167
2024-02-16,332500,336500,330000,333500,16455,1.2139605462822458
2024-02-19,336000,337500,330500,332500,13284,-0.29985007496251875
2024-02-20,332000,332000,325000,326000,22646,-1.954887218045113
2024-02-21,326000,330000,326000,327500,11609,0.4601226993865031
2024-02-22,329000,329500,324500,327000,12319,-0.15267175572519084
2024-02-23,328500,328500,321500,322000,25337,-1.529051987767584
2024-02-26,328000,336000,327000,332000,30158,3.1055900621118013
2024-02-27,338500,359000,335000,341500,95651,2.86144578313253
2024-02-28,344500,349000,339000,339500,20291,-0.5856515373352855
2024-02-29,338500,338500,331000,333500,22967,-1.7673048600883652
