날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,180500,186500,180500,185000,97162,1.6483516483516485
2020-10-06,184000,187000,183500,185000,50288,0.0
2020-10-07,183000,187500,182500,187500,75003,1.3513513513513513
2020-10-08,188000,189000,185000,186500,119669,-0.5333333333333333
2020-10-12,186000,186500,182500,183000,87284,-1.876675603217158
2020-10-13,183000,184500,181500,182000,72992,-0.546448087431694
2020-10-14,182000,184500,181500,181500,104462,-0.27472527472527475
2020-10-15,181000,182500,180000,180000,73613,-0.8264462809917356
2020-10-16,180500,182500,180000,180500,80437,0.2777777777777778
2020-10-19,182000,188000,181000,187000,204000,3.6011080332409975
2020-10-20,185500,187500,184000,186000,86008,-0.53475935828877
2020-10-21,186000,188000,184500,185500,121923,-0.2688172043010753
2020-10-22,185000,192000,183500,191500,176072,3.234501347708895
2020-10-23,192500,196500,191000,195500,198980,2.088772845953003
2020-10-26,200000,205000,193000,193500,196330,-1.0230179028132993
2020-10-27,191500,195000,189000,191500,130761,-1.03359173126615
2020-10-28,189000,193500,187500,190000,96099,-0.7832898172323759
2020-10-29,187500,188500,184500,185500,97191,-2.368421052631579
2020-10-30,185500,186000,178000,179000,162617,-3.5040431266846364
