,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,7076,7135,6880,6940,108818,-1.9358485233856155,,,,,,,
1,2017-01-03,6939,7017,6900,7018,114394,1.1239193083573489,,,,,,,
2,2017-01-04,7017,7017,6939,7018,154664,0.0,,,,,,,
3,2017-01-05,6978,7086,6978,7086,130207,0.968937019093759,,,,,,,
4,2017-01-06,7076,7194,6978,7194,211716,1.5241320914479255,,,,,,,
5,2017-01-09,7213,7213,6998,6998,176423,-2.724492632749514,,,,,,,
6,2017-01-10,6968,6978,6851,6930,161028,-0.9717062017719348,,,,,,,
7,2017-01-11,6890,6919,6841,6881,133656,-0.7070707070707071,,,,,,,
8,2017-01-12,6919,6919,6822,6891,125296,0.1453277139950588,,,,,,,
9,2017-01-13,6880,6988,6831,6851,160184,-0.5804672761573066,,,,,,,
10,2017-01-16,6880,6890,6743,6754,97564,-1.4158517004816815,,,,,,,
11,2017-01-17,6812,6851,6753,6754,95281,0.0,,,,,,,
12,2017-01-18,6792,6919,6782,6910,109196,2.3097423748889545,,,,,,,
13,2017-01-19,6949,6949,6812,6842,70680,-0.9840810419681622,,,,,,,
14,2017-01-20,6831,6900,6782,6881,139946,0.5700087693656825,,46.86429484450835,,,,,
15,2017-01-23,6880,6880,6763,6802,97054,-1.1480889405609649,,41.22132420510318,,,,,
16,2017-01-24,6802,6802,6655,6734,113996,-0.9997059688326962,,37.08229223559892,,,,,
17,2017-01-25,6714,6782,6714,6714,64938,-0.297000297000297,,35.93927719156959,,,,,
18,2017-01-26,6704,6841,6655,6802,102095,1.310694072088174,,44.10337699164974,,,,,
19,2017-01-31,6802,6802,6704,6783,87470,-0.2793296089385474,6889.15,42.834084895550724,6642.988041119266,6889.15,7135.311958880733,7.1463666455435995,0.2843899185669265
20,2017-02-01,6782,6802,6733,6802,71132,0.2801120448179272,6882.25,44.5526086248061,6634.445339026886,6882.25,7130.054660973114,7.201268799393037,0.338078106188836
21,2017-02-02,6763,6812,6665,6714,132788,-1.2937371361364305,6867.05,38.743250122684394,6617.132033458977,6867.05,7116.967966541023,7.278757735593097,0.19379952526366745
22,2017-02-03,6685,6753,6606,6656,111274,-0.8638665475126601,6848.95,35.461246593355156,6593.020732427884,6848.95,7104.879267572116,7.4735329524121585,0.12304037785434216
23,2017-02-06,6655,6802,6655,6714,160332,0.8713942307692308,6830.35,40.85676015087478,6592.611256838521,6830.35,7068.08874316148,6.961246295181938,0.25529861382128255
24,2017-02-07,6675,6753,6645,6705,124025,-0.1340482573726541,6805.9,40.29383581092341,6630.335880658944,6805.9,6981.464119341055,5.159174226510987,0.2126405999736525
25,2017-02-08,6665,6753,6596,6724,151214,0.2833706189410887,6792.2,42.10728663021703,6637.174066685601,6792.2,6947.225933314398,4.564822393757503,0.28003680241780066
26,2017-02-09,6645,6733,6606,6705,80462,-0.2825698988697204,6780.95,40.77361024417693,6635.176922924703,6780.95,6926.723077075297,4.299488333501851,0.23949236195114074
27,2017-02-10,6704,6704,6616,6656,104658,-0.7307979120059657,6769.7,37.47687732584759,6621.835061627171,6769.7,6917.564938372829,4.368434003658327,0.11552751703275684
28,2017-02-13,6655,6733,6616,6675,132750,0.2854567307692307,6758.9,39.51892693990981,6616.603267781721,6758.9,6901.196732218278,4.21064765622449,0.20519351115069956
29,2017-02-14,6636,6704,6636,6685,77431,0.149812734082397,6750.6,40.618211145215376,6611.42902601476,6750.6,6889.770973985241,4.123217906119171,0.26431867176931056
30,2017-02-15,6694,6802,6675,6802,124344,1.75018698578908,6753.0,51.68337056988789,6612.0333372743735,6753.0,6893.9666627256265,4.174934480249564,0.6737999575664645
31,2017-02-16,6812,6812,6636,6636,128002,-2.4404586886209936,6747.1,40.22942460910386,6597.200166777943,6747.1,6896.9998332220575,4.443385550000953,0.1294192007691559
32,2017-02-17,6685,6685,6606,6685,54736,0.7383966244725738,6735.85,44.16309793816978,6603.8359477176755,6735.85,6867.864052282325,3.9197444207434806,0.3074068664627736
33,2017-02-20,6704,6714,6626,6646,67505,-0.5833956619296934,6726.05,41.80484346697357,6597.969595565909,6726.05,6854.130404434091,3.8084880259317484,0.18750098676806934
34,2017-02-21,6645,6743,6626,6724,63340,1.173638278663858,6718.2,47.807629177281356,6611.630586001421,6718.2,6824.769413998579,3.172558542424428,0.5272123106545257
35,2017-02-22,6724,6733,6655,6695,78523,-0.4312908982748364,6712.85,45.911467971209504,6613.121819429008,6712.85,6812.578180570993,2.971261999627361,0.4105067399314799
36,2017-02-23,6675,6675,6567,6577,133911,-1.7625093353248693,6705.0,39.113575899888794,6589.670905665567,6705.0,6820.329094334433,3.4400922993119387,-0.054933691011324566
37,2017-02-24,6606,6606,6518,6528,122646,-0.7450205260757183,6695.7,36.68453482628149,6557.119914850652,6695.7,6834.2800851493475,4.139375573856288,-0.10506529426385317
