날짜,시가,고가,저가,종가,거래량,등락률
2024-01-02,99700,99900,98900,99800,2750,0.2008032128514056
2024-01-03,99600,99900,98900,99300,2298,-0.501002004008016
2024-01-04,98900,98900,98200,98700,1863,-0.6042296072507553
2024-01-05,98700,98700,96900,97400,2485,-1.3171225937183384
2024-01-08,97400,97400,96200,96900,2442,-0.5133470225872689
2024-01-09,97500,97500,97000,97000,1032,0.10319917440660474
2024-01-10,97000,97100,96000,96400,1556,-0.6185567010309279
2024-01-11,95300,96000,95200,95700,2220,-0.7261410788381742
2024-01-12,95800,95900,95400,95400,1074,-0.3134796238244514
2024-01-15,94700,95400,93800,94000,1489,-1.4675052410901468
2024-01-16,93500,94000,92500,93100,1402,-0.9574468085106382
2024-01-17,93500,93500,90900,91200,3300,-2.0408163265306123
2024-01-18,91900,91900,90800,91200,1771,0.0
2024-01-19,91200,93600,91200,93600,2308,2.631578947368421
2024-01-22,93700,98200,93600,96400,9679,2.9914529914529915
2024-01-23,96100,96900,94000,96800,5242,0.4149377593360996
2024-01-24,96600,97100,95000,96900,2196,0.10330578512396695
2024-01-25,97500,97600,96100,96900,2306,0.0
2024-01-26,96900,98500,96900,98200,1804,1.3415892672858616
2024-01-29,98100,102000,97600,101300,9772,3.1568228105906315
2024-01-30,100200,102500,100200,101800,3982,0.4935834155972359
2024-01-31,101500,106400,96000,105800,16943,3.9292730844793713
