날짜,시가,고가,저가,종가,거래량,등락률
2020-09-01,5990,6080,5920,5980,1286,0.5042016806722689
2020-09-02,6080,6150,6000,6000,5474,0.33444816053511706
2020-09-03,6090,6340,6010,6290,7818,4.833333333333333
2020-09-04,6000,6220,5970,6140,4180,-2.384737678855326
2020-09-07,6140,6320,6070,6160,3679,0.32573289902280134
2020-09-08,6170,6570,6170,6320,7185,2.5974025974025974
2020-09-09,6370,6370,6020,6220,2530,-1.5822784810126582
2020-09-10,6380,6580,6290,6420,6764,3.215434083601286
2020-09-11,6600,6600,6320,6600,8366,2.803738317757009
2020-09-14,6600,7940,6600,7100,63449,7.575757575757576
2020-09-15,7060,7110,6800,6840,21932,-3.6619718309859155
2020-09-16,6840,6840,6660,6750,13083,-1.3157894736842104
2020-09-17,6780,6780,6650,6780,4769,0.4444444444444444
2020-09-18,6780,7490,6730,6730,46114,-0.7374631268436578
2020-09-21,6850,7100,6720,6820,14974,1.337295690936107
2020-09-22,6850,6850,6500,6500,8288,-4.69208211143695
2020-09-23,6700,6700,6450,6500,934,0.0
2020-09-24,6250,6500,6030,6030,4509,-7.230769230769231
2020-09-25,6400,6400,5970,6070,5386,0.6633499170812603
2020-09-28,6200,6460,6200,6430,5270,5.930807248764415
2020-09-29,6500,6500,6260,6420,7317,-0.15552099533437014
