,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,4000,4000,3950,3985,39999,0.3778337531486146,,,,,,,
1,2017-01-03,4040,4040,3940,3985,54254,0.0,,,,,,,
2,2017-01-04,3985,4000,3985,3990,49984,0.1254705144291091,,,,,,,
3,2017-01-05,3990,3995,3970,3985,50632,-0.12531328320802,,,,,,,
4,2017-01-06,4015,4015,3945,3960,117634,-0.6273525721455459,,,,,,,
5,2017-01-09,3980,3980,3920,3945,50860,-0.3787878787878788,,,,,,,
6,2017-01-10,3920,3935,3920,3930,5371,-0.3802281368821292,,,,,,,
7,2017-01-11,3930,3930,3900,3920,25870,-0.2544529262086514,,,,,,,
8,2017-01-12,3930,3945,3905,3940,24371,0.5102040816326531,,,,,,,
9,2017-01-13,3940,3940,3920,3935,13296,-0.1269035532994923,,,,,,,
10,2017-01-16,3985,3985,3900,3920,8236,-0.3811944091486658,,,,,,,
11,2017-01-17,3945,3945,3895,3920,51051,0.0,,,,,,,
12,2017-01-18,3940,3940,3890,3925,22338,0.1275510204081632,,,,,,,
13,2017-01-19,3935,3935,3890,3915,35907,-0.2547770700636942,,,,,,,
14,2017-01-20,3930,3930,3865,3880,50221,-0.8939974457215836,,16.809002274513535,,,,,
15,2017-01-23,3890,3900,3845,3850,50463,-0.7731958762886598,,13.100957482999489,,,,,
16,2017-01-24,3840,3920,3840,3890,36518,1.0389610389610389,,34.00526351494053,,,,,
17,2017-01-25,3940,3940,3835,3835,34437,-1.4138817480719794,,25.073713961087535,,,,,
18,2017-01-26,3895,3895,3830,3835,34280,0.0,,25.073713961087538,,,,,
19,2017-01-31,3870,3870,3805,3820,88755,-0.3911342894393742,3918.25,23.150453486259313,3815.9135451073275,3918.25,4020.5864548926725,5.223579653808331,0.019965782950749175
20,2017-02-01,3825,3830,3790,3790,103588,-0.7853403141361256,3908.5,19.868066881612194,3796.736857596075,3908.5,4020.263142403925,5.718978759315596,-0.030138995071054733
21,2017-02-02,3850,3850,3785,3785,22040,-0.1319261213720316,3898.5,19.375000508910006,3780.301015232786,3898.5,4016.698984767214,6.063818636255684,0.019877432858109122
22,2017-02-03,3845,3845,3740,3785,53262,0.0,3888.25,19.375000508910002,3768.0304092504052,3888.25,4008.4695907495948,6.183737709745761,0.07057747678138711
23,2017-02-06,3795,3795,3740,3745,34643,-1.056803170409511,3876.25,15.748767570575009,3749.3297494487188,3876.25,4003.1702505512812,6.548610154209932,-0.017056968568500235
24,2017-02-07,3750,3755,3725,3755,30479,0.2670226969292389,3866.0,19.79047269360931,3734.752142874636,3866.0,3997.247857125364,6.789852929403215,0.07713595318369264
25,2017-02-08,3755,3785,3700,3750,66996,-0.133155792276964,3856.25,19.29213544237833,3721.014095004322,3856.25,3991.485904995678,7.013855688592704,0.1071679336807944
26,2017-02-09,3760,3760,3700,3725,52500,-0.6666666666666667,3846.0,16.988672093046272,3703.781857697409,3846.0,3988.218142302591,7.3956392253037375,0.07459717149674909
27,2017-02-10,3750,3760,3715,3750,29511,0.6711409395973155,3837.5,26.44645414134507,3693.6771923511433,3837.5,3981.3228076488567,7.495651212969731,0.19580624439751176
28,2017-02-13,3770,3810,3750,3810,31464,1.6,3831.0,43.1788426774928,3694.7428900937643,3831.0,3967.2571099062357,7.113396497323709,0.4229398010333149
29,2017-02-14,3825,3850,3785,3785,21113,-0.6561679790026247,3823.5,39.17951637717813,3694.6551320385634,3823.5,3952.3448679614366,6.739629552056318,0.3505955238685833
30,2017-02-15,3810,3820,3785,3820,29534,0.9247027741083224,3818.5,46.63212735223689,3697.5,3818.5,3939.5,6.337567107502946,0.506198347107438
31,2017-02-16,3855,3860,3800,3810,14393,-0.2617801047120419,3813.0,44.93783869801339,3701.3129371860823,3813.0,3924.6870628139177,5.858225167265549,0.48656961726624365
32,2017-02-17,3850,3850,3810,3845,9093,0.9186351706036744,3809.0,51.57019195227777,3708.4713971051024,3809.0,3909.5286028948976,5.2784774426304875,0.6790535179208543
33,2017-02-20,3875,3875,3840,3840,12062,-0.130039011703511,3805.25,50.631926997648925,3715.836634108764,3805.25,3894.663365891236,4.699473931606913,0.6943221779743227
34,2017-02-21,3860,3905,3825,3840,55495,0.0,3803.25,50.63192699764892,3718.9721856002425,3803.25,3887.5278143997575,4.431884014974431,0.7180289098723099
35,2017-02-22,3875,3875,3800,3840,52393,0.0,3802.75,50.631926997648925,3719.474853647682,3802.75,3886.025146352318,4.379732896052499,0.7236561665253864
36,2017-02-23,3865,3865,3805,3850,21160,0.2604166666666666,3800.75,52.77805047589109,3724.3121167221384,3800.75,3877.1878832778616,4.0222526226592965,0.822157010948157
37,2017-02-24,3870,3870,3800,3840,34445,-0.2597402597402597,3801.0,50.41770130124819,3724.084461907882,3801.0,3877.915538092118,4.047121183484236,0.7535248466525167
38,2017-02-27,3875,3875,3835,3865,15257,0.6510416666666667,3802.5,55.74612670736773,3721.9084371661647,3802.5,3883.0915628338353,4.2388724698927165,0.8877577118641024
39,2017-02-28,3865,3915,3855,3900,82815,0.9055627425614488,3806.5,61.916626770083056,3715.554961652655,3806.5,3897.445038347345,4.778407374088793,1.0140467347041897
40,2017-03-02,3900,3915,3850,3895,148471,-0.1282051282051282,3811.75,60.61632158406033,3713.3998601932867,3811.75,3910.1001398067133,5.160366750532605,0.9232327486448445
41,2017-03-03,3895,3900,3870,3890,55794,-0.128369704749679,3817.0,59.27572060423984,3713.8302369877683,3817.0,3920.1697630122317,5.405803668442844,0.8537858276913228
42,2017-03-06,3880,3895,3870,3895,18113,0.1285347043701799,3822.5,60.22310348557897,3715.098882687376,3822.5,3929.901117312624,5.619417517992106,0.8375197661536721
43,2017-03-07,3895,3895,3870,3890,24739,-0.128369704749679,3829.75,58.75121912427116,3724.703581688855,3829.75,3934.796418311145,5.485810734964155,0.7867779833365713
44,2017-03-08,3890,3890,3870,3885,27997,-0.1285347043701799,3836.25,57.24451112895289,3734.4720554343917,3836.25,3938.0279445656083,5.306116367056804,0.7394919656123271
45,2017-03-09,3885,3900,3860,3880,38422,-0.1287001287001287,3842.75,55.706006115472576,3747.4360450930717,3842.75,3938.0639549069283,4.960715888721791,0.6954068532586529
46,2017-03-10,3880,3880,3850,3880,47211,0.0,3850.5,55.706006115472576,3770.8193875525544,3850.5,3930.1806124474456,4.1387150992050685,0.6851140389982389
47,2017-03-13,3880,3880,3830,3855,49117,-0.6443298969072164,3855.75,48.194875731543505,3790.7673099972,3855.75,3920.7326900028,3.3706900085742153,0.49422923243122374
48,2017-03-14,3800,3855,3800,3825,97456,-0.7782101167315175,3856.5,41.043163439286516,3793.3256381116516,3856.5,3919.6743618883484,3.27625369575254,0.25069000257041185
49,2017-03-15,3840,3840,3805,3820,28742,-0.130718954248366,3858.25,39.97836446062982,3801.480730143853,3858.25,3915.019269856147,2.942747092912425,0.16310998805405286
50,2017-03-16,3820,3855,3820,3855,38618,0.9162303664921464,3860.0,49.79677408272324,3805.9629756555746,3860.0,3914.0370243444254,2.7998458209546833,0.45373542436264985
51,2017-03-17,3855,3880,3825,3850,53989,-0.1297016861219195,3862.0,48.57433609248472,3812.7658654996353,3862.0,3911.2341345003647,2.5496703521680315,0.37813333044464187
52,2017-03-20,3850,3870,3835,3870,26867,0.5194805194805194,3863.25,53.49240065790729,3814.539118258853,3863.25,3911.960881741147,2.5217566422647875,0.5692863664003245
53,2017-03-21,3870,3870,3845,3860,48451,-0.2583979328165375,3864.25,50.872687808571285,3816.6816281548336,3864.25,3911.8183718451664,2.461971758823391,0.455327459873615
54,2017-03-22,3860,3870,3845,3855,34660,-0.1295336787564767,3865.0,49.56562377245049,3818.524199845511,3865.0,3911.475800154489,2.40495731717926,0.39241712927201666
55,2017-03-23,3860,3860,3850,3860,20856,0.1297016861219195,3866.0,50.923531222343044,3820.877943309286,3866.0,3911.122056690714,2.334301949855876,0.43351366892330984
56,2017-03-24,3860,3860,3820,3855,31962,-0.1295336787564767,3866.25,49.48859266875733,3821.430919241912,3866.25,3911.069080758088,2.3184781510811847,0.37449541791450286
57,2017-03-27,3865,3870,3830,3860,26523,0.1297016861219195,3867.25,50.976260300038135,3823.9516166583553,3867.25,3910.5483833416447,2.239233736719617,0.41627862935673515
58,2017-03-28,3865,3875,3855,3865,39575,0.1295336787564767,3867.25,52.48337637404514,3823.9516166583553,3867.25,3910.5483833416447,2.239233736719617,0.47401750566243506
59,2017-03-29,3870,3875,3855,3860,38965,-0.129366106080207,3865.25,50.80147221043566,3824.5713815377167,3865.25,3905.9286184622833,2.104837641150422,0.4354697848838238
60,2017-03-30,3875,3895,3860,3880,33309,0.5181347150259068,3864.5,56.76930168202733,3825.5256494601895,3864.5,3903.4743505398105,2.017044923783699,0.6988487272439274
