,날짜,시가,고가,저가,종가,거래량,등락률,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-04-11,18400,23650,13700,21550,1555005,,,,,,,,
1,2017-04-12,21500,24150,19750,20450,1189603,-5.104408352668213,,,,,,,
2,2017-04-13,20000,20700,17200,17800,575045,-12.95843520782396,,,,,,,
3,2017-04-14,17500,23100,16550,19100,1159930,7.303370786516854,,,,,,,
4,2017-04-17,19100,21300,17850,18100,585832,-5.2356020942408374,,,,,,,
5,2017-04-18,18450,18500,17050,17550,203649,-3.0386740331491713,,,,,,,
6,2017-04-19,17650,17800,16300,16450,120162,-6.267806267806268,,,,,,,
7,2017-04-20,16700,17000,15650,16350,148678,-0.60790273556231,,,,,,,
8,2017-04-21,16050,16700,15800,15900,53513,-2.752293577981652,,,,,,,
9,2017-04-24,16150,16150,14250,14550,100831,-8.49056603773585,,,,,,,
10,2017-04-25,14700,14950,14000,14150,91601,-2.7491408934707904,,,,,,,
11,2017-04-26,14150,14350,13750,13900,67106,-1.76678445229682,,,,,,,
12,2017-04-27,13800,17250,13800,15500,710823,11.510791366906476,,,,,,,
13,2017-04-28,15700,16600,14150,14450,194979,-6.774193548387098,,,,,,,
14,2017-05-02,14450,14600,13950,14050,40583,-2.768166089965398,,24.488118422710446,,,,,
15,2017-05-04,14150,14350,13950,14150,24433,0.7117437722419928,,25.493215589511244,,,,,
16,2017-05-08,14250,14650,13950,14000,22080,-1.060070671378092,,24.95661108938416,,,,,
17,2017-05-10,14000,14300,13850,14000,27416,0.0,,24.95661108938416,,,,,
18,2017-05-11,14000,14100,13600,13800,29534,-1.4285714285714286,,24.169904602184968,,,,,
19,2017-05-12,13750,13950,13300,13800,18308,0.0,15980.0,24.16990460218497,11330.548419436975,15980.0,20629.451580563025,58.190883361239365,0.26556374851676456
20,2017-05-15,14000,14000,13550,13650,7049,-1.0869565217391304,15585.0,23.524867152269575,11600.768581018416,15585.0,19569.231418981584,51.129052537460176,0.25716771987925735
21,2017-05-16,13800,13850,13450,13550,14052,-0.7326007326007326,15240.0,23.082596544060493,11849.92625448944,15240.0,18630.07374551056,44.48915676523043,0.25074288542571527
22,2017-05-17,13550,13750,13250,13450,10384,-0.7380073800738007,15022.5,22.62453354065397,11761.599050875664,15022.5,18283.400949124334,43.41355898318303,0.2588856539137949
23,2017-05-18,13200,13500,12900,13200,18221,-1.858736059479554,14727.5,21.47706652601656,11966.25480987291,14727.5,17488.74519012709,37.49781280091109,0.22340377351101978
24,2017-05-19,13150,14250,13150,13450,62410,1.893939393939394,14495.0,25.543803697856386,12158.35710901302,14495.0,16831.64289098698,32.2406745910587,0.276388594930182
25,2017-05-22,14100,14100,13450,13550,19574,0.7434944237918215,14295.0,27.168651237519775,12394.50006577217,14295.0,16195.49993422783,26.589715763943055,0.30399894086218626
26,2017-05-23,13450,13900,13250,13650,16744,0.7380073800738007,14155.0,28.840997884646907,12515.518374607394,14155.0,15794.481625392606,23.164699758284783,0.3459879049028476
27,2017-05-24,13700,13900,13500,13550,15864,-0.7326007326007326,14015.0,28.145021944914227,12703.85546181972,14015.0,15326.14453818028,18.710589199861296,0.32267401249088556
28,2017-05-25,13650,14500,13400,13650,75485,0.7380073800738007,13902.5,29.965071922927216,12910.292864367537,13902.5,14894.707135632463,14.2737944345616,0.3727584236536211
29,2017-05-26,13750,13800,13350,13600,26113,-0.3663003663003663,13855.0,29.561878748227475,12901.113214264933,13855.0,14808.886785735067,13.769567459185376,0.36633633895898005
30,2017-05-29,13600,13900,13400,13600,36168,0.0,13827.5,29.56187874822747,12877.513157985872,13827.5,14777.486842014128,13.740543728282457,0.3802614994552648
31,2017-05-30,13550,13700,13350,13600,20842,0.0,13812.5,29.561878748227475,12858.102284160332,13812.5,14766.897715839668,13.819333442022346,0.3886732457165172
32,2017-05-31,13650,13950,13550,13600,27930,0.0,13717.5,29.561878748227475,13156.897645384917,13717.5,14278.102354615083,8.173535332459744,0.395202009916033
33,2017-06-01,13800,13900,13650,13650,8483,0.3676470588235294,13677.5,30.814023834782986,13228.640333734502,13677.5,14126.359666265498,6.56347528810818,0.4693668176639713
34,2017-06-02,13800,13850,13200,13400,23055,-1.8315018315018317,13645.0,28.12217603906479,13215.000000000031,13645.0,14074.999999999969,6.302674972516952,0.21511627906974695
35,2017-06-05,13500,13800,13400,13450,10852,0.3731343283582089,13610.0,29.449619778548865,13240.40562774851,13610.0,13979.59437225149,5.431217814129161,0.2835464877004019
36,2017-06-07,13500,13600,13200,13400,20549,-0.3717472118959107,13580.0,28.875327723379332,13246.233614634468,13580.0,13913.766385365532,4.915557958255261,0.23035031702957637
37,2017-06-08,13400,13400,13150,13250,7784,-1.1194029850746268,13542.5,27.16392737900157,13238.731996418364,13542.5,13846.268003581636,4.486143674825707,0.018547054740423702
38,2017-06-09,13150,13400,13100,13150,6720,-0.7547169811320755,13510.0,26.055229981064457,13185.038463814604,13510.0,13834.961536185396,4.810681512737169,-0.05391170940707003
39,2017-06-12,13350,13350,13000,13050,7159,-0.7604562737642585,13472.5,24.958200206254148,13118.275494918871,13472.5,13826.724505081129,5.258482168582355,-0.09637319544455827
40,2017-06-13,13250,13250,13000,13150,15869,0.7662835249042145,13447.5,28.21321302473166,13076.723787170791,13447.5,13818.276212829209,5.5144259204939035,0.09881460877718462
41,2017-06-14,13200,13250,13000,13150,10561,0.0,13427.5,28.213213024731665,13038.30210689166,13427.5,13816.69789310834,5.797026894184912,0.14349755623837177
42,2017-06-15,13250,13250,12900,13150,15273,0.0,13412.5,28.21321302473166,13005.222453356473,13412.5,13819.777546643527,6.073104143799096,0.17773818841312733
43,2017-06-16,13250,13250,13000,13050,3846,-0.7604562737642585,13405.0,26.76329612729945,12977.331904393173,13405.0,13832.668095606827,6.380725037028372,0.08495851847881766
44,2017-06-19,13050,13300,12900,13050,8016,0.0,13385.0,26.763296127299455,12931.017621487386,13385.0,13838.982378512614,6.783449809676707,0.1310429480792147
45,2017-06-20,12950,13150,12700,12850,7221,-1.532567049808429,13350.0,23.91280057585842,12847.008946401658,13350.0,13852.991053598342,7.535446495855307,0.0029732671952553504
46,2017-06-21,12850,13350,12700,12900,22697,0.3891050583657587,13312.5,26.03379153515576,12793.00505296012,13312.5,13831.99494703988,7.804618922664872,0.10297977646322207
47,2017-06-22,13050,13050,12750,12800,3227,-0.7751937984496124,13275.0,24.559250041868527,12722.27945578261,13275.0,13827.72054421739,8.327239837550145,0.07030726922538864
48,2017-06-23,12850,13000,12650,12800,7143,0.0,13232.5,24.55925004186852,12671.00645595878,13232.5,13793.99354404122,8.486582944133295,0.11486645341709374
49,2017-06-26,12800,13000,12300,12450,8611,-2.734375,13175.0,19.968338572906767,12544.523989354102,13175.0,13805.476010645898,9.570793330488016,-0.07496239964567873
50,2017-06-27,12500,12850,12450,12600,5076,1.2048192771084338,13125.0,26.324767970151726,12478.857600834022,13125.0,13771.142399165978,9.845979415862516,0.0937428029195614
51,2017-06-28,12750,12750,12300,12550,4345,-0.3968253968253968,13072.5,25.595024246052276,12418.684276726259,13072.5,13726.315723273741,10.002917931133926,0.10042257978763967
52,2017-06-29,12700,12700,12300,12500,3998,-0.398406374501992,13017.5,24.85308091774881,12365.368878215459,13017.5,13669.631121784541,10.019298971147169,0.1032239662294651
53,2017-06-30,12600,12600,12000,12050,13834,-3.5999999999999996,12937.5,19.40193873100188,12225.548456705119,12937.5,13649.451543294881,11.006014195862896,-0.12328680115832621
54,2017-07-03,12200,12400,11900,11900,7439,-1.2448132780082988,12862.5,17.985816129161737,12052.021746127657,12862.5,13672.978253872343,12.60218859276724,-0.09378520978281651
55,2017-07-04,11800,12000,11600,11700,7205,-1.680672268907563,12775.0,16.279639712379552,11865.32973006701,12775.0,13684.67026993299,14.24141322791375,-0.09087343817402538
56,2017-07-05,11750,11950,11600,11900,3062,1.7094017094017095,12700.0,24.03970072683632,11761.916848035335,12700.0,13638.083151964665,14.772963023065598,0.0735985672887698
57,2017-07-06,11800,12000,11650,11800,2795,-0.8403361344537815,12627.5,22.896912745721842,11647.461735440927,12627.5,13607.538264559073,15.522284926692894,0.0778226065630717
58,2017-07-07,11800,12100,11600,11750,9515,-0.423728813559322,12557.5,22.325445390106665,11537.561276350409,12557.5,13577.438723649591,16.244295817632352,0.10414288560857528
59,2017-07-10,11850,11850,11450,11700,3914,-0.425531914893617,12490.0,21.741085491696328,11431.416040174443,12490.0,13548.583959825557,16.95090408047329,0.12686001773058073
60,2017-07-11,11750,12800,11700,12200,24566,4.273504273504273,12442.5,38.949911831525895,11422.071168576684,12442.5,13462.928831423316,16.402311937686417,0.38117740672725026
61,2017-07-12,12550,12550,11950,12200,6552,0.0,12395.0,38.94991183152589,11423.454838929267,12395.0,13366.545161070733,15.676404373872257,0.3996443974950728
62,2017-07-13,12100,12350,11950,12200,8771,0.0,12347.5,38.949911831525895,11437.293979365135,12347.5,13257.706020634865,14.743162917754447,0.4189743878550049
63,2017-07-14,12350,12350,11950,12200,2957,0.0,12305.0,38.949911831525895,11452.415693318277,12305.0,13157.584306681723,13.85752631745995,0.43842251189875736
64,2017-07-17,12200,12350,11950,12200,2194,0.0,12262.5,38.949911831525895,11480.915071793248,12262.5,13044.084928206752,12.747562539559665,0.4600171409757105
65,2017-07-18,12350,12350,11600,11800,5293,-3.278688524590164,12210.0,31.040277135300528,11452.636150849572,12210.0,12967.363849150428,12.405632254716265,0.22932428682731754
66,2017-07-19,11950,12250,11950,12200,11575,3.389830508474576,12175.0,43.415010972980454,11486.886637246484,12175.0,12863.113362753516,11.303710271104993,0.5181656114771274
67,2017-07-20,12250,13850,12150,12800,157557,4.918032786885246,12175.0,56.131542348945096,11486.886637246484,12175.0,12863.113362753516,11.303710271104993,0.9541402869281848
68,2017-07-21,13000,13450,12800,13150,39455,2.734375,12192.5,61.55864018018592,11428.121167221414,12192.5,12956.878832778586,12.538508636925751,1.126325559356086
69,2017-07-24,13250,13400,12800,13250,17841,0.7604562737642585,12232.5,62.96827264793996,11344.651476883611,12232.5,13120.348523116389,14.516223553916019,1.0730144126548349
70,2017-07-25,13250,13500,12800,13000,28552,-1.8867924528301887,12252.5,57.31025633517854,11315.763644348126,12252.5,13189.236355651874,15.2905342689553,0.8989916669134804
71,2017-07-26,13050,13200,12600,12900,13295,-0.7692307692307693,12270.0,55.174624073208015,11299.227112039096,12270.0,13240.772887960904,15.823518956167955,0.8244837221007001
72,2017-07-27,13000,13150,12750,12750,5213,-1.162790697674419,12282.5,52.04189276185078,11293.927797275306,12282.5,13271.072202724694,16.097247347440568,0.7364521269723551
73,2017-07-28,12950,12950,12450,12750,6126,0.0,12317.5,52.04189276185078,11314.86596905952,12317.5,13320.13403094048,16.279830013241007,0.7156818872357199
74,2017-07-31,12900,12900,12050,12250,13587,-3.92156862745098,12335.0,42.67482563793093,11350.063453820523,12335.0,13319.936546179477,15.969785912922204,0.45685001215067556
75,2017-08-01,12400,12500,12050,12500,4417,2.0408163265306123,12375.0,47.7397899280527,11432.397220458184,12375.0,13317.602779541816,15.233984315827326,0.5663057667094725
76,2017-08-02,12500,12900,12300,12350,9888,-1.2,12397.5,45.16148010040706,11480.180535473079,12397.5,13314.819464526921,14.798458794546018,0.4741093469413643
