rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,bfefrmtrm_nm,bfefrmtrm_amount,thstrm_add_amount,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount,연결구분
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 61 기 반기말,3387995924818,제 60 기말,3234751426458,7,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 61 기 반기말,1547957994373,제 60 기말,1419816691135,8,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,dart_CurrentEmissionRight,배출권,-,제 61 기 반기말,67823436,제 60 기말,67823436,9,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,dart_CurrentNontradeReceivables,기타채권,-,제 61 기 반기말,18446598596,제 60 기말,20774841225,10,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,dart_ShortTermTradeReceivable,매출채권,-,제 61 기 반기말,296573778466,제 60 기말,292382383365,11,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 61 기 반기말,144520313293,제 60 기말,142899537581,12,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 61 기 반기말,8207850648,제 60 기말,5437881130,13,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 61 기 반기말,335561277693,제 60 기말,318234266905,14,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_OtherCurrentAssets,기타유동자산,-,제 61 기 반기말,32754950512,제 60 기말,22654455132,15,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 61 기 반기말,180074991729,제 60 기말,87188000000,16,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_ShorttermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 61 기 반기말,531750410000,제 60 기말,530177502361,17,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 61 기 반기말,1840037930445,제 60 기말,1814934735323,18,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 61 기 반기말,6000000,제 60 기말,8500000,19,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,dart_NoncurrentNontradeReceivables,기타채권,-,제 61 기 반기말,8311972374,제 60 기말,8061119636,20,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 61 기 반기말,11627415554,제 60 기말,9776754324,21,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_IntangibleAssetsAndGoodwill,무형자산,-,제 61 기 반기말,65906899896,제 60 기말,61655126616,22,KRW,제 59 기,46791020000,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업투자,-,제 61 기 반기말,1327705398,제 60 기말,1519243376,23,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 61 기 반기말,64365410111,제 60 기말,62904257481,24,KRW,제 59 기,65678580000,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_OtherNoncurrentAssets,기타비유동자산,-,제 61 기 반기말,18480899,제 60 기말,9240416,25,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타금융자산,-,제 61 기 반기말,66230335903,제 60 기말,73098926411,26,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 61 기 반기말,1557763990846,제 60 기말,1535128743343,27,KRW,제 59 기,1527290892000,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_RecognisedAssetsDefinedBenefitPlan,확정급여자산,-,제 61 기 반기말,14580575609,제 60 기말,12437237912,28,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 61 기 반기말,49899143855,제 60 기말,50335585808,29,KRW,제 59 기,48753089000,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 61 기 반기말,2563519027315,제 60 기말,2440801761177,31,KRW,,,,,,,연결
20240814002569,11012,2024,00108241,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주 지분,-,제 61 기 반기말,2553414802747,제 60 기말,2430227733796,32,KRW,,,,,,,연결
