rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 55 기 1분기말,767177642794,제 54 기말,780569046384,1,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 55 기 1분기말,191463616774,제 54 기말,174682440219,2,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,단기금융상품,-,제 55 기 1분기말,5108440141,제 54 기말,18110844741,3,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 55 기 1분기말,331072376798,제 54 기말,337896718968,4,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,dart_ShortTermDueFromCustomersForContractWork,미청구공사,-,제 55 기 1분기말,23390273110,제 54 기말,39301946191,5,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 55 기 1분기말,157273553527,제 54 기말,150532956985,6,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_OtherCurrentFinancialAssets,기타금융자산,-,제 55 기 1분기말,34977019238,제 54 기말,31552703172,7,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 55 기 1분기말,23476823262,제 54 기말,28491436108,8,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_CurrentTaxAssets,당기법인세자산,-,제 55 기 1분기말,415539944,제 54 기말,,9,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 55 기 1분기말,1890950531287,제 54 기말,1885101441670,10,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,dart_LongTermDepositsNotClassifiedAsCashEquivalents,장기금융상품,-,제 55 기 1분기말,9000000,제 54 기말,1338195400,11,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 55 기 1분기말,731537392,제 54 기말,570202841,12,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 55 기 1분기말,1459929026652,제 54 기말,1451249243971,13,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 55 기 1분기말,99626761322,제 54 기말,99833492244,14,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,-표준계정코드 미사용-,무형자산,-,제 55 기 1분기말,7830004591,제 54 기말,8320561901,15,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 55 기 1분기말,78014357320,제 54 기말,78960883511,16,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,제 55 기 1분기말,41091739442,제 54 기말,41996849524,17,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 55 기 1분기말,560000000,제 54 기말,695590866,18,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 55 기 1분기말,5413754741,제 54 기말,4392071585,19,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,-표준계정코드 미사용-,매각예정비유동자산,-,제 55 기 1분기말,197744349827,제 54 기말,197744349827,20,KRW,,연결
20210514001304,11013,2021,00125150,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 55 기 1분기말,2658128174081,제 54 기말,2665670488054,21,KRW,,연결
