날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,5360,5550,5270,5530,122677,2.4074074074074074
2020-11-03,5560,5680,5540,5650,113048,2.1699819168173597
2020-11-04,5700,5710,5140,5300,278781,-6.1946902654867255
2020-11-05,5490,5840,5480,5700,695917,7.547169811320755
2020-11-06,5710,5790,5580,5760,235611,1.0526315789473684
2020-11-09,5760,6180,5750,6120,404944,6.25
2020-11-10,6120,6370,5930,6320,389125,3.2679738562091507
2020-11-11,6410,6430,6120,6160,272533,-2.5316455696202533
2020-11-12,6240,6240,5970,6010,143728,-2.4350649350649354
2020-11-13,5980,6030,5750,6030,148181,0.33277870216306155
2020-11-16,5780,6050,5780,5940,169537,-1.4925373134328357
2020-11-17,5950,6150,5850,5960,130001,0.33670033670033667
2020-11-18,5910,6130,5810,6070,242012,1.8456375838926176
2020-11-19,6100,6100,5920,5920,55746,-2.471169686985173
2020-11-20,5950,6000,5800,5940,124029,0.33783783783783783
2020-11-23,5920,5930,5780,5850,95297,-1.5151515151515151
2020-11-24,5830,6030,5830,5930,92283,1.3675213675213675
2020-11-25,5930,6000,5700,5760,106231,-2.866779089376054
2020-11-26,5870,5870,5630,5660,102348,-1.7361111111111112
2020-11-27,5770,5780,5490,5580,112732,-1.4134275618374559
2020-11-30,5600,5640,5500,5560,57795,-0.35842293906810035
