날짜,시가,고가,저가,종가,거래량,등락률
2020-09-01,33700,34500,33550,34350,4756,1.9287833827893175
2020-09-02,34350,34750,33850,34400,7368,0.1455604075691412
2020-09-03,34100,34350,34000,34250,5722,-0.436046511627907
2020-09-04,33800,34000,33550,33800,12206,-1.313868613138686
2020-09-07,33550,34000,33550,33850,2770,0.14792899408284024
2020-09-08,33850,34000,33550,33750,6454,-0.29542097488921715
2020-09-09,33650,33750,33350,33550,5621,-0.5925925925925926
2020-09-10,33550,33700,33450,33550,2845,0.0
2020-09-11,33650,33900,33350,33600,3472,0.14903129657228018
2020-09-14,33800,33900,33550,33800,3440,0.5952380952380952
2020-09-15,34100,34400,33500,34400,5333,1.7751479289940828
2020-09-16,34400,34400,33350,33450,18449,-2.761627906976744
2020-09-17,33450,33500,33200,33350,6265,-0.29895366218236175
2020-09-18,33250,33800,33250,33400,2685,0.14992503748125938
2020-09-21,33750,33750,33200,33750,3713,1.0479041916167664
2020-09-22,32950,33200,32650,33200,10073,-1.6296296296296295
2020-09-23,32800,33000,31900,32850,12303,-1.0542168674698795
2020-09-24,32700,32700,31500,32350,17315,-1.5220700152207
2020-09-25,32300,32400,32050,32400,3087,0.1545595054095827
2020-09-28,32400,32650,32400,32500,5077,0.30864197530864196
2020-09-29,32700,33400,32500,33400,5719,2.769230769230769
