rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,ord,currency,thstrm_add_amount,연결구분,frmtrm_q_nm,frmtrm_q_amount,frmtrm_add_amount
20190814001751,11012,2019,01316254,BS,재무상태표,ifrs_Equity,자본총계,-,제 2 기 반기말,506588851035,제 1 기말,466015868792,39,KRW,,연결,,,
20190814001751,11012,2019,01316254,BS,재무상태표,ifrs_EquityAndLiabilities,자본과부채총계,-,제 2 기 반기말,2632186170096,제 1 기말,2534697810959,40,KRW,,연결,,,
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_Revenue,수익(매출액),-,제 2 기 반기,792150101555,,,0,KRW,1593859498600,연결,제 1 기 반기,241521479620,241521479620
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_CostOfSales,매출원가,-,제 2 기 반기,694809869981,,,1,KRW,1394620082156,연결,제 1 기 반기,204280278432,204280278432
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_GrossProfit,매출총이익,-,제 2 기 반기,97340231574,,,2,KRW,199239416444,연결,제 1 기 반기,37241201188,37241201188
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 2 기 반기,42727163708,,,3,KRW,82675650055,연결,제 1 기 반기,13130100813,13130100813
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,-표준계정코드 미사용-,연구개발비,-,제 2 기 반기,7479743620,,,4,KRW,14519229324,연결,제 1 기 반기,2194443903,2194443903
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 2 기 반기,47133324246,,,5,KRW,102044537065,연결,제 1 기 반기,21916656472,21916656472
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 2 기 반기,3686906301,,,6,KRW,7708111641,연결,제 1 기 반기,638869427,638869427
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,dart_OtherLosses,기타비용,-,제 2 기 반기,2266800291,,,7,KRW,5288699353,연결,제 1 기 반기,4053587154,4053587154
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_FinanceIncome,금융수익,-,제 2 기 반기,8509945939,,,8,KRW,17830208201,연결,제 1 기 반기,7160929333,7160929333
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_FinanceCosts,금융비용,-,제 2 기 반기,30980822777,,,9,KRW,53878339519,연결,제 1 기 반기,23646726159,23646726159
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 2 기 반기,26082553418,,,10,KRW,68415818035,연결,제 1 기 반기,2016141919,2016141919
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 2 기 반기,12150502050,,,11,KRW,24999568086,연결,제 1 기 반기,473474557,473474557
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_ProfitLoss,당기순이익(손실),-,제 2 기 반기,13932051368,,,12,KRW,43416249949,연결,제 1 기 반기,1542667362,1542667362
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 2 기 반기,9439313755,,,14,KRW,32613130722,연결,제 1 기 반기,-1017591052,-1017591052
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),-,제 2 기 반기,4492737613,,,15,KRW,10803119227,연결,제 1 기 반기,2560258414,2560258414
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_OtherComprehensiveIncome,기타포괄손익,-,제 2 기 반기,1604339812,,,16,KRW,16115133519,연결,제 1 기 반기,9572073738,9572073738
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,당기손익으로 재분류되지 않는항목,-,제 2 기 반기,105933685,,,17,KRW,27770030,연결,제 1 기 반기,-87075488,-87075488
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채의 재측정요소,-,제 2 기 반기,-101116547,,,18,KRW,-179280202,연결,제 1 기 반기,-87075488,-87075488
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,-표준계정코드 미사용-,공정가치측정지분상품 평가손익,-,제 2 기 반기,207050232,,,19,KRW,207050232,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 항목,-,제 2 기 반기,1498406127,,,20,KRW,16087363489,연결,제 1 기 반기,9659149226,9659149226
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업환산손익,-,제 2 기 반기,1498406127,,,21,KRW,16087363489,연결,제 1 기 반기,9659149226,9659149226
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_ComprehensiveIncome,총포괄손익,-,제 2 기 반기,15536391180,,,22,KRW,59531383468,연결,제 1 기 반기,11114741100,11114741100
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_ComprehensiveIncomeAttributableToOwnersOfParent,"총 포괄손익, 지배기업의 소유주에게 귀속되는 지분",-,제 2 기 반기,10076590170,,,24,KRW,46030389133,연결,제 1 기 반기,5986492117,5986492117
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_ComprehensiveIncomeAttributableToNoncontrollingInterests,"총 포괄손익, 비지배지분",-,제 2 기 반기,5459801010,,,25,KRW,13500994335,연결,제 1 기 반기,5128248983,5128248983
20190814001751,11012,2019,01316254,CIS,포괄손익계산서,ifrs_BasicEarningsLossPerShare,기본주당이익(손실),-,제 2 기 반기,2113,,,27,KRW,7299,연결,제 1 기 반기,-227,-227
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_CashFlowsFromUsedInOperatingActivities,영업활동현금흐름,-,제 2 기 반기,54240587690,,,0,KRW,,연결,제 1 기 반기,966558354,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_ProfitLossForStatementOfCashFlows,영업으로부터 창출된 현금흐름,-,제 2 기 반기,103005562593,,,1,KRW,,연결,제 1 기 반기,7497418470,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세납부,-,제 2 기 반기,22997744041,,,2,KRW,,연결,제 1 기 반기,1327042629,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_InterestPaidClassifiedAsOperatingActivities,이자지급,-,제 2 기 반기,25953418421,,,3,KRW,,연결,제 1 기 반기,5393477082,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_InterestReceivedClassifiedAsOperatingActivities,이자수취,-,제 2 기 반기,186187559,,,4,KRW,,연결,제 1 기 반기,189659595,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_CashFlowsFromUsedInInvestingActivities,투자활동현금흐름,-,제 2 기 반기,-85598904080,,,5,KRW,,연결,제 1 기 반기,-37978569735,
20190814001751,11012,2019,01316254,CF,현금흐름표,-표준계정코드 미사용-,기타채권의 처분,-,제 2 기 반기,10405194135,,,6,KRW,,연결,제 1 기 반기,5265473764,
20190814001751,11012,2019,01316254,CF,현금흐름표,-표준계정코드 미사용-,장기기타채권의 처분,-,제 2 기 반기,55601800,,,7,KRW,,연결,제 1 기 반기,994991917,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_ProceedsFromSalesOfOtherFinancialAssets,기타금융자산의 처분,-,제 2 기 반기,2592697334,,,8,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 2 기 반기,2187936764,,,9,KRW,,연결,제 1 기 반기,637783921,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 2 기 반기,10175189,,,10,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets,기타비유동금융자산의 처분,-,제 2 기 반기,18158868,,,11,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,CF,현금흐름표,-표준계정코드 미사용-,기타채권의 취득,-,제 2 기 반기,10481074543,,,12,KRW,,연결,제 1 기 반기,694944930,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_PurchaseOfOtherFinancialAssets,기타금융자산의 취득,-,제 2 기 반기,1594014217,,,13,KRW,,연결,제 1 기 반기,434220258,
20190814001751,11012,2019,01316254,CF,현금흐름표,-표준계정코드 미사용-,장기기타채권의 취득,-,제 2 기 반기,252270591,,,14,KRW,,연결,제 1 기 반기,1916016845,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_PurchaseOfOtherNonCurrentFinancialAssets,기타비유동금융자산의 취득,-,제 2 기 반기,2649955476,,,15,KRW,,연결,제 1 기 반기,20000000,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 2 기 반기,85176684111,,,16,KRW,,연결,제 1 기 반기,38484773566,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 2 기 반기,714669232,,,17,KRW,,연결,제 1 기 반기,2608490013,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_PurchaseOfInvestmentProperty,투자부동산의 취득,-,제 2 기 반기,,,,18,KRW,,연결,제 1 기 반기,718373725,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_CashFlowsFromUsedInFinancingActivities,재무활동현금흐름,-,제 2 기 반기,17876802239,,,19,KRW,,연결,제 1 기 반기,-168595033186,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_ProceedsFromShortTermBorrowings,단기차입금의 차입,-,제 2 기 반기,1420251428840,,,20,KRW,,연결,제 1 기 반기,113705842158,
20190814001751,11012,2019,01316254,CF,현금흐름표,-표준계정코드 미사용-,장기차입금 차입 및 사채의 발행,-,제 2 기 반기,46636580800,,,21,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_RepaymentsOfShortTermBorrowings,단기차입금의 상환,-,제 2 기 반기,1399601602611,,,22,KRW,,연결,제 1 기 반기,152016175344,
20190814001751,11012,2019,01316254,CF,현금흐름표,-표준계정코드 미사용-,장기차입금 및 사채의 상환,-,제 2 기 반기,30569400000,,,23,KRW,,연결,제 1 기 반기,130284700000,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_DividendsPaidClassifiedAsFinancingActivities,배당금지급,-,제 2 기 반기,17211288752,,,24,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,제 2 기 반기,1628916038,,,25,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_EffectOfExchangeRateChangesOnCashAndCashEquivalents,현금및현금성자산에 대한 환율변동효과,-,제 2 기 반기,-4533346670,,,26,KRW,,연결,제 1 기 반기,6279196587,
20190814001751,11012,2019,01316254,CF,현금흐름표,ifrs_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의순증가(감소),-,제 2 기 반기,-18014860821,,,27,KRW,,연결,제 1 기 반기,-199327847980,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초현금및현금성자산,-,제 2 기 반기,84772978360,,,28,KRW,,연결,제 1 기 반기,290660452682,
20190814001751,11012,2019,01316254,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말현금및현금성자산,-,제 2 기 반기,66758117539,,,29,KRW,,연결,제 1 기 반기,91332604702,
20190814001751,11012,2019,01316254,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 2 기 반기,80209647192,,,1,KRW,,연결,제 1 기 반기,75722412463,
20190814001751,11012,2019,01316254,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 2 기 반기,466015868792,,,1,KRW,,연결,제 1 기 반기,489190611647,
20190814001751,11012,2019,01316254,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분,제 2 기 반기,385806221600,,,1,KRW,,연결,제 1 기 반기,413468199184,
20190814001751,11012,2019,01316254,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|기타자본구성요소 [member],제 2 기 반기,-38419601655,,,1,KRW,,연결,제 1 기 반기,-37341380600,
20190814001751,11012,2019,01316254,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|이익잉여금 [member],제 2 기 반기,-26583756529,,,1,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|자본금 [member],제 2 기 반기,22399740000,,,1,KRW,,연결,제 1 기 반기,22399740000,
20190814001751,11012,2019,01316254,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|주식발행초과금,제 2 기 반기,428409839784,,,1,KRW,,연결,제 1 기 반기,428409839784,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,당기순이익(손실),연결재무제표 [member],제 2 기 반기,43416249949,,,3,KRW,,연결,제 1 기 반기,1542667362,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,당기순이익(손실),자본 [member]|비지배지분 [member],제 2 기 반기,10803119227,,,3,KRW,,연결,제 1 기 반기,2560258414,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,당기순이익(손실),자본 [member]|지배기업 소유주지분|이익잉여금 [member],제 2 기 반기,32613130722,,,3,KRW,,연결,제 1 기 반기,-1017591052,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,당기순이익(손실),자본 [member]|지배기업 소유주지분,제 2 기 반기,32613130722,,,3,KRW,,연결,제 1 기 반기,-1017591052,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,순확정급여부채의 재측정요소,연결재무제표 [member],제 2 기 반기,-179280202,,,4,KRW,,연결,제 1 기 반기,-87075488,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,순확정급여부채의 재측정요소,자본 [member]|지배기업 소유주지분,제 2 기 반기,-179280202,,,4,KRW,,연결,제 1 기 반기,-87075488,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,순확정급여부채의 재측정요소,자본 [member]|지배기업 소유주지분|이익잉여금 [member],제 2 기 반기,-179280202,,,4,KRW,,연결,제 1 기 반기,-87075488,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,공정가치측정지분상품 평가손익,자본 [member]|비지배지분 [member],제 2 기 반기,64112118,,,5,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,공정가치측정지분상품 평가손익,연결재무제표 [member],제 2 기 반기,207050232,,,5,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,공정가치측정지분상품 평가손익,자본 [member]|지배기업 소유주지분|기타자본구성요소 [member],제 2 기 반기,142938114,,,5,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,공정가치측정지분상품 평가손익,자본 [member]|지배기업 소유주지분,제 2 기 반기,142938114,,,5,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,자본 [member]|지배기업 소유주지분|기타자본구성요소 [member],제 2 기 반기,13453600498,,,6,KRW,,연결,제 1 기 반기,7091158657,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,자본 [member]|지배기업 소유주지분,제 2 기 반기,13453600498,,,6,KRW,,연결,제 1 기 반기,7091158657,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,연결재무제표 [member],제 2 기 반기,16087363489,,,6,KRW,,연결,제 1 기 반기,9659149226,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,해외사업환산손익,자본 [member]|비지배지분 [member],제 2 기 반기,2633762991,,,6,KRW,,연결,제 1 기 반기,2567990569,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,연차배당,연결재무제표 [member],제 2 기 반기,-18958401225,,,8,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,SCE,자본변동표,-표준계정코드 미사용-,연차배당,자본 [member]|비지배지분 [member],제 2 기 반기,-18958401225,,,8,KRW,,연결,제 1 기 반기,,
20190814001751,11012,2019,01316254,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|비지배지분 [member],제 2 기 반기,74752240303,,,9,KRW,,연결,제 1 기 반기,80850661447,
20190814001751,11012,2019,01316254,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|지배기업 소유주지분|기타자본구성요소 [member],제 2 기 반기,-24823063043,,,9,KRW,,연결,제 1 기 반기,-30250221943,
20190814001751,11012,2019,01316254,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|지배기업 소유주지분|이익잉여금 [member],제 2 기 반기,5850093991,,,9,KRW,,연결,제 1 기 반기,-1104666540,
20190814001751,11012,2019,01316254,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|지배기업 소유주지분|자본금 [member],제 2 기 반기,22399740000,,,9,KRW,,연결,제 1 기 반기,22399740000,
20190814001751,11012,2019,01316254,SCE,자본변동표,ifrs_Equity,기말자본,연결재무제표 [member],제 2 기 반기,506588851035,,,9,KRW,,연결,제 1 기 반기,500305352748,
20190814001751,11012,2019,01316254,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|지배기업 소유주지분|주식발행초과금,제 2 기 반기,428409839784,,,9,KRW,,연결,제 1 기 반기,428409839784,
20190814001751,11012,2019,01316254,SCE,자본변동표,ifrs_Equity,기말자본,자본 [member]|지배기업 소유주지분,제 2 기 반기,431836610732,,,9,KRW,,연결,제 1 기 반기,419454691301,
