날짜,시가총액,거래량,거래대금,상장주식수
2023-01-02,18855713000,1317,13175880,1889350
2023-01-03,18704565000,1027,10166690,1889350
2023-01-04,18704565000,2211,21859030,1889350
2023-01-05,18704565000,493,4886120,1889350
2023-01-06,18817926000,957,9411010,1889350
2023-01-09,18987967500,1427,14372150,1889350
2023-01-10,18893500000,1433,14416520,1889350
2023-01-11,19082435000,562,5679200,1889350
2023-01-12,18874606500,1687,17024170,1889350
2023-01-13,18817926000,1198,11992920,1889350
2023-01-16,19365837500,2568,26184960,1889350
2023-01-17,19554772500,2244,23451350,1889350
2023-01-18,19649240000,529,5482750,1889350
2023-01-19,20310512500,2419,25731550,1889350
2023-01-20,20121577500,1055,11235750,1889350
2023-01-25,20083790500,1633,17408300,1889350
2023-01-26,21009572000,29431,337231550,1889350
2023-01-27,21028465500,7476,83577810,1889350
2023-01-30,20971785000,3045,33652210,1889350
2023-01-31,20745063000,1830,20194090,1889350
2023-02-01,20782850000,1045,11437310,1889350
2023-02-02,21160720000,3426,37960000,1889350
2023-02-03,20820637000,3038,33894910,1889350
2023-02-06,21198507000,6416,71992060,1889350
2023-02-07,21689738000,4601,53175800,1889350
2023-02-08,22010927500,4127,48405840,1889350
2023-02-09,22596626000,2281,26933390,1889350
2023-02-10,22218756000,7323,86993860,1889350
2023-02-13,21746418500,1529,17732760,1889350
2023-02-14,22105395000,3303,38659770,1889350
2023-02-15,21727525000,825,9590650,1889350
2023-02-16,23276792000,14634,177636110,1889350
2023-02-17,23484620500,3325,40463650,1889350
2023-02-20,23862490500,6165,77749110,1889350
2023-02-21,25166142000,26940,356191380,1889350
2023-02-22,25430651000,242273,3448786020,1889350
2023-02-23,24429295500,41168,531506950,1889350
2023-02-24,23900277500,4926,62257600,1889350
2023-02-27,22917815500,3186,38843670,1889350
2023-02-28,23768023000,14050,174400930,1889350
2023-03-02,22993389500,8584,104236260,1889350
2023-03-03,22936709000,2180,26318860,1889350
2023-03-06,22861135000,3512,42705010,1889350
2023-03-07,22332117000,3888,46351570,1889350
2023-03-08,22369904000,2689,31906080,1889350
2023-03-09,22048714500,1423,16554450,1889350
2023-03-10,21481909500,2554,28962510,1889350
2023-03-13,21784205500,10919,121877340,1889350
2023-03-14,21519696500,930,10544210,1889350
2023-03-15,21255187500,3631,41635640,1889350
2023-03-16,21047359000,2594,28456020,1889350
2023-03-17,21028465500,8137,89726500,1889350
2023-03-20,21028465500,2838,31751050,1889350
2023-03-21,21028465500,1045,11627090,1889350
2023-03-22,21179613500,2336,26225000,1889350
2023-03-23,20669489000,3789,41732030,1889350
2023-03-24,20745063000,1042,11426780,1889350
2023-03-27,20650595500,2238,24597080,1889350
2023-03-28,20990678500,1754,19284390,1889350
2023-03-29,22313223500,97243,1171488100,1889350
2023-03-30,21689738000,9704,112247940,1889350
2023-03-31,21576377000,7699,89468160,1889350
