날짜,시가총액,거래량,거래대금,상장주식수
2023-10-04,16871895500,1546,13806940,1889350
2023-10-05,16947469500,415,3677450,1889350
2023-10-06,17249765500,745,6643680,1889350
2023-10-10,17249765500,1209,10742960,1889350
2023-10-11,16947469500,1363,12169490,1889350
2023-10-12,17382020000,607,5547360,1889350
2023-10-13,16815215000,983,8808000,1889350
2023-10-16,16342877500,2040,17852230,1889350
2023-10-17,16512919000,618,5394430,1889350
2023-10-18,16437345000,355,3114600,1889350
2023-10-19,14925865000,2991,24859320,1889350
2023-10-20,14906971500,2642,20768740,1889350
2023-10-23,14321273000,1962,14963230,1889350
2023-10-24,14510208000,775,5878040,1889350
2023-10-25,14491314500,1027,7817300,1889350
2023-10-26,14359060000,940,7017860,1889350
2023-10-27,14075657500,31910,253551990,1889350
2023-10-30,14094551000,2284,16837480,1889350
2023-10-31,13338811000,2950,21134170,1889350
2023-11-01,13301024000,13364,98175070,1889350
2023-11-02,13660000500,3968,28415250,1889350
2023-11-03,13905616000,458,3324590,1889350
2023-11-06,14831397500,7485,58113200,1889350
2023-11-07,14151231500,2744,20802430,1889350
2023-11-08,13811148500,5218,39736710,1889350
2023-11-09,13962296500,182,1337560,1889350
2023-11-10,14113444500,268,1984010,1889350
2023-11-13,14056764000,1298,9582210,1889350
2023-11-14,14075657500,713,5261410,1889350
2023-11-15,14018977000,875,6527170,1889350
2023-11-16,14132338000,23,171960,1889350
2023-11-17,14132338000,360,2662850,1889350
2023-11-20,13905616000,3428,25264840,1889350
2023-11-21,13943403000,532,3917620,1889350
2023-11-22,13886722500,1995,14561630,1889350
2023-11-23,13716681000,1658,12103930,1889350
2023-11-24,13905616000,1894,13838370,1889350
2023-11-27,13867829000,1131,8253330,1889350
2023-11-28,13811148500,617,4497470,1889350
2023-11-29,13792255000,139,1011720,1889350
2023-11-30,14415740500,3694,27471990,1889350
2023-12-01,14075657500,2241,16855960,1889350
2023-12-04,14189018500,940,7044240,1889350
2023-12-05,14264592500,2167,16149650,1889350
2023-12-06,14831397500,11558,88698850,1889350
2023-12-07,15454883000,75220,648438240,1889350
2023-12-08,20083790500,224560,2242876520,1889350
2023-12-11,26091923500,784293,10358015880,1889350
2023-12-12,20234938500,343060,4028168050,1889350
2023-12-13,18213334000,138707,1409140650,1889350
2023-12-14,17816570500,69864,654585160,1889350
2023-12-15,16890789000,75718,679055290,1889350
2023-12-18,16871895500,43648,390403550,1889350
2023-12-19,16512919000,21905,191338100,1889350
2023-12-20,16796321500,26317,232892800,1889350
2023-12-21,16626280000,25151,221303750,1889350
2023-12-22,18232227500,242767,2454704000,1889350
2023-12-26,17948825000,19548,186079370,1889350
2023-12-27,18024399000,12020,113644790,1889350
2023-12-28,18440056000,14962,143721550,1889350
