날짜,시가총액,거래량,거래대금,상장주식수
2023-07-03,19309157000,756,7691520,1889350
2023-07-04,19082435000,364,3689310,1889350
2023-07-05,19120222000,930,9457980,1889350
2023-07-06,19044648000,664,6761960,1889350
2023-07-07,19025754500,1027,10298940,1889350
2023-07-10,18780139000,1959,19403740,1889350
2023-07-11,18780139000,271,2692870,1889350
2023-07-12,18723458500,1014,10132000,1889350
2023-07-13,18742352000,437,4352460,1889350
2023-07-14,18610097500,567,5612110,1889350
2023-07-17,18496736500,2024,19668930,1889350
2023-07-18,18685671500,1001,9860240,1889350
2023-07-19,18836819500,2244,22174540,1889350
2023-07-20,18855713000,2096,20915450,1889350
2023-07-21,18553417000,1796,17747220,1889350
2023-07-24,18270014500,1809,17533640,1889350
2023-07-25,18118866500,694,6623660,1889350
2023-07-26,18326695000,61167,637758400,1889350
2023-07-27,17419807000,8181,77741200,1889350
2023-07-28,17438700500,1716,15817390,1889350
2023-07-31,17740996500,1851,17423970,1889350
2023-08-01,17722103000,848,7965000,1889350
2023-08-02,17570955000,2387,22173980,1889350
2023-08-03,17665422500,367,3402650,1889350
2023-08-04,17608742000,143,1330050,1889350
2023-08-07,17287552500,1680,15384690,1889350
2023-08-08,17382020000,807,7390000,1889350
2023-08-09,17438700500,794,7350340,1889350
2023-08-10,17325339500,917,8357680,1889350
2023-08-11,17929931500,3748,35681860,1889350
2023-08-14,17835464000,984,9401300,1889350
2023-08-16,17476487500,460,4303260,1889350
2023-08-17,17419807000,1252,11502500,1889350
2023-08-18,17136404500,686,6217960,1889350
2023-08-21,17476487500,299,2710750,1889350
2023-08-22,17495381000,34,314680,1889350
2023-08-23,17457594000,110,1019740,1889350
2023-08-24,17382020000,665,6059790,1889350
2023-08-25,17382020000,37,342170,1889350
2023-08-28,17193085000,1946,17723810,1889350
2023-08-29,17287552500,510,4711210,1889350
2023-08-30,17287552500,575,5234880,1889350
2023-08-31,17249765500,220,2005900,1889350
2023-09-01,17155298000,346,3180950,1889350
2023-09-04,17665422500,568,5244160,1889350
2023-09-05,17514274500,275,2548470,1889350
2023-09-06,17570955000,449,4147020,1889350
2023-09-07,17476487500,3099,30737500,1889350
2023-09-08,18024399000,9417,90492650,1889350
2023-09-11,17665422500,980,9189230,1889350
2023-09-12,17193085000,1000,9176960,1889350
2023-09-13,17023043500,990,8955110,1889350
2023-09-14,17174191500,1143,10380310,1889350
2023-09-15,17344233000,993,9017240,1889350
2023-09-18,17325339500,375,3402260,1889350
2023-09-19,17344233000,1558,14076600,1889350
2023-09-20,17627635500,1854,17385100,1889350
2023-09-21,17476487500,365,3365550,1889350
2023-09-22,17514274500,107,980950,1889350
2023-09-25,17287552500,2731,24842710,1889350
2023-09-26,17363126500,571,5176590,1889350
2023-09-27,17174191500,835,7555540,1889350
