,날짜,시가,고가,저가,종가,거래량,거래대금,상장시가총액,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,2017-01-02,437.23,439.22,434.03,434.62,17941375,144014247932,77882897928197,,,,,,,
1,2017-01-03,435.9,438.36,434.08,436.76,37429723,271141973613,78268187416242,,,,,,,
2,2017-01-04,437.38,437.94,433.74,434.41,38049023,249054246036,77848631542824,,,,,,,
3,2017-01-05,436.08,439.62,434.69,439.05,49085255,306902097895,78678820218393,,,,,,,
4,2017-01-06,438.26,440.1,436.98,439.9,30328001,207264765995,78829452640410,,,,,,,
5,2017-01-09,439.77,439.77,434.87,435.69,41447631,248318603159,78075612729974,,,,,,,
6,2017-01-10,433.39,434.22,431.84,432.43,84638393,406048225994,77491694397398,,,,,,,
7,2017-01-11,433.29,437.72,432.08,434.76,63933361,406973780104,77908712514226,,,,,,,
8,2017-01-12,436.78,438.99,434.15,437.94,70401160,395802804827,78477851475649,,,,,,,
9,2017-01-13,437.96,440.65,437.05,440.56,108019262,473717399477,78945132069487,,,,,,,
10,2017-01-16,441.71,441.74,437.19,439.34,47256611,285161441104,78730533610143,,,,,,,
11,2017-01-17,439.01,439.92,435.65,436.4,44688919,286142191078,78211741310545,,,,,,,
12,2017-01-18,436.3,437.75,434.13,436.99,72452786,427144639153,78319649535890,,,,,,,
13,2017-01-19,442.02,442.53,437.48,437.74,36256919,349042745069,78447537839307,,,,,,,
14,2017-01-20,439.56,443.35,437.97,438.63,29421133,310438668707,78604096128544,,56.42526045394623,,,,,
15,2017-01-23,438.24,442.12,436.56,436.56,46827166,258930996560,78235299454318,,50.44212582416576,,,,,
16,2017-01-24,437.02,439.1,434.73,438.66,25309749,198004196403,78611804431034,,55.58725679344409,,,,,
17,2017-01-25,439.73,440.68,435.32,435.94,31315125,231010916509,78125010739945,,48.555603987879344,,,,,
18,2017-01-26,438.94,442.26,435.81,440.96,24225162,299830421696,79023439081987,,58.891218007594546,,,,,
19,2017-01-31,439.15,443.3,438.76,441.08,25285244,250049568710,79046099531124,437.421,59.10273956672507,432.77095526903236,437.421,442.0710447309676,2.1261186504386558,0.893437075522345
20,2017-02-01,443.91,445.11,441.62,444.57,51509381,323593345762,79672812868524,437.91849999999994,64.77886789125517,432.50690032892305,437.91849999999994,443.3300996710768,2.471509959536711,1.1145595022068988
21,2017-02-02,443.39,447.66,442.45,442.89,78981320,431873575618,79370040486203,438.225,60.43090690781887,432.42979681115503,438.225,444.020203188845,2.6448528444725854,0.9024880446797342
22,2017-02-03,444.61,445.35,440.5,443.61,94158604,449175789006,79502422342396,438.68499999999995,61.61986535446694,432.71618269671455,438.68499999999995,444.65381730328534,2.721231545772202,0.9125607930141555
23,2017-02-06,446.07,447.15,443.78,445.7,44137552,287334872009,79874013302270,439.01750000000004,64.91539792527341,432.3092994216035,439.01750000000004,445.7257005783966,3.056006003585981,0.9980843910303336
24,2017-02-07,446.22,447.89,444.47,447.85,38210862,269732950846,80256739390520,439.41499999999996,67.96293305270208,431.68099844840975,439.41499999999996,447.1490015515902,3.520135430784207,1.0453192596183094
25,2017-02-08,447.49,447.59,443.34,446.27,28939960,233374681850,79971341843973,439.94399999999996,63.59139910167023,431.86201410543174,439.94399999999996,448.0259858945682,3.674097564493763,0.8913642069241688
26,2017-02-09,445.66,447.61,443.59,445.29,26459854,238557210198,79796529879192,440.587,60.97174449057849,432.96541197649725,440.587,448.2085880235027,3.459742581375637,0.8085315019322326
27,2017-02-10,450.18,454.3,448.88,452.63,52770838,409751316368,81110083175676,441.48049999999995,70.70560058802549,432.69920060867975,441.48049999999995,450.26179939132015,3.978114272915884,1.1348434043269648
28,2017-02-13,451.92,453.23,449.56,452.98,39791639,337562487642,81178873978118,442.23249999999996,71.07604253989058,432.29319041633164,442.23249999999996,452.1718095836683,4.49506066771136,1.0406562653838507
