날짜,시가,고가,저가,종가,거래량,등락률
2020-11-02,43600,44250,43550,43800,80743,0.5740528128587831
2020-11-03,43800,45200,43750,45200,102679,3.1963470319634704
2020-11-04,45550,46650,45300,45500,111648,0.6637168141592921
2020-11-05,45650,46250,45600,45900,85616,0.8791208791208791
2020-11-06,46050,46500,45950,46200,81918,0.6535947712418301
2020-11-09,46550,47100,46300,46800,99799,1.2987012987012987
2020-11-10,48350,48400,46900,47750,405585,2.02991452991453
2020-11-11,47950,49650,47800,49550,270331,3.769633507853403
2020-11-12,49500,50300,48650,49900,220980,0.7063572149344097
2020-11-13,49900,49900,48350,49400,148587,-1.002004008016032
2020-11-16,49450,49500,48400,48400,182261,-2.0242914979757085
2020-11-17,48400,51200,48400,49500,482518,2.272727272727273
2020-11-18,49600,51100,49400,50600,241471,2.2222222222222223
2020-11-19,50200,51000,49650,50800,143370,0.3952569169960474
2020-11-20,50500,54000,50500,53800,544612,5.905511811023622
2020-11-23,53600,55200,53300,55200,286746,2.6022304832713754
2020-11-24,55400,56600,54200,55300,306801,0.18115942028985507
2020-11-25,55500,55900,52700,53600,270348,-3.074141048824593
2020-11-26,53100,54100,52600,53700,157351,0.18656716417910446
2020-11-27,53200,53700,51700,52300,259990,-2.60707635009311
2020-11-30,53100,53300,51200,52600,373262,0.5736137667304015
