날짜,시가,고가,저가,종가,거래량,등락률
2024-03-04,2560,2560,2505,2515,189360,-1.5655577299412915
2024-03-05,2515,2525,2490,2495,203541,-0.7952286282306162
2024-03-06,2500,2525,2485,2505,175048,0.4008016032064128
2024-03-07,2505,2515,2470,2475,244121,-1.1976047904191618
2024-03-08,2460,2500,2455,2470,187403,-0.20202020202020202
2024-03-11,2470,2610,2470,2505,355862,1.417004048582996
2024-03-12,2490,2550,2475,2520,202695,0.5988023952095809
2024-03-13,2510,2560,2490,2510,252607,-0.3968253968253968
2024-03-14,2520,2540,2500,2515,166606,0.199203187250996
2024-03-15,2480,2525,2440,2440,403200,-2.982107355864811
2024-03-18,2455,2520,2440,2515,247794,3.0737704918032787
2024-03-19,2515,2515,2465,2480,217319,-1.3916500994035785
2024-03-20,2460,2670,2435,2585,1444417,4.233870967741935
2024-03-21,2530,2630,2530,2565,505911,-0.7736943907156674
2024-03-22,2565,2765,2520,2685,1724664,4.678362573099415
2024-03-25,2680,2680,2260,2390,3175316,-10.986964618249534
2024-03-26,2620,2950,2600,2785,12507721,16.527196652719663
2024-03-27,2720,2735,2635,2705,1523791,-2.872531418312388
2024-03-28,2705,2705,2595,2595,732626,-4.066543438077634
2024-03-29,2580,2625,2525,2535,567341,-2.312138728323699
