rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,연결구분
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_CurrentAssets,유동자산,-,제 26 기,73202793799,제 25 기,67138461305,제 24 기,62535963307,1,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,제 26 기,1019944009,제 25 기,489688618,제 24 기,1164019422,2,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_TradeAndOtherCurrentReceivables,매출채권 및 기타채권,-,제 26 기,41378750116,제 25 기,46401160836,제 24 기,39718663889,3,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,유동금융자산,-,제 26 기,11550000000,제 25 기,1800000000,제 24 기,2060000000,4,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_Inventories,재고자산,-,제 26 기,16068820566,제 25 기,15136205426,제 24 기,16940440859,5,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 26 기,3185279108,제 25 기,3311406425,제 24 기,2652839137,6,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 26 기,162213129534,제 25 기,169405079771,제 24 기,154107939987,7,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 26 기,110117814635,제 25 기,116839078150,제 24 기,128763138509,8,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 26 기,2326995997,제 25 기,1204217171,제 24 기,1389883795,9,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_RightofuseAssets,사용권자산,-,제 26 기,13893605714,제 25 기,,제 24 기,,10,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_InvestmentProperty,투자부동산,-,제 26 기,,제 25 기,11810779881,제 24 기,3012509117,11,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_InvestmentsInAssociates,관계기업에 대한 투자자산,-,제 26 기,,제 25 기,694154217,제 24 기,8664258636,12,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_OtherNoncurrentFinancialAssets,비유동금융자산,-,제 26 기,34944366356,제 25 기,36822907512,제 24 기,9881043638,13,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentReceivablesGross,장기매출채권 및 기타채권,-,제 26 기,930346832,제 25 기,2033942840,제 24 기,2328357441,14,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 26 기,,제 25 기,,제 24 기,68748851,15,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 26 기,235415923333,제 25 기,236543541076,제 24 기,216643903294,16,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 26 기,84416858366,제 25 기,91383845724,제 24 기,92562837437,18,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_TradeAndOtherCurrentPayables,매입채무 및 기타채무,-,제 26 기,32572452569,제 25 기,37090734130,제 24 기,32560360289,19,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_ShorttermBorrowings,유동차입금,-,제 26 기,48127138845,제 25 기,52586850827,제 24 기,57363556370,20,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_CurrentFinancialGuaranteeLiabilities,금융보증부채,-,제 26 기,,제 25 기,,제 24 기,107705993,21,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_CurrentLeaseLiabilities,리스부채,-,제 26 기,1773999530,제 25 기,,제 24 기,,22,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 26 기,654501534,제 25 기,166494261,제 24 기,547255682,23,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 26 기,1288765888,제 25 기,1539766506,제 24 기,1983959103,24,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 26 기,53259639506,제 25 기,64356777299,제 24 기,62427174525,25,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_LongTermBorrowingsGross,비유동차입금,-,제 26 기,33012502677,제 25 기,48098138524,제 24 기,48433270000,26,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_NoncurrentLeaseLiabilities,리스부채,-,제 26 기,5070593765,제 25 기,,제 24 기,,27,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_LongTermTradeAndOtherNonCurrentPayables,기타비유동채무,-,제 26 기,1975688,제 25 기,818398,제 24 기,,28,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 26 기,589665420,제 25 기,477796361,제 24 기,497451777,29,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 26 기,11127784453,제 25 기,11459053673,제 24 기,8945418057,30,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_NoncurrentProvisions,충당부채,-,제 26 기,3457117503,제 25 기,4320970343,제 24 기,4482285840,31,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_NonCurrentFinancialGuaranteeLiabilities,금융보증부채,-,제 26 기,,제 25 기,,제 24 기,68748851,32,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 26 기,137676497872,제 25 기,155740623023,제 24 기,154990011962,33,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,-,제 26 기,97739425461,제 25 기,80802918053,제 24 기,61653891332,35,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 26 기,4200000000,제 25 기,3150000000,제 24 기,3150000000,36,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_CapitalSurplus,기타불입자본,-,제 26 기,11057646242,제 25 기,,제 24 기,,37,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본구성요소,-,제 26 기,15041738643,제 25 기,14863538448,제 24 기,-261551833,38,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 26 기,67440040576,제 25 기,62789379605,제 24 기,58765443165,39,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 26 기,97739425461,제 25 기,80802918053,제 24 기,61653891332,40,KRW,,연결
20200330002167,11011,2019,00450010,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 26 기,235415923333,제 25 기,236543541076,제 24 기,216643903294,41,KRW,,연결
20200330002167,11011,2019,00450010,CIS,포괄손익계산서,ifrs-full_Revenue,매출액,-,제 26 기,292052529479,제 25 기,313341536626,제 24 기,329437390282,0,KRW,,연결
20200330002167,11011,2019,00450010,CIS,포괄손익계산서,ifrs-full_CostOfSales,매출원가,-,제 26 기,263615580241,제 25 기,284541306516,제 24 기,296972945851,1,KRW,,연결
20200330002167,11011,2019,00450010,CIS,포괄손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 26 기,28436949238,제 25 기,28800230110,제 24 기,32464444431,2,KRW,,연결
20200330002167,11011,2019,00450010,CIS,포괄손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 26 기,18138837800,제 25 기,18497372287,제 24 기,22205042598,3,KRW,,연결
20200330002167,11011,2019,00450010,CIS,포괄손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 26 기,10298111438,제 25 기,10302857823,제 24 기,10259401833,4,KRW,,연결
20200330002167,11011,2019,00450010,CIS,포괄손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 26 기,174020391,제 25 기,166476211,제 24 기,300353552,5,KRW,,연결
20200330002167,11011,2019,00450010,CIS,포괄손익계산서,ifrs-full_FinanceCosts,금융비용,-,제 26 기,3521587553,제 25 기,3664712067,제 24 기,3474938589,6,KRW,,연결
20200330002167,11011,2019,00450010,CIS,포괄손익계산서,dart_OtherGains,기타수익,-,제 26 기,1494015405,제 25 기,2208568702,제 24 기,4847482714,7,KRW,,연결
