날짜,시가,고가,저가,종가,거래량,등락률
2024-05-02,24900,25050,24900,25000,318,0.4016064257028112
2024-05-03,24950,25050,24850,25000,463,0.0
2024-05-07,25100,25100,24850,25050,1415,0.2
2024-05-08,25050,25050,24900,25050,194,0.0
2024-05-09,25050,25050,24950,24950,841,-0.39920159680638717
2024-05-10,24950,25100,24850,25000,1467,0.2004008016032064
2024-05-13,25000,25300,24950,25300,1400,1.2
2024-05-14,25300,25700,25050,25350,1836,0.1976284584980237
2024-05-16,25450,25700,25150,25400,2086,0.19723865877712032
2024-05-17,25200,25800,25200,25500,1347,0.39370078740157477
2024-05-20,25700,25950,25450,25850,3277,1.3725490196078431
2024-05-21,25850,26000,25650,25850,2030,0.0
2024-05-22,25800,26000,25650,25900,1692,0.19342359767891684
2024-05-23,25700,26000,25700,25950,881,0.19305019305019305
2024-05-24,25950,25950,25550,25800,486,-0.5780346820809248
2024-05-27,26050,26050,25400,25400,1722,-1.550387596899225
2024-05-28,25600,26200,25500,25800,1719,1.574803149606299
2024-05-29,25800,25900,25550,25650,339,-0.5813953488372093
2024-05-30,25500,25900,25250,25600,3038,-0.1949317738791423
2024-05-31,25900,25950,25600,25750,715,0.5859375
