날짜,시가,고가,저가,종가,거래량,등락률
2024-10-02,23300,23950,23200,23500,1578,0.4273504273504274
2024-10-04,23100,23950,23000,23150,2706,-1.4893617021276597
2024-10-07,23400,23400,23000,23200,3238,0.21598272138228944
2024-10-08,23000,23650,23000,23350,2300,0.646551724137931
2024-10-10,23750,23750,23100,23250,660,-0.4282655246252677
2024-10-11,23600,23600,23100,23200,576,-0.21505376344086022
2024-10-14,23200,23600,22950,23300,1719,0.43103448275862066
2024-10-15,23100,23500,23100,23250,1526,-0.2145922746781116
2024-10-16,23150,23500,23050,23300,3602,0.21505376344086022
2024-10-17,23650,23650,23150,23150,562,-0.6437768240343348
2024-10-18,23700,23750,23100,23100,4338,-0.21598272138228944
2024-10-21,22950,23150,22950,23150,1106,0.21645021645021645
2024-10-22,22950,23150,22750,22850,2513,-1.2958963282937366
2024-10-23,22850,23600,22850,23200,1897,1.5317286652078774
2024-10-24,22800,23350,22800,22950,1420,-1.0775862068965518
2024-10-25,23050,23050,22400,22450,4230,-2.178649237472767
2024-10-28,22300,22950,22300,22650,1394,0.8908685968819599
2024-10-29,22950,22950,22400,22700,406,0.22075055187637968
2024-10-30,22750,23050,22450,22550,8968,-0.6607929515418502
2024-10-31,22550,23000,22350,22500,4978,-0.22172949002217296
