news_title,news_category,news_date
‘고금리·셧다운·파업’ 힘겨운 증시… 다우존스 0.47%↓[데일리국제금융시장],증권해외증시,2023.09.30
미국에서 난리난 ‘K-가루’가 뭐길래?,산업생활,2023.09.29
누가 집값 상승 기대감에 불 질렀나…가계대출 방화범과 숨바꼭질 [조지원의 BOK리포트],경제·금융경제·금융일반,2023.09.28
"[뒷북 글로벌] 日, 新경제대책 추진…감세·보조금으로 성장 선순환 시동",국제경제·마켓,2023.09.27
[사설] 경기 악화 속 가계·기업 부채 급증…빚폭탄 리스크 선제 대비하라,오피니언사설,2023.09.27
"“감세·보조금, 투자로 답해달라”…고용·소비증가 '선순환'",국제경제·마켓,2023.09.26
"강원도·춘천시, 자동차용 광택제 제조 공장 창업 협약…55억원 투자",사회전국,2023.09.24
"美 셧다운 우려…""금리 인하시점 예측 불가""",국제정치·사회,2023.09.21
美에 74조 투자한 K전기차·배터리…'트럼프 변수'까지 덮치나,산업기업,2023.09.21
[해외칼럼]바이드노믹스가 인기 없는 이유,오피니언사외칼럼,2023.09.19
"[다음주 증시전망] 2600 회복한 코스피…美 FOMC, 금리인상 추가 신호 나오나 ?",증권정책,2023.09.16
"中 경제지표, 예상넘는 깜짝 반등…부동산은 침체 지속",국제경제·마켓,2023.09.15
"뉴욕증시 데뷔 ARM, 첫 날 24% 급등…나스닥 0.81%↑[데일리국제금융시장]",증권해외증시,2023.09.15
[사설] “글로벌 고금리 장기화”…경제 체질 개선으로 성장 불씨 살려라,오피니언사설,2023.09.15
‘요소수 불안’ 진화 나선 정부…“내년 2월까지 재고 충분”,경제·금융경제·금융일반,2023.09.14
"[SEN]하나증권""오리온, 실적 개선세 가시화…저가 매수 유효""",증권종목·투자전략,2023.09.14
"국채 개미, 지난달 3조 순매수",증권국내증시,2023.09.11
"中, 경기 부양책 통했나…CPI 0.1% 상승, 디플레 우려 완화",국제경제·마켓,2023.09.10
"[국제경제캘린더]美 8월 CPI, ECB 기준금리 결정 주목",국제국제일반,2023.09.10
"일본, 기업투자·민간소비 감소로 연 성장률 6.0%→4.8%",국제정치·사회,2023.09.08
"""냄새 고약해도 좋아"" 중국인 사로잡은 '이 과일' 판매량 400% 급증",국제국제일반,2023.09.07
"""韓 제4이통사 추진, 결국 소비자에 피해 떠넘기는 것""",산업IT,2023.09.07
금리인하땐 통화약세 부추겨…서방견제에 산업정책도 한계,국제국제일반,2023.09.07
[관점] 비구이위안 사태는 中경제 위기의 시작… “앞으로 더 큰 게 올 수 있다”,국제경제·마켓,2023.09.06
"수자원공사 ""수도요금 동결 2년 더 연장""",경제·금융경제동향,2023.09.06
구미시 5년간 식량대전환사업 추진,사회전국,2023.09.06
"[이번주 증시전망] 美 금리 부담 완화에도 中 변수…증권가 ""박스피 예상""",증권국내증시,2023.09.04
[시론]중국 경제위기의 정치경제학,오피니언사외칼럼,2023.09.04
[만파식적] 중국의 대차대조표 불황,오피니언사내칼럼,2023.09.03
美 공장 증설에…K지게차 생산 '액셀',산업기업,2023.09.03
[다음주 증시전망] 또 박스피…“2570선서 추격 매수 자제해야”,증권증권일반,2023.09.02
개소세 인하 끝나자 車판매 12% 뚝…설비투자도 11년來 최악,경제·금융경제·금융일반,2023.08.31
"하이트진로, '나물투데이' 후속 투자…2년 만에 재추진",산업생활,2023.08.30
금융완화·엔저·임금인상 '3박자'…'25년 저성장' 악순환 끊나,국제국제일반,2023.08.29
[관점] 'G3' 인도 시대 열리나…장밋빛 낙관보단 정교한 외교·대응전략 필요,오피니언사내칼럼,2023.08.28
"SK매직,13년 전 생산한 동양매직 ‘클림 식기세척기’ 보상 판매…“장기 고객에 대한 책임”",산업기업,2023.08.28
"""네이버 하이클로바X 잠재력 높다""…목표가 상향",산업산업일반,2023.08.25
"""파트너와 동반성장""…유통·금융 등 아우르는 AI 생태계 만든다",산업IT,2023.08.24
외면받던 대체수산물 '블루오션'으로 뜬다,산업산업일반,2023.08.23
"내수 꺾이고 수출 고전…중국몽, 벽에 부딪혔다",국제국제일반,2023.08.22
[특징주] 中 경제 위기 우려에 화장품株 '와르르',증권국내증시,2023.08.21
[여명] ‘공동부유’와 ‘카르텔 타파’,산업IT,2023.08.21
한국 세탁기가 '미국 우선주의'를 극복한 비결[윤홍우의 워싱턴 24시],국제정치·사회,2023.08.20
"삼성운용, 하반기 투자 키워드 ‘랠리’ 선정…“2차전지·반도체 주목”",증권국내증시,2023.08.17
"금리 인하·투자육성책 '백약이 무효'…""복합불황에 中 국가신용 떨어질 수도""",국제국제일반,2023.08.16
공사비 아닌 분양가 평당 800만원대? 주말이면 음성 견본주택 북적,사회사회이슈,2023.08.16
다시 늘어나는 가계부채…빚 억제 못 하는 기준금리가 문제일까? [조지원의 BOK리포트],경제·금융경제·금융일반,2023.08.16
[만파식적] 中 부동산업체 연쇄 위기,오피니언사내칼럼,2023.08.15
인스타그램과 고물가 시대[김흥록 특파원의 뉴욕포커스],국제경제·마켓,2023.08.13
[국제경제캘린더]日·유로존 2분기 경제성장률 및 7월 CPI 관심,국제국제일반,2023.08.13
"270곳 나스닥 보낸 전설의 VC ""기술 대신 이것 봤다…정해둔 원칙조차 깨야” [정혜진의 Whynot 실리콘밸리]",증권해외증시,2023.08.11
[사설] 중국 커지는 디플레 우려…수출 시장·품목 다변화 서둘러라,오피니언사설,2023.08.11
"코스알엑스·코코도르, 아마존 ‘아시아 크로스보더 이커머스 엑스포’ 해외 진출 성공 스토리 공유",사회사회이슈,2023.08.09
中 7월 소비자물가 -0.3%…'디플레 공포' 현실화,국제경제·마켓,2023.08.09
31조 굴리는 실리콘밸리 신기술 감별사 “기술 너머 진짜 가치 파고든 게 성공 노하우”,산업IT,2023.08.09
"삼성도 LG도 애플도 요코하마로…'잘라파고스'의 화려한 부활, 이유는 [biz-플러스]",경제·금융경제동향,2023.08.09
"[단독] ""연구·제품 테스트에 최적화""…삼성·LG도 통합 R&D센터 둥지",경제·금융경제동향,2023.08.08
"[SEN]NH투자證""NAVER, 모멘텀과 펀더멘털 두마리 토끼 잡는다…목표가 31만원""",증권종목·투자전략,2023.08.07
한은 “올해 中 성장률 5% 안팎…부동산 부진 지속”,경제·금융경제·금융일반,2023.08.06
"""'중국산 키위' 한번 드셔보세요""…뉴질랜드 회사, 中 상대 소송",국제국제일반,2023.08.06
"[스케일업 리포트] 김병훈 에이피알 대표""가성비로 뷰티 테크 대중화…글로벌 경쟁서도 자신""",산업중기·벤처,2023.08.03
"[관점]일본, 장기 디플레 탈출 성공해도 ‘재팬 넘버원’ 재현은 불가능",오피니언사설,2023.08.02
"통합 1주년 롯데웰푸드, 다음달 인도공장 3차 증설",산업생활,2023.08.01
유통 거품 뺀 가성비 전략…국내 면도기시장 3위 도약,산업기업,2023.08.01
"우듬지팜, 2.5만㎡ 국내 최대 스마트팜 착공…“유럽형 채소 연 18회 수확”",산업기업,2023.07.31
공급사 이탈 공백에…오픈마켓 영업 강화하는 쿠팡,산업산업일반,2023.07.30
'2차전지·인플레·中경기 훈풍' 증시 향방 가른다,증권국내증시,2023.07.30
[시론]자본시장에서 공정과 정의의 의미,오피니언사외칼럼,2023.07.30
투자 7.7%·개인소비 1.6% 증가…美 소프트랜딩 기대감,국제경제·마켓,2023.07.28
"국채 무제한 매입에 시장 왜곡 초래…日, 10년만에 '긴축 시그널'",국제국제일반,2023.07.28
"""LG마그나도 연내 흑자로""…LG전장 더 달아 오른다",산업기업,2023.07.27
"한국콜마 R&D의 힘…""자외선 차단 특허 50개 들고 글로벌 시장 나간다""",산업기업,2023.07.26
[투자의 창] 하반기 자산시장의 변수들,증권증권일반,2023.07.25
"소비 안 늘리고 빚도 안 갚고…""현금 쌓은채 집값만 관망""",경제·금융경제·금융일반,2023.07.24
"[선데이 머니카페] 카카오·SK 불공정행위 의혹, '최고 제재' 철퇴 맞나",증권정책,2023.07.22
“9~10월 닭고기 가격 내려갈 듯”…하림 종란 240만개 들여온 내막은[똑똑!스마슈머],산업산업일반,2023.07.22
한은 “핀테크 확산으로 통화정책으로 인한 은행 대출 영향 떨어져”,경제·금융경제·금융일반,2023.07.21
"""고금리·환차익 동시에""…브라질·헝가리 통화가치 10% 급등",국제국제일반,2023.07.20
'경제 불안' 中펀드 자금유출 불붙었다,증권해외증시,2023.07.20
"[단독] 벤 웨이 맥쿼리 글로벌대표 ""쉬운 돈의 시대 끝나…3~5% 금리 1년은 갈 것""",증권국내증시,2023.07.17
"이복현 ""카카오·SM 시세조종 의혹 규명 자신…위법 발견시 최고 제재""",증권정책,2023.07.17
[시론]불황 터널의 끝 머지 않았다,오피니언사외칼럼,2023.07.17
환경단체 몽니에…넷제로사업도 스톱,산업기업,2023.07.16
"[국제경제캘린더]중국 2분기 GDP, 기준금리 등 주목",국제정치·사회,2023.07.16
[다음주 증시 전망] 2분기 실적 시즌 개막…“반도체·방산株 등 주목”,증권국내증시,2023.07.15
美 긴축 종료 기대감에 원·달러 환율 1265.8원…5개월 만에 최저,경제·금융경제·금융일반,2023.07.14
첫 對中 전략 공개한 獨… “주요 분야 중국 의존 줄일 것”,국제경제·마켓,2023.07.14
"[오전 시황] 美증시 호조에…코스피, 장 초반 2600선 탈환",증권국내증시,2023.07.14
美 생산자 물가도 둔화세 뚜렷…나스닥 1.58%↑[데일리국제금융시장],증권해외증시,2023.07.14
"[로터리] ""오늘도 쉽니다""",오피니언사외칼럼,2023.07.11
탈출구 없는 불황의 늪에 빠진 가구업…한샘 등 2분기도 대규모 적자 전망,산업,2023.07.09
"KDI ""제조업 부진 일부 완화…경기 저점 지나고 있다""",경제·금융경제·금융일반,2023.07.09
