날짜,시가,고가,저가,종가,거래량,등락률
2024-12-02,11590,11620,11380,11520,1287213,-0.6039689387402933
2024-12-03,11630,11660,11430,11520,2047036,0.0
2024-12-04,11250,11500,11210,11420,2110976,-0.8680555555555556
2024-12-05,11390,11400,10960,11150,1868789,-2.364273204903678
2024-12-06,11170,11270,11020,11190,1581122,0.35874439461883406
2024-12-09,11170,11180,10650,10760,1736989,-3.842716711349419
2024-12-10,10860,10910,10680,10780,1054922,0.18587360594795538
2024-12-11,10800,10980,10750,10910,667180,1.2059369202226344
2024-12-12,11000,11320,10890,10890,2076321,-0.18331805682859761
2024-12-13,10870,10980,10770,10950,1017264,0.5509641873278237
2024-12-16,10970,11250,10900,11250,1434963,2.73972602739726
2024-12-17,11290,11380,10900,10960,1935339,-2.577777777777778
2024-12-18,10960,11010,10850,10970,894413,0.09124087591240876
2024-12-19,10820,11020,10800,10930,846964,-0.3646308113035551
2024-12-20,10850,10930,10730,10890,1371922,-0.36596523330283626
2024-12-23,10900,10960,10790,10960,606586,0.642791551882461
2024-12-24,10920,11020,10860,10990,447225,0.2737226277372263
2024-12-26,10990,11000,10720,10750,833057,-2.1838034576888083
2024-12-27,10650,10720,10520,10670,772151,-0.7441860465116279
2024-12-30,10670,10670,10330,10330,704718,-3.1865042174320526
