,시가,고가,저가,종가,거래량,거래대금,상장시가총액,날짜,MA_20,RSI_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
0,1002.54,1006.9,996.82,1003.31,13148753,298332849695,92156288796455,2017-01-02,,,,,,,
1,1006.32,1007.55,1001.81,1006.0,18716244,396221205980,92460329287435,2017-01-03,,,,,,,
2,1007.21,1008.57,1003.04,1007.13,24243770,445517723815,92584911580330,2017-01-04,,,,,,,
3,1008.46,1015.32,1008.06,1013.43,20257667,414270955180,93160173367090,2017-01-05,,,,,,,
4,1013.88,1017.83,1011.91,1015.42,16167572,315939608435,93279169231865,2017-01-06,,,,,,,
5,1016.42,1016.45,1002.35,1003.1,16133508,351704941810,92205570938170,2017-01-09,,,,,,,
6,998.81,1003.45,993.41,999.87,17614504,367332614400,91933386658850,2017-01-10,,,,,,,
7,999.71,1012.35,998.06,1008.92,22181503,410806808600,92739575634545,2017-01-11,,,,,,,
8,1010.71,1011.14,1003.44,1010.9,25390109,435935329805,93038094424945,2017-01-12,,,,,,,
9,1009.78,1018.51,1009.12,1018.51,21398471,359437035610,93668851695570,2017-01-13,,,,,,,
10,1022.55,1022.55,1006.56,1012.88,20894132,362599385250,93157227147620,2017-01-16,,,,,,,
11,1014.93,1017.39,1009.32,1010.38,20814993,346496904640,93062740326080,2017-01-17,,,,,,,
12,1010.59,1016.32,1007.21,1014.78,18382341,327940563710,93438012343750,2017-01-18,,,,,,,
13,1014.74,1020.36,1004.27,1004.27,18413306,340314689020,92497027478055,2017-01-19,,,,,,,
14,1003.91,1007.05,1001.48,1003.24,16616791,312183347350,92373813863155,2017-01-20,,45.48634956218349,,,,,
15,1003.74,1006.11,997.72,997.81,19388426,328315451430,91948079516085,2017-01-23,,40.35777649283668,,,,,
16,998.35,998.63,991.04,994.0,15106296,301600408099,91581288637000,2017-01-24,,37.189348358546255,,,,,
17,998.64,1001.32,978.6,978.6,17625132,361968076143,90197549799555,2017-01-25,,27.717233767469054,,,,,
18,983.43,983.43,972.01,977.99,18538438,369621875115,90136297995380,2017-01-26,,27.41932795395569,,,,,
19,976.32,979.54,972.62,979.54,17747788,365408982205,90242241756700,2017-01-31,1003.0039999999999,29.493036194899354,979.3029330197984,1003.0039999999999,1026.7050669802013,4.726016442646582,0.005001187929632196
20,981.81,990.93,981.81,990.37,19740849,412753683755,91315290072750,2017-02-01,1002.357,41.9688595228856,978.0265457502331,1002.357,1026.687454249767,4.854648443571879,0.2536626345536711
21,984.46,991.14,982.55,983.91,22901134,418635549910,90709871231870,2017-02-02,1001.2524999999999,37.68536094850861,975.7085105895732,1001.2524999999999,1026.7964894104268,5.10240711717111,0.16053658022342873
22,985.68,989.95,977.77,979.81,21307582,411358957964,90339191841505,2017-02-03,999.8865,35.227859742376936,972.8665308845476,999.8865,1026.9064691154522,5.40460724601288,0.12848773227282248
23,986.23,988.7,980.26,984.09,20134196,365048363705,90783618398070,2017-02-06,998.4195,39.651996686106614,971.3143163813636,998.4195,1025.5246836186363,5.429618235348243,0.23566864180644062
24,984.15,995.48,982.28,995.48,20299623,406590672210,91790375878360,2017-02-07,997.4224999999999,49.53131428944616,971.4486732700012,997.4224999999999,1023.3963267299986,5.208189454318242,0.46260658815906447
25,995.27,996.77,986.96,995.72,16783822,391165008650,91715123514990,2017-02-08,997.0535,49.718101831461034,971.2033949518576,997.0535,1022.9036050481424,5.185299494589284,0.4742070680657488
26,995.88,998.91,993.09,998.23,18419452,385710594510,92057435750410,2017-02-09,996.9715,51.73019737050774,971.1472607856496,996.9715,1022.7957392143504,5.180537099475848,0.5243666423152687
27,1004.63,1010.52,1002.47,1010.03,24736850,498797861210,93256931972560,2017-02-10,997.027,59.86198135839523,971.0957338527408,997.027,1022.9582661472593,5.201717936878198,0.750720499457259
28,1015.77,1023.92,1011.81,1020.9,24647567,460668756930,94112858969770,2017-02-13,997.527,65.60950716811675,970.1971159168211,997.527,1024.856884083179,5.479527688609725,0.9276088388970808
29,1026.8,1027.42,1016.23,1027.0,19128675,435086090040,94659117226475,2017-02-14,997.9514999999999,68.34857763583966,969.1092384555233,997.9514999999999,1026.7937615444766,5.780293239596651,1.0035752823197537
30,1029.07,1037.08,1027.01,1036.73,21033442,489258802517,95465278822820,2017-02-15,999.1439999999999,72.15779782388081,966.2446046256165,999.1439999999999,1032.0433953743832,6.585516276809619,1.0712263032843758
31,1036.65,1037.4,1019.99,1023.88,16473195,378211106340,94315956556700,2017-02-16,999.8190000000001,61.611923648887384,965.5017723147689,999.8190000000001,1034.1362276852312,6.864688045582482,0.8505673625605088
32,1023.14,1029.32,1017.7,1024.17,14485422,344983426505,94380689708825,2017-02-17,1000.2884999999999,61.74779732220488,964.9244175009444,1000.2884999999999,1035.6525824990554,7.0707765807675464,0.8376519099659665
33,1023.73,1023.73,1011.8,1013.59,16948013,313710592960,93461711685415,2017-02-20,1000.7544999999998,54.20929490573641,964.9499581233049,1000.7544999999998,1036.5590418766947,7.155509543388492,0.6792440194347921
34,1015.73,1027.94,1015.48,1024.39,18395647,396424650579,94437223628500,2017-02-21,1001.8120000000001,59.62768240451634,964.556345073533,1001.8120000000001,1039.0676549264674,7.437653956324585,0.8030144020359177
35,1026.13,1026.2,1021.18,1023.01,16433918,339690060674,94286757933005,2017-02-22,1003.0719999999999,58.67232463575352,964.7535806171495,1003.0719999999999,1041.3904193828503,7.640213141798472,0.7601620881173854
36,1026.39,1027.24,1022.12,1023.19,15253474,332869107505,94311177241835,2017-02-23,1004.5314999999998,58.76512739076531,965.4896346372894,1004.5314999999998,1043.57336536271,7.773149047632718,0.7389550272080673
37,1023.78,1030.95,1023.1,1029.1,61284816,801034043570,94828726341565,2017-02-24,1007.0565,61.79833309757378,968.5208223622576,1007.0565,1045.5921776377425,7.653131207184984,0.7860141737641346
38,1033.63,1036.43,1030.71,1033.09,32767953,538515295094,95239749310020,2017-02-27,1009.8115,63.73771132765138,972.1124988063344,1009.8115,1047.5105011936657,7.466542259355465,0.8087416014076149
39,1035.05,1035.38,1024.31,1027.72,24162250,478942351160,94731775224065,2017-02-28,1012.2205,59.36925615217681,976.4591843223016,1012.2205,1047.9818156776985,7.06591413189092,0.7167076309452708
40,1033.03,1037.03,1015.62,1015.62,34507027,560980415972,93646021406535,2017-03-02,1013.483,50.90334830104466,979.1417926246032,1013.483,1047.8242073753968,6.77686895101285,0.5311142234552158
41,1011.68,1013.5,1004.0,1007.25,22858258,450526573205,92874785543820,2017-03-03,1014.65,46.0152646998917,982.9210138832012,1014.65,1046.3789861167986,6.25417358040678,0.383387386335644
42,1003.16,1005.03,994.1,1002.62,23014168,445692677720,92294280688550,2017-03-06,1015.7905000000001,43.52540263397355,987.7244233415141,1015.7905000000001,1043.856576658486,5.52595769668763,0.26536620774856584
43,1005.38,1016.67,1003.94,1015.57,20665091,424338898150,93479128138760,2017-03-07,1017.3645,51.4399479226588,993.3474198485743,1017.3645,1041.3815801514259,4.721430746094595,0.4626411706026326
44,1013.29,1017.67,1008.89,1015.49,20378572,414061699050,93462801888800,2017-03-08,1018.3650000000001,51.39203269865896,996.5079045845519,1018.3650000000001,1040.2220954154484,4.29258574586681,0.4342318833917862
45,1014.85,1015.35,1008.99,1010.31,23287666,482753142538,93020493142645,2017-03-09,1019.0944999999999,48.25757134154899,999.4470742398651,1019.0944999999999,1038.7419257601348,3.855859443875885,0.2764465404464345
46,1009.53,1015.11,999.64,1012.84,21225209,422744602630,93250661047105,2017-03-10,1019.825,49.86590355811401,1002.370914518371,1019.825,1037.279085481629,3.4229569743100954,0.2999035811027764
47,1015.02,1016.46,1010.76,1010.76,20944220,409320239350,92980094278665,2017-03-13,1019.8615,48.530324369581926,1002.4866270220467,1019.8615,1037.2363729779534,3.4073004967739866,0.2380844161695805
48,1013.52,1013.74,999.55,1000.32,21230091,450628303510,91965165733165,2017-03-14,1018.8325000000001,42.39296455458029,999.4983541693716,1018.8325000000001,1038.1666458306286,3.795353177412081,0.021248568150520626
49,1001.35,1001.35,992.16,993.89,18383093,401752814900,91405108133970,2017-03-15,1017.177,39.112194913574406,995.4070545705781,1017.177,1038.946945429422,4.280463563258294,-0.03484286571816202
50,1001.48,1010.58,1001.25,1006.46,22192768,407740371700,92468005944505,2017-03-16,1015.6635,47.64258909581843,995.383592431177,1015.6635,1035.943407568823,3.993430416436739,0.2730882162858368
51,1009.11,1012.59,1006.8,1011.24,25019876,420997715705,92930370863195,2017-03-17,1015.0315,50.48355202613884,995.0292938466778,1015.0315,1035.0337061533223,3.9411990964462236,0.4052229546346744
52,1011.5,1011.73,1001.67,1008.02,15647908,296039032970,92678370159405,2017-03-20,1014.2239999999999,48.57157678004636,994.4601487558724,1014.2239999999999,1033.9878512441276,3.8973345620154087,0.3430467846735236
53,1012.61,1012.71,1002.98,1002.98,24581351,425182090755,92191636627970,2017-03-21,1013.6935000000001,45.65685124399588,993.3295806572016,1013.6935000000001,1034.0574193427985,4.017766581870842,0.23694896793556552
54,1002.84,1007.14,998.93,1001.64,23867613,424396422500,92018694662945,2017-03-22,1012.5559999999999,44.88562519899504,992.1675734790543,1012.5559999999999,1032.9444265209454,4.027120775729053,0.23229910633894163
55,1005.88,1011.29,1003.73,1008.96,19496547,407456293510,92661691201965,2017-03-23,1011.8534999999999,49.867429572241186,991.9929126219793,1011.8534999999999,1031.7140873780206,3.925585547318991,0.42715472244284974
56,1014.07,1022.3,1012.81,1022.17,19575905,451055966075,93907888417255,2017-03-24,1011.8025000000001,57.35830630294263,992.0536945930902,1011.8025000000001,1031.5513054069102,3.9036878060510776,0.7624842309796687
57,1021.35,1026.99,1015.98,1024.67,19480284,429258941326,94210950611670,2017-03-27,1011.5809999999999,58.61850979410768,992.5260039097354,1011.5809999999999,1030.6359960902644,3.7673693140271456,0.8434532323700547
58,1027.69,1032.1,1023.76,1031.89,18126638,384738703485,94762255982390,2017-03-28,1011.521,62.10192508870213,992.7315839366946,1011.521,1030.3104160633054,3.715081755753048,1.0420338751181182
59,1035.16,1035.17,1022.37,1026.96,17002606,361291863928,94311147547505,2017-03-29,1011.4830000000002,58.481873102153855,992.8221478222459,1011.4830000000002,1030.1438521777545,3.689800456904227,0.914691672507058
60,1027.75,1028.25,1019.32,1023.61,13589086,290796562400,94032781489620,2017-03-30,1011.8824999999999,56.089262382351436,992.5543113885444,1011.8824999999999,1031.2106886114555,3.8202436768015096,0.8033781446298949
61,1025.36,1034.94,1022.22,1034.9,17195923,338306602571,95205990627945,2017-03-31,1013.265,61.76640408257298,991.6408768963918,1013.265,1034.8891231036082,4.268206856766633,1.000251499132237
62,1037.21,1041.27,1032.41,1038.86,20185420,445644062335,95482943611420,2017-04-03,1015.077,63.54665928631941,991.3530263867958,1015.077,1038.8009736132042,4.674320000000823,1.0012440240357305
63,1037.53,1037.54,1029.36,1034.59,24270923,437962376305,95178188395435,2017-04-04,1016.028,60.28695759318553,990.8226008958396,1016.028,1041.2333991041603,4.9615560012441255,0.868214760720376
64,1035.55,1038.52,1026.45,1029.48,19997349,436643993727,94744776220850,2017-04-05,1016.7275,56.54856884843339,990.8530277348501,1016.7275,1042.60197226515,5.089755566786559,0.7464301468512698
65,1026.07,1028.78,1021.7,1028.17,15265030,346542963974,94664190045980,2017-04-06,1017.6205,55.5967687977959,991.4623689696681,1017.6205,1043.7786310303318,5.141038536533382,0.7016485808517319
66,1030.28,1035.05,1028.99,1030.75,22410642,487306555050,94907206881275,2017-04-07,1018.516,57.12728586641274,991.8524245458337,1018.516,1045.179575454166,5.235769581266503,0.729414093789296
67,1027.17,1027.17,1012.68,1013.92,19691451,393773133270,93348450499255,2017-04-10,1018.674,45.990893106066004,992.1590997361858,1018.674,1045.1889002638143,5.2057675495426885,0.41035229337656576
68,1012.58,1022.47,1009.75,1017.04,16546950,345703604806,93358447390530,2017-04-11,1019.51,48.014106190354504,994.3424717145283,1019.51,1044.6775282854717,4.937181250889484,0.45092883234334397
69,1016.73,1021.32,1014.89,1020.91,22709790,482797554190,93743369383800,2017-04-12,1020.8610000000001,50.49150219400017,998.6074880075074,1020.8610000000001,1043.114511992493,4.359753579085252,0.5011009498189845
70,1023.09,1033.54,1022.32,1033.54,21401367,566272424495,94895896337290,2017-04-13,1022.2149999999999,57.594044643909065,1000.3390044797951,1022.2149999999999,1044.0909955202048,4.280116319992344,0.7588453629353717
71,1028.18,1030.19,1021.43,1023.37,18160399,510691421730,94049277381450,2017-04-14,1022.8215,51.22181605276659,1001.5314908172866,1022.8215,1044.1115091827135,4.162996022808173,0.5128816290141703
72,1025.53,1032.41,1025.36,1031.44,16883904,456998408250,94728881162500,2017-04-17,1023.9925,55.43530600054517,1003.5274479599971,1023.9925,1044.4575520400028,3.9971097522692576,0.6819565370623669
73,1036.56,1036.83,1023.56,1029.75,18543350,442510509730,94659980836985,2017-04-18,1025.331,54.37599996936477,1007.1657376567242,1025.331,1043.4962623432755,3.543297207102025,0.621633255729884
74,1027.63,1031.25,1025.25,1031.25,17785674,447772957315,94763394201790,2017-04-19,1026.8115,55.194383148425864,1012.1158050181343,1026.8115,1041.5071949818657,2.8623939217403973,0.6510136133567357
75,1030.87,1043.12,1027.61,1041.23,22671695,509977561653,95673766126445,2017-04-20,1028.425,60.29718392514267,1014.8827202805421,1028.425,1041.9672797194578,2.633595978210922,0.9727785965608717
76,1042.37,1042.44,1035.04,1040.53,16973421,416931365710,95611588058135,2017-04-21,1029.3429999999998,59.78289722592074,1015.1478020795747,1029.3429999999998,1043.538197920425,2.7581084090386176,0.8940417056074758
77,1041.57,1043.07,1036.76,1037.99,23726085,426625699935,95275098114100,2017-04-24,1030.009,57.85463204729665,1015.5067189380413,1030.009,1044.5112810619587,2.8159522998262507,0.7751636092936843
78,1039.01,1040.95,1034.1,1039.57,21618304,395510109330,95440610959530,2017-04-25,1030.393,58.746013867630424,1015.3164870079304,1030.393,1045.4695129920697,2.926361687641441,0.8043475638175446
79,1042.19,1051.82,1041.34,1048.06,22926401,451956480440,96181787808065,2017-04-26,1031.4479999999999,63.244547604221054,1014.6278744356633,1031.4479999999999,1048.2681255643365,3.261458757850438,0.993813198256443
80,1049.79,1054.72,1037.39,1044.53,29677438,700994020395,95957392041500,2017-04-27,1032.4940000000001,60.30028768952662,1015.1596105962728,1032.4940000000001,1049.8283894037274,3.3577704865553306,0.8471711555473598
81,1036.73,1038.02,1032.01,1036.5,25036122,577973973835,95269672936895,2017-04-28,1032.574,54.127305968525576,1015.1812631250843,1032.574,1049.9667368749158,3.3688117025832,0.6128632034232092
82,1035.87,1046.31,1033.36,1037.46,22222878,432320276280,95371541318765,2017-05-02,1032.504,54.72404385061585,1015.2019904057345,1032.504,1049.8060095942653,3.3514658721448884,0.643220357525485
83,1035.45,1046.95,1035.45,1046.95,20012196,417603093886,96173437280595,2017-05-04,1033.1219999999998,60.23146867233088,1014.7182247351241,1033.1219999999998,1051.5257752648756,3.5627496587771392,0.8756837877278203
84,1049.62,1065.46,1047.99,1065.26,37788733,695884681558,97807657726670,2017-05-08,1034.911,68.2549637357077,1011.8933060234076,1034.911,1057.9286939765925,4.448246076540389,1.1592537034957315
85,1069.76,1090.27,1064.31,1069.09,36884378,731637630355,98114367040555,2017-05-10,1036.9569999999999,69.63500588702273,1009.7977959615885,1036.9569999999999,1064.1162040384113,5.238250773833712,1.09156741034373
86,1075.03,1086.76,1068.24,1086.76,34540625,758754461985,104627187646100,2017-05-11,1039.7575000000002,75.02863690138314,1005.1943179271633,1039.7575000000002,1074.3206820728371,6.6483159915339725,1.179950415169367
87,1082.09,1082.15,1068.88,1070.04,20749368,641067910430,103533492749880,2017-05-12,1042.5635,63.52944101322149,1007.7352113397733,1042.5635,1077.3917886602267,6.681279108702096,0.8944566479859472
88,1070.99,1075.04,1064.43,1066.47,17014274,505601977383,103234937033845,2017-05-15,1045.0349999999999,61.36677073134546,1010.7918871157996,1045.0349999999999,1079.2781128842,6.553486320400797,0.8129826437287823
89,1070.87,1071.16,1056.57,1061.05,27949307,692364647839,102954294182520,2017-05-16,1047.042,58.13127465053838,1014.0060876620595,1047.042,1080.0779123379402,6.310331837297907,0.7120117019428049
90,1058.66,1060.27,1054.53,1055.94,24564628,619268698690,102478239439965,2017-05-17,1048.162,55.17750926261114,1015.5165105106374,1048.162,1080.8074894893625,6.229092352014773,0.619128248981142
91,1048.95,1055.35,1043.01,1053.31,27586703,586505978997,102308729265180,2017-05-18,1049.659,53.66608768220061,1019.0136793784095,1049.659,1080.3043206215907,5.8391002452397585,0.5595686376573198
92,1056.74,1063.73,1055.65,1059.77,23946592,568483671045,102895086221730,2017-05-19,1051.0755,56.796515908149,1021.3236957017715,1051.0755,1080.8273042982285,5.661211644306899,0.6461171886055613
