날짜,시가,고가,저가,종가,거래량,등락률
2020-10-05,810,814,801,810,575642,0.49627791563275436
2020-10-06,817,818,806,810,508134,0.0
2020-10-07,810,814,806,814,457914,0.49382716049382713
2020-10-08,818,821,811,819,674827,0.6142506142506142
2020-10-12,829,842,824,842,1569207,2.8083028083028085
2020-10-13,848,848,820,829,787009,-1.5439429928741093
2020-10-14,834,834,814,821,560019,-0.9650180940892641
2020-10-15,821,821,804,812,581323,-1.0962241169305724
2020-10-16,816,816,791,799,637465,-1.600985221674877
2020-10-19,795,806,795,800,297579,0.1251564455569462
2020-10-20,790,798,782,797,433217,-0.375
2020-10-21,795,842,795,803,1491019,0.7528230865746549
2020-10-22,798,806,796,803,420107,0.0
2020-10-23,803,807,795,802,289105,-0.12453300124533001
2020-10-26,800,805,788,788,353429,-1.7456359102244388
2020-10-27,777,794,777,786,179479,-0.25380710659898476
2020-10-28,781,792,781,790,203534,0.5089058524173028
2020-10-29,788,788,775,780,720002,-1.2658227848101267
2020-10-30,780,786,774,780,383753,0.0
