날짜,시가,고가,저가,종가,거래량,등락률
2024-11-01,22450,23050,22450,23050,2,0.21739130434782608
2024-11-04,23400,23450,23100,23100,126,0.21691973969631237
2024-11-05,23100,23100,23100,23100,155,0.0
2024-11-06,23100,23100,23100,23100,6,0.0
2024-11-07,22500,22750,22500,22500,13,-2.5974025974025974
2024-11-08,22500,22900,22500,22850,34,1.5555555555555556
2024-11-11,22950,22950,22650,22650,120,-0.87527352297593
2024-11-12,22000,22000,21950,21950,205,-3.090507726269316
2024-11-13,21800,21800,21250,21250,27,-3.189066059225513
2024-11-14,21450,21450,21150,21450,84,0.9411764705882352
2024-11-15,20700,20950,20700,20950,166,-2.331002331002331
2024-11-18,20050,21500,20050,21500,467,2.6252983293556085
2024-11-19,21700,22200,21050,21100,310,-1.8604651162790697
2024-11-20,21150,21200,20550,20700,510,-1.8957345971563981
2024-11-21,20150,20750,20150,20750,618,0.24154589371980675
2024-11-22,21300,21300,20950,21050,651,1.4457831325301205
2024-11-25,20850,21900,20850,21900,331,4.038004750593824
2024-11-26,21850,21850,21450,21450,185,-2.054794520547945
2024-11-27,21450,22000,21450,21900,161,2.097902097902098
2024-11-28,21900,22000,21600,22000,195,0.45662100456621
2024-11-29,22000,22000,21550,21850,28,-0.6818181818181818
